county,office,district,party,candidate,precinct,votes
Marion,U.S. House,5,REP,Robert L. Reynolds,372,15
Marion,U.S. House,5,REP,Robert L. Reynolds,373,80
Marion,U.S. House,5,REP,Robert L. Reynolds,374,20
Marion,U.S. House,5,REP,Robert L. Reynolds,375,60
Marion,U.S. House,5,REP,Robert L. Reynolds,376,0
Marion,U.S. House,5,REP,Robert L. Reynolds,400,0
Marion,U.S. House,5,REP,Robert L. Reynolds,401,89
Marion,U.S. House,5,REP,Robert L. Reynolds,402,79
Marion,U.S. House,5,REP,Robert L. Reynolds,403,106
Marion,U.S. House,5,REP,Robert L. Reynolds,404,84
Marion,U.S. House,5,REP,Robert L. Reynolds,405,72
Marion,U.S. House,5,REP,Robert L. Reynolds,406,94
Marion,U.S. House,5,REP,Robert L. Reynolds,407,63
Marion,U.S. House,5,REP,Robert L. Reynolds,408,0
Marion,U.S. House,5,REP,Robert L. Reynolds,505,4
Marion,U.S. House,5,REP,Robert L. Reynolds,515,16
Marion,U.S. House,5,REP,Robert L. Reynolds,525,21
Marion,U.S. House,5,REP,Robert L. Reynolds,535,15
Marion,U.S. House,5,REP,Robert L. Reynolds,545,7
Marion,U.S. House,5,REP,Robert L. Reynolds,555,47
Marion,U.S. House,5,REP,Robert L. Reynolds,577,13
Marion,U.S. House,5,REP,Robert L. Reynolds,578,2
Marion,U.S. House,5,REP,Robert L. Reynolds,579,8
Marion,U.S. House,5,REP,Robert L. Reynolds,580,38
Marion,U.S. House,5,REP,Robert L. Reynolds,581,73
Marion,U.S. House,5,REP,Robert L. Reynolds,582,22
Marion,U.S. House,5,REP,Robert L. Reynolds,583,37
Marion,U.S. House,5,REP,Robert L. Reynolds,584,2
Marion,U.S. House,5,REP,Robert L. Reynolds,586,22
Marion,U.S. House,5,REP,Robert L. Reynolds,587,3
Marion,U.S. House,5,REP,Robert L. Reynolds,588,3
Marion,U.S. House,5,REP,Robert L. Reynolds,589,1
Marion,U.S. House,5,REP,Robert L. Reynolds,590,26
Marion,U.S. House,5,REP,Robert L. Reynolds,615,6
Marion,U.S. House,5,REP,Robert L. Reynolds,625,43
Marion,U.S. House,5,REP,Robert L. Reynolds,635,68
Marion,U.S. House,5,REP,Robert L. Reynolds,645,43
Marion,U.S. House,5,REP,Robert L. Reynolds,655,116
Marion,U.S. House,5,REP,Robert L. Reynolds,674,38
Marion,U.S. House,5,REP,Robert L. Reynolds,676,31
Marion,U.S. House,5,REP,Robert L. Reynolds,677,13
Marion,U.S. House,5,REP,Robert L. Reynolds,678,56
Marion,U.S. House,5,REP,Robert L. Reynolds,679,38
Marion,U.S. House,5,REP,Robert L. Reynolds,680,9
Marion,U.S. House,5,REP,Robert L. Reynolds,681,28
Marion,U.S. House,5,REP,Robert L. Reynolds,682,59
Marion,U.S. House,5,REP,Robert L. Reynolds,683,16
Marion,U.S. House,5,REP,Robert L. Reynolds,684,21
Marion,U.S. House,5,REP,Robert L. Reynolds,686,1
Marion,U.S. House,5,REP,Robert L. Reynolds,687,7
Marion,U.S. House,5,REP,Robert L. Reynolds,688,11
Marion,U.S. House,5,REP,Robert L. Reynolds,689,0
Marion,U.S. House,5,REP,Robert L. Reynolds,690,52
Marion,U.S. House,5,REP,Robert L. Reynolds,691,97
Marion,U.S. House,5,REP,Robert L. Reynolds,692,3
Marion,U.S. House,5,REP,Robert L. Reynolds,694,32
Marion,U.S. House,5,REP,Robert L. Reynolds,696,45
Marion,U.S. House,5,REP,Robert L. Reynolds,697,36
Marion,U.S. House,5,REP,Robert L. Reynolds,698,28
Marion,U.S. House,5,REP,Robert L. Reynolds,705,49
Marion,U.S. House,5,REP,Robert L. Reynolds,715,38
Marion,U.S. House,5,REP,Robert L. Reynolds,725,49
Marion,U.S. House,5,REP,Robert L. Reynolds,779,36
Marion,U.S. House,5,REP,Robert L. Reynolds,780,21
Marion,U.S. House,5,REP,Robert L. Reynolds,781,16
Marion,U.S. House,5,REP,Robert L. Reynolds,782,5
Marion,U.S. House,5,REP,Robert L. Reynolds,783,8
Marion,U.S. House,5,REP,Robert L. Reynolds,784,8
Marion,U.S. House,5,REP,Robert L. Reynolds,786,12
Marion,U.S. House,5,REP,Robert L. Reynolds,787,81
Marion,U.S. House,5,REP,Robert L. Reynolds,788,58
Marion,U.S. House,5,REP,Robert L. Reynolds,789,73
Marion,U.S. House,5,REP,Robert L. Reynolds,790,9
Marion,U.S. House,5,REP,Robert L. Reynolds,815,30
Marion,U.S. House,5,REP,Robert L. Reynolds,825,18
Marion,U.S. House,5,REP,Robert L. Reynolds,835,34
Marion,U.S. House,5,REP,Robert L. Reynolds,845,67
Marion,U.S. House,5,REP,Robert L. Reynolds,855,47
Marion,U.S. House,5,REP,Robert L. Reynolds,865,23
Marion,U.S. House,5,REP,Robert L. Reynolds,905,4
Marion,U.S. House,5,REP,Robert L. Reynolds,915,11
Marion,U.S. House,5,REP,Robert L. Reynolds,925,0
Marion,U.S. House,5,REP,Robert L. Reynolds,935,0
Marion,U.S. House,5,REP,Robert L. Reynolds,981,3
Marion,U.S. House,5,REP,Robert L. Reynolds,982,0
Marion,U.S. House,5,REP,Mark Callahan,310,97
Marion,U.S. House,5,REP,Mark Callahan,311,142
Marion,U.S. House,5,REP,Mark Callahan,312,84
Marion,U.S. House,5,REP,Mark Callahan,320,58
Marion,U.S. House,5,REP,Mark Callahan,321,37
Marion,U.S. House,5,REP,Mark Callahan,322,3
Marion,U.S. House,5,REP,Mark Callahan,323,106
Marion,U.S. House,5,REP,Mark Callahan,324,3
Marion,U.S. House,5,REP,Mark Callahan,325,113
Marion,U.S. House,5,REP,Mark Callahan,326,5
Marion,U.S. House,5,REP,Mark Callahan,330,199
Marion,U.S. House,5,REP,Mark Callahan,331,88
Marion,U.S. House,5,REP,Mark Callahan,332,27
Marion,U.S. House,5,REP,Mark Callahan,333,95
Marion,U.S. House,5,REP,Mark Callahan,334,18
Marion,U.S. House,5,REP,Mark Callahan,335,0
Marion,U.S. House,5,REP,Mark Callahan,336,0
Marion,U.S. House,5,REP,Mark Callahan,337,337
Marion,U.S. House,5,REP,Mark Callahan,340,247
Marion,U.S. House,5,REP,Mark Callahan,341,264
Marion,U.S. House,5,REP,Mark Callahan,342,0
Marion,U.S. House,5,REP,Mark Callahan,343,326
Marion,U.S. House,5,REP,Mark Callahan,344,372
Marion,U.S. House,5,REP,Mark Callahan,350,81
Marion,U.S. House,5,REP,Mark Callahan,351,26
Marion,U.S. House,5,REP,Mark Callahan,352,19
Marion,U.S. House,5,REP,Mark Callahan,353,107
Marion,U.S. House,5,REP,Mark Callahan,354,13
Marion,U.S. House,5,REP,Mark Callahan,355,2
Marion,U.S. House,5,REP,Mark Callahan,356,1
Marion,U.S. House,5,REP,Mark Callahan,357,113
Marion,U.S. House,5,REP,Mark Callahan,361,12
Marion,U.S. House,5,REP,Mark Callahan,362,45
Marion,U.S. House,5,REP,Mark Callahan,363,191
Marion,U.S. House,5,REP,Mark Callahan,364,132
Marion,U.S. House,5,REP,Mark Callahan,365,0
Marion,U.S. House,5,REP,Mark Callahan,370,112
Marion,U.S. House,5,REP,Mark Callahan,371,292
Marion,U.S. House,5,REP,Mark Callahan,372,75
Marion,U.S. House,5,REP,Mark Callahan,373,243
Marion,U.S. House,5,REP,Mark Callahan,374,127
Marion,U.S. House,5,REP,Mark Callahan,375,138
Marion,U.S. House,5,REP,Mark Callahan,376,0
Marion,U.S. House,5,REP,Mark Callahan,400,0
Marion,U.S. House,5,REP,Mark Callahan,401,344
Marion,U.S. House,5,REP,Mark Callahan,402,309
Marion,U.S. House,5,REP,Mark Callahan,403,347
Marion,U.S. House,5,REP,Mark Callahan,404,190
Marion,U.S. House,5,REP,Mark Callahan,405,171
Marion,U.S. House,5,REP,Mark Callahan,406,320
Marion,U.S. House,5,REP,Mark Callahan,407,250
Marion,U.S. House,5,REP,Mark Callahan,408,1
Marion,U.S. House,5,REP,Mark Callahan,505,19
Marion,U.S. House,5,REP,Mark Callahan,515,38
Marion,U.S. House,5,REP,Mark Callahan,525,62
Marion,U.S. House,5,REP,Mark Callahan,535,87
Marion,U.S. House,5,REP,Mark Callahan,545,32
Marion,U.S. House,5,REP,Mark Callahan,555,145
Marion,U.S. House,5,REP,Mark Callahan,577,64
Marion,U.S. House,5,REP,Mark Callahan,578,7
Marion,U.S. House,5,REP,Mark Callahan,579,34
Marion,U.S. House,5,REP,Mark Callahan,580,146
Marion,U.S. House,5,REP,Mark Callahan,581,285
Marion,U.S. House,5,REP,Mark Callahan,582,72
Marion,U.S. House,5,REP,Mark Callahan,583,120
Marion,U.S. House,5,REP,Mark Callahan,584,1
Marion,U.S. House,5,REP,Mark Callahan,586,87
Marion,U.S. House,5,REP,Mark Callahan,587,22
Marion,U.S. House,5,REP,Mark Callahan,588,6
Marion,U.S. House,5,REP,Mark Callahan,589,10
Marion,U.S. House,5,REP,Mark Callahan,590,97
Marion,U.S. House,5,REP,Mark Callahan,615,24
Marion,U.S. House,5,REP,Mark Callahan,625,182
Marion,U.S. House,5,REP,Mark Callahan,635,308
Marion,U.S. House,5,REP,Mark Callahan,645,212
Marion,U.S. House,5,REP,Mark Callahan,655,385
Marion,U.S. House,5,REP,Mark Callahan,674,133
Marion,U.S. House,5,REP,Mark Callahan,676,156
Marion,U.S. House,5,REP,Mark Callahan,677,33
Marion,U.S. House,5,REP,Mark Callahan,678,159
Marion,U.S. House,5,REP,Mark Callahan,679,165
Marion,U.S. House,5,REP,Mark Callahan,680,71
Marion,U.S. House,5,REP,Mark Callahan,681,116
Marion,U.S. House,5,REP,Mark Callahan,682,354
Marion,U.S. House,5,REP,Mark Callahan,683,51
Marion,U.S. House,5,REP,Mark Callahan,684,84
Marion,U.S. House,5,REP,Mark Callahan,686,26
Marion,U.S. House,5,REP,Mark Callahan,687,11
Marion,U.S. House,5,REP,Mark Callahan,688,38
Marion,U.S. House,5,REP,Mark Callahan,689,0
Marion,U.S. House,5,REP,Mark Callahan,690,181
Marion,U.S. House,5,REP,Mark Callahan,691,329
Marion,U.S. House,5,REP,Mark Callahan,692,5
Marion,U.S. House,5,REP,Mark Callahan,694,86
Marion,U.S. House,5,REP,Mark Callahan,696,162
Marion,U.S. House,5,REP,Mark Callahan,697,160
Marion,U.S. House,5,REP,Mark Callahan,698,124
Marion,U.S. House,5,REP,Mark Callahan,705,167
Marion,U.S. House,5,REP,Mark Callahan,715,134
Marion,U.S. House,5,REP,Mark Callahan,725,124
Marion,U.S. House,5,REP,Mark Callahan,779,130
Marion,U.S. House,5,REP,Mark Callahan,780,125
Marion,U.S. House,5,REP,Mark Callahan,781,76
Marion,U.S. House,5,REP,Mark Callahan,782,57
Marion,U.S. House,5,REP,Mark Callahan,783,87
Marion,U.S. House,5,REP,Mark Callahan,784,16
Marion,U.S. House,5,REP,Mark Callahan,786,41
Marion,U.S. House,5,REP,Mark Callahan,787,272
Marion,U.S. House,5,REP,Mark Callahan,788,228
Marion,U.S. House,5,REP,Mark Callahan,789,237
Marion,U.S. House,5,REP,Mark Callahan,790,36
Marion,U.S. House,5,REP,Mark Callahan,815,100
Marion,U.S. House,5,REP,Mark Callahan,825,49
Marion,U.S. House,5,REP,Mark Callahan,835,97
Marion,U.S. House,5,REP,Mark Callahan,845,198
Marion,U.S. House,5,REP,Mark Callahan,855,106
Marion,U.S. House,5,REP,Mark Callahan,865,31
Marion,U.S. House,5,REP,Mark Callahan,905,7
Marion,U.S. House,5,REP,Mark Callahan,915,21
Marion,U.S. House,5,REP,Mark Callahan,925,3
Marion,U.S. House,5,REP,Mark Callahan,935,3
Marion,U.S. House,5,REP,Mark Callahan,981,31
Marion,U.S. House,5,REP,Mark Callahan,982,0
Marion,U.S. House,5,REP,Joey Nations,310,42
Marion,U.S. House,5,REP,Joey Nations,311,67
Marion,U.S. House,5,REP,Joey Nations,312,47
Marion,U.S. House,5,REP,Joey Nations,320,24
Marion,U.S. House,5,REP,Joey Nations,321,20
Marion,U.S. House,5,REP,Joey Nations,322,4
Marion,U.S. House,5,REP,Joey Nations,323,45
Marion,U.S. House,5,REP,Joey Nations,324,2
Marion,U.S. House,5,REP,Joey Nations,325,44
Marion,U.S. House,5,REP,Joey Nations,326,2
Marion,U.S. House,5,REP,Joey Nations,330,77
Marion,U.S. House,5,REP,Joey Nations,331,25
Marion,U.S. House,5,REP,Joey Nations,332,17
Marion,U.S. House,5,REP,Joey Nations,333,31
Marion,U.S. House,5,REP,Joey Nations,334,3
Marion,U.S. House,5,REP,Joey Nations,335,0
Marion,U.S. House,5,REP,Joey Nations,336,0
Marion,U.S. House,5,REP,Joey Nations,337,112
Marion,U.S. House,5,REP,Joey Nations,340,82
Marion,U.S. House,5,REP,Joey Nations,341,79
Marion,U.S. House,5,REP,Joey Nations,342,0
Marion,U.S. House,5,REP,Joey Nations,343,107
Marion,U.S. House,5,REP,Joey Nations,344,119
Marion,U.S. House,5,REP,Joey Nations,350,50
Marion,U.S. House,5,REP,Joey Nations,351,19
Marion,U.S. House,5,REP,Joey Nations,352,17
Marion,U.S. House,5,REP,Joey Nations,353,41
Marion,U.S. House,5,REP,Joey Nations,354,6
Marion,U.S. House,5,REP,Joey Nations,355,4
Marion,U.S. House,5,REP,Joey Nations,356,3
Marion,U.S. House,5,REP,Joey Nations,357,38
Marion,U.S. House,5,REP,Joey Nations,361,1
Marion,U.S. House,5,REP,Joey Nations,362,18
Marion,U.S. House,5,REP,Joey Nations,363,101
Marion,U.S. House,5,REP,Joey Nations,364,45
Marion,U.S. House,5,REP,Joey Nations,365,0
Marion,U.S. House,5,REP,Joey Nations,370,39
Marion,U.S. House,5,REP,Joey Nations,371,95
Marion,U.S. House,5,REP,Joey Nations,372,21
Marion,U.S. House,5,REP,Joey Nations,373,81
Marion,U.S. House,5,REP,Joey Nations,374,46
Marion,U.S. House,5,REP,Joey Nations,375,57
Marion,U.S. House,5,REP,Joey Nations,376,0
Marion,U.S. House,5,REP,Joey Nations,400,0
Marion,U.S. House,5,REP,Joey Nations,401,128
Marion,U.S. House,5,REP,Joey Nations,402,80
Marion,U.S. House,5,REP,Joey Nations,403,112
Marion,U.S. House,5,REP,Joey Nations,404,80
Marion,U.S. House,5,REP,Joey Nations,405,60
Marion,U.S. House,5,REP,Joey Nations,406,119
Marion,U.S. House,5,REP,Joey Nations,407,96
Marion,U.S. House,5,REP,Joey Nations,408,0
Marion,U.S. House,5,REP,Joey Nations,505,5
Marion,U.S. House,5,REP,Joey Nations,515,22
Marion,U.S. House,5,REP,Joey Nations,525,31
Marion,U.S. House,5,REP,Joey Nations,535,33
Marion,U.S. House,5,REP,Joey Nations,545,9
Marion,U.S. House,5,REP,Joey Nations,555,32
Marion,U.S. House,5,REP,Joey Nations,577,19
Marion,U.S. House,5,REP,Joey Nations,578,0
Marion,U.S. House,5,REP,Joey Nations,579,9
Marion,U.S. House,5,REP,Joey Nations,580,33
Marion,U.S. House,5,REP,Joey Nations,581,94
Marion,U.S. House,5,REP,Joey Nations,582,36
Marion,U.S. House,5,REP,Joey Nations,583,32
Marion,U.S. House,5,REP,Joey Nations,584,4
Marion,U.S. House,5,REP,Joey Nations,586,32
Marion,U.S. House,5,REP,Joey Nations,587,6
Marion,U.S. House,5,REP,Joey Nations,588,2
Marion,U.S. House,5,REP,Joey Nations,589,3
Marion,U.S. House,5,REP,Joey Nations,590,14
Marion,U.S. House,5,REP,Joey Nations,615,5
Marion,U.S. House,5,REP,Joey Nations,625,57
Marion,U.S. House,5,REP,Joey Nations,635,56
Marion,U.S. House,5,REP,Joey Nations,645,44
Marion,U.S. House,5,REP,Joey Nations,655,146
Marion,U.S. House,5,REP,Joey Nations,674,52
Marion,U.S. House,5,REP,Joey Nations,676,47
Marion,U.S. House,5,REP,Joey Nations,677,19
Marion,U.S. House,5,REP,Joey Nations,678,50
Marion,U.S. House,5,REP,Joey Nations,679,43
Marion,U.S. House,5,REP,Joey Nations,680,7
Marion,U.S. House,5,REP,Joey Nations,681,51
Marion,U.S. House,5,REP,Joey Nations,682,116
Marion,U.S. House,5,REP,Joey Nations,683,8
Marion,U.S. House,5,REP,Joey Nations,684,24
Marion,U.S. House,5,REP,Joey Nations,686,4
Marion,U.S. House,5,REP,Joey Nations,687,6
Marion,U.S. House,5,REP,Joey Nations,688,9
Marion,U.S. House,5,REP,Joey Nations,689,1
Marion,U.S. House,5,REP,Joey Nations,690,77
Marion,U.S. House,5,REP,Joey Nations,691,104
Marion,U.S. House,5,REP,Joey Nations,692,4
Marion,U.S. House,5,REP,Joey Nations,694,38
Marion,U.S. House,5,REP,Joey Nations,696,73
Marion,U.S. House,5,REP,Joey Nations,697,49
Marion,U.S. House,5,REP,Joey Nations,698,44
Marion,U.S. House,5,REP,Joey Nations,705,44
Marion,U.S. House,5,REP,Joey Nations,715,83
Marion,U.S. House,5,REP,Joey Nations,725,47
Marion,U.S. House,5,REP,Joey Nations,779,32
Marion,U.S. House,5,REP,Joey Nations,780,59
Marion,U.S. House,5,REP,Joey Nations,781,25
Marion,U.S. House,5,REP,Joey Nations,782,14
Marion,U.S. House,5,REP,Joey Nations,783,17
Marion,U.S. House,5,REP,Joey Nations,784,10
Marion,U.S. House,5,REP,Joey Nations,786,10
Marion,U.S. House,5,REP,Joey Nations,787,132
Marion,U.S. House,5,REP,Joey Nations,788,84
Marion,U.S. House,5,REP,Joey Nations,789,87
Marion,U.S. House,5,REP,Joey Nations,790,5
Marion,U.S. House,5,REP,Joey Nations,815,39
Marion,U.S. House,5,REP,Joey Nations,825,18
Marion,U.S. House,5,REP,Joey Nations,835,30
Marion,U.S. House,5,REP,Joey Nations,845,75
Marion,U.S. House,5,REP,Joey Nations,855,29
Marion,U.S. House,5,REP,Joey Nations,865,9
Marion,U.S. House,5,REP,Joey Nations,905,2
Marion,U.S. House,5,REP,Joey Nations,915,6
Marion,U.S. House,5,REP,Joey Nations,925,3
Marion,U.S. House,5,REP,Joey Nations,935,0
Marion,U.S. House,5,REP,Joey Nations,981,5
Marion,U.S. House,5,REP,Joey Nations,982,0
Marion,U.S. House,5,REP,Under Votes,310,33
Marion,U.S. House,5,REP,Under Votes,311,65
Marion,U.S. House,5,REP,Under Votes,312,32
Marion,U.S. House,5,REP,Under Votes,320,21
Marion,U.S. House,5,REP,Under Votes,321,12
Marion,U.S. House,5,REP,Under Votes,322,0
Marion,U.S. House,5,REP,Under Votes,323,48
Marion,U.S. House,5,REP,Under Votes,324,1
Marion,U.S. House,5,REP,Under Votes,325,41
Marion,U.S. House,5,REP,Under Votes,326,3
Marion,U.S. House,5,REP,Under Votes,330,100
Marion,U.S. House,5,REP,Under Votes,331,27
Marion,U.S. House,5,REP,Under Votes,332,15
Marion,U.S. House,5,REP,Under Votes,333,34
Marion,U.S. House,5,REP,Under Votes,334,9
Marion,U.S. House,5,REP,Under Votes,335,0
Marion,U.S. House,5,REP,Under Votes,336,0
Marion,U.S. House,5,REP,Under Votes,337,137
Marion,U.S. House,5,REP,Under Votes,340,96
Marion,U.S. House,5,REP,Under Votes,341,83
Marion,U.S. House,5,REP,Under Votes,342,0
Marion,U.S. House,5,REP,Under Votes,343,163
Marion,U.S. House,5,REP,Under Votes,344,163
Marion,U.S. House,5,REP,Under Votes,350,36
Marion,U.S. House,5,REP,Under Votes,351,15
Marion,U.S. House,5,REP,Under Votes,352,6
Marion,U.S. House,5,REP,Under Votes,353,38
Marion,U.S. House,5,REP,Under Votes,354,3
Marion,U.S. House,5,REP,Under Votes,355,0
Marion,U.S. House,5,REP,Under Votes,356,0
Marion,U.S. House,5,REP,Under Votes,357,28
Marion,U.S. House,5,REP,Under Votes,361,4
Marion,U.S. House,5,REP,Under Votes,362,18
Marion,U.S. House,5,REP,Under Votes,363,68
Marion,U.S. House,5,REP,Under Votes,364,44
Marion,U.S. House,5,REP,Under Votes,365,0
Marion,U.S. House,5,REP,Under Votes,370,67
Marion,U.S. House,5,REP,Under Votes,371,212
Marion,U.S. House,5,REP,Under Votes,372,39
Marion,U.S. House,5,REP,Under Votes,373,114
Marion,U.S. House,5,REP,Under Votes,374,43
Marion,U.S. House,5,REP,Under Votes,375,62
Marion,U.S. House,5,REP,Under Votes,376,0
Marion,U.S. House,5,REP,Under Votes,400,0
Marion,U.S. House,5,REP,Under Votes,401,154
Marion,U.S. House,5,REP,Under Votes,402,133
Marion,U.S. House,5,REP,Under Votes,403,154
Marion,U.S. House,5,REP,Under Votes,404,89
Marion,U.S. House,5,REP,Under Votes,405,81
Marion,U.S. House,5,REP,Under Votes,406,116
Marion,U.S. House,5,REP,Under Votes,407,50
Marion,U.S. House,5,REP,Under Votes,408,1
Marion,U.S. House,5,REP,Under Votes,505,8
Marion,U.S. House,5,REP,Under Votes,515,19
Marion,U.S. House,5,REP,Under Votes,525,33
Marion,U.S. House,5,REP,Under Votes,535,17
Marion,U.S. House,5,REP,Under Votes,545,3
Marion,U.S. House,5,REP,Under Votes,555,42
Marion,U.S. House,5,REP,Under Votes,577,23
Marion,U.S. House,5,REP,Under Votes,578,0
Marion,U.S. House,5,REP,Under Votes,579,5
Marion,U.S. House,5,REP,Under Votes,580,64
Marion,U.S. House,5,REP,Under Votes,581,103
Marion,U.S. House,5,REP,Under Votes,582,17
Marion,U.S. House,5,REP,Under Votes,583,43
Marion,U.S. House,5,REP,Under Votes,584,1
Marion,U.S. House,5,REP,Under Votes,586,22
Marion,U.S. House,5,REP,Under Votes,587,8
Marion,U.S. House,5,REP,Under Votes,588,2
Marion,U.S. House,5,REP,Under Votes,589,2
Marion,U.S. House,5,REP,Under Votes,590,28
Marion,U.S. House,5,REP,Under Votes,615,3
Marion,U.S. House,5,REP,Under Votes,625,46
Marion,U.S. House,5,REP,Under Votes,635,108
Marion,U.S. House,5,REP,Under Votes,645,65
Marion,U.S. House,5,REP,Under Votes,655,129
Marion,U.S. House,5,REP,Under Votes,674,43
Marion,U.S. House,5,REP,Under Votes,676,39
Marion,U.S. House,5,REP,Under Votes,677,11
Marion,U.S. House,5,REP,Under Votes,678,24
Marion,U.S. House,5,REP,Under Votes,679,47
Marion,U.S. House,5,REP,Under Votes,680,15
Marion,U.S. House,5,REP,Under Votes,681,39
Marion,U.S. House,5,REP,Under Votes,682,138
Marion,U.S. House,5,REP,Under Votes,683,11
Marion,U.S. House,5,REP,Under Votes,684,22
Marion,U.S. House,5,REP,Under Votes,686,2
Marion,U.S. House,5,REP,Under Votes,687,2
Marion,U.S. House,5,REP,Under Votes,688,11
Marion,U.S. House,5,REP,Under Votes,689,1
Marion,U.S. House,5,REP,Under Votes,690,54
Marion,U.S. House,5,REP,Under Votes,691,126
Marion,U.S. House,5,REP,Under Votes,692,4
Marion,U.S. House,5,REP,Under Votes,694,25
Marion,U.S. House,5,REP,Under Votes,696,44
Marion,U.S. House,5,REP,Under Votes,697,42
Marion,U.S. House,5,REP,Under Votes,698,31
Marion,U.S. House,5,REP,Under Votes,705,35
Marion,U.S. House,5,REP,Under Votes,715,41
Marion,U.S. House,5,REP,Under Votes,725,30
Marion,U.S. House,5,REP,Under Votes,779,39
Marion,U.S. House,5,REP,Under Votes,780,73
Marion,U.S. House,5,REP,Under Votes,781,26
Marion,U.S. House,5,REP,Under Votes,782,17
Marion,U.S. House,5,REP,Under Votes,783,38
Marion,U.S. House,5,REP,Under Votes,784,4
Marion,U.S. House,5,REP,Under Votes,786,10
Marion,U.S. House,5,REP,Under Votes,787,78
Marion,U.S. House,5,REP,Under Votes,788,61
Marion,U.S. House,5,REP,Under Votes,789,49
Marion,U.S. House,5,REP,Under Votes,790,7
Marion,U.S. House,5,REP,Under Votes,815,23
Marion,U.S. House,5,REP,Under Votes,825,8
Marion,U.S. House,5,REP,Under Votes,835,48
Marion,U.S. House,5,REP,Under Votes,845,64
Marion,U.S. House,5,REP,Under Votes,855,24
Marion,U.S. House,5,REP,Under Votes,865,19
Marion,U.S. House,5,REP,Under Votes,905,7
Marion,U.S. House,5,REP,Under Votes,915,9
Marion,U.S. House,5,REP,Under Votes,925,6
Marion,U.S. House,5,REP,Under Votes,935,2
Marion,U.S. House,5,REP,Under Votes,981,16
Marion,U.S. House,5,REP,Under Votes,982,0
Marion,U.S. House,5,REP,Over Votes,310,0
Marion,U.S. House,5,REP,Over Votes,311,0
Marion,U.S. House,5,REP,Over Votes,312,1
Marion,U.S. House,5,REP,Over Votes,320,0
Marion,U.S. House,5,REP,Over Votes,321,0
Marion,U.S. House,5,REP,Over Votes,322,0
Marion,U.S. House,5,REP,Over Votes,323,0
Marion,U.S. House,5,REP,Over Votes,324,0
Marion,U.S. House,5,REP,Over Votes,325,1
Marion,U.S. House,5,REP,Over Votes,326,0
Marion,U.S. House,5,REP,Over Votes,330,1
Marion,U.S. House,5,REP,Over Votes,331,0
Marion,U.S. House,5,REP,Over Votes,332,0
Marion,U.S. House,5,REP,Over Votes,333,0
Marion,U.S. House,5,REP,Over Votes,334,0
Marion,U.S. House,5,REP,Over Votes,335,0
Marion,U.S. House,5,REP,Over Votes,336,0
Marion,U.S. House,5,REP,Over Votes,337,0
Marion,U.S. House,5,REP,Over Votes,340,0
Marion,U.S. House,5,REP,Over Votes,341,1
Marion,U.S. House,5,REP,Over Votes,342,0
Marion,U.S. House,5,REP,Over Votes,343,0
Marion,U.S. House,5,REP,Over Votes,344,0
Marion,U.S. House,5,REP,Over Votes,350,0
Marion,U.S. House,5,REP,Over Votes,351,0
Marion,U.S. House,5,REP,Over Votes,352,0
Marion,U.S. House,5,REP,Over Votes,353,0
Marion,U.S. House,5,REP,Over Votes,354,0
Marion,U.S. House,5,REP,Over Votes,355,0
Marion,U.S. House,5,REP,Over Votes,356,0
Marion,U.S. House,5,REP,Over Votes,357,0
Marion,U.S. House,5,REP,Over Votes,361,0
Marion,U.S. House,5,REP,Over Votes,362,0
Marion,U.S. House,5,REP,Over Votes,363,0
Marion,U.S. House,5,REP,Over Votes,364,0
Marion,U.S. House,5,REP,Over Votes,365,0
Marion,U.S. House,5,REP,Over Votes,370,0
Marion,U.S. House,5,REP,Over Votes,371,0
Marion,U.S. House,5,REP,Over Votes,372,0
Marion,U.S. House,5,REP,Over Votes,373,0
Marion,U.S. House,5,REP,Over Votes,374,0
Marion,U.S. House,5,REP,Over Votes,375,0
Marion,U.S. House,5,REP,Over Votes,376,0
Marion,U.S. House,5,REP,Over Votes,400,0
Marion,U.S. House,5,REP,Over Votes,401,0
Marion,U.S. House,5,REP,Over Votes,402,0
Marion,U.S. House,5,REP,Over Votes,403,0
Marion,U.S. House,5,REP,Over Votes,404,0
Marion,U.S. House,5,REP,Over Votes,405,0
Marion,U.S. House,5,REP,Over Votes,406,0
Marion,U.S. House,5,REP,Over Votes,407,0
Marion,U.S. House,5,REP,Over Votes,408,0
Marion,U.S. House,5,REP,Over Votes,505,0
Marion,U.S. House,5,REP,Over Votes,515,0
Marion,U.S. House,5,REP,Over Votes,525,1
Marion,U.S. House,5,REP,Over Votes,535,0
Marion,U.S. House,5,REP,Over Votes,545,0
Marion,U.S. House,5,REP,Over Votes,555,0
Marion,U.S. House,5,REP,Over Votes,577,0
Marion,U.S. House,5,REP,Over Votes,578,0
Marion,U.S. House,5,REP,Over Votes,579,0
Marion,U.S. House,5,REP,Over Votes,580,0
Marion,U.S. House,5,REP,Over Votes,581,0
Marion,U.S. House,5,REP,Over Votes,582,0
Marion,U.S. House,5,REP,Over Votes,583,0
Marion,U.S. House,5,REP,Over Votes,584,0
Marion,U.S. House,5,REP,Over Votes,586,0
Marion,U.S. House,5,REP,Over Votes,587,0
Marion,U.S. House,5,REP,Over Votes,588,0
Marion,U.S. House,5,REP,Over Votes,589,0
Marion,U.S. House,5,REP,Over Votes,590,0
Marion,U.S. House,5,REP,Over Votes,615,0
Marion,U.S. House,5,REP,Over Votes,625,0
