county,candidate,precinct,votes,office,party,district
Lane,Over Votes,0714 714,0,Attorney General,R,
Lane,Over Votes,0716 716,0,Attorney General,R,
Lane,Over Votes,0718 718,0,Attorney General,R,
Lane,Over Votes,0720 720,0,Attorney General,R,
Lane,Over Votes,0722 722,0,Attorney General,R,
Lane,Over Votes,0724 724,0,Attorney General,R,
Lane,Over Votes,0726 726,0,Attorney General,R,
Lane,Over Votes,0728 728,0,Attorney General,R,
Lane,Over Votes,0730 730,0,Attorney General,R,
Lane,Over Votes,0732 732,0,Attorney General,R,
Lane,Over Votes,0734 734,0,Attorney General,R,
Lane,Over Votes,0736 736,0,Attorney General,R,
Lane,Over Votes,0738 738,0,Attorney General,R,
Lane,Over Votes,0740 740,0,Attorney General,R,
Lane,Over Votes,0742 742,0,Attorney General,R,
Lane,Over Votes,0744 744,0,Attorney General,R,
Lane,Over Votes,0746 746,0,Attorney General,R,
Lane,Over Votes,0748 748,0,Attorney General,R,
Lane,Over Votes,0750 750,0,Attorney General,R,
Lane,Over Votes,0752 752,0,Attorney General,R,
Lane,Over Votes,0754 754,0,Attorney General,R,
Lane,Over Votes,0756 756,0,Attorney General,R,
Lane,Over Votes,0758 758,0,Attorney General,R,
Lane,Over Votes,0760 760,0,Attorney General,R,
Lane,Over Votes,0762 762,0,Attorney General,R,
Lane,Over Votes,0764 764,0,Attorney General,R,
Lane,Over Votes,0766 766,0,Attorney General,R,
Lane,Over Votes,1121,0,Attorney General,R,
Lane,Over Votes,1123,0,Attorney General,R,
Lane,Over Votes,1125,0,Attorney General,R,
Lane,Over Votes,1127,0,Attorney General,R,
Lane,Over Votes,1129,0,Attorney General,R,
Lane,Over Votes,1231,0,Attorney General,R,
Lane,Over Votes,1233,0,Attorney General,R,
Lane,Over Votes,1235,0,Attorney General,R,
Lane,Over Votes,1237,0,Attorney General,R,
Lane,Over Votes,1341,0,Attorney General,R,
Lane,Over Votes,1343,0,Attorney General,R,
Lane,Over Votes,1345,0,Attorney General,R,
Lane,Over Votes,1347,0,Attorney General,R,
Lane,Over Votes,1349,0,Attorney General,R,
Lane,Over Votes,1451,0,Attorney General,R,
Lane,Over Votes,1453,0,Attorney General,R,
Lane,Over Votes,1455,0,Attorney General,R,
Lane,Over Votes,1457,0,Attorney General,R,
Lane,Over Votes,1561,0,Attorney General,R,
Lane,Over Votes,1563,0,Attorney General,R,
Lane,Over Votes,1565,0,Attorney General,R,
Lane,Over Votes,1567,0,Attorney General,R,
Lane,Over Votes,1569,0,Attorney General,R,
Lane,Over Votes,1671,0,Attorney General,R,
Lane,Over Votes,1673,0,Attorney General,R,
Lane,Over Votes,1675,0,Attorney General,R,
Lane,Over Votes,1677,0,Attorney General,R,
Lane,Over Votes,1781,0,Attorney General,R,
Lane,Over Votes,1783,0,Attorney General,R,
Lane,Over Votes,1785,0,Attorney General,R,
Lane,Over Votes,1787,0,Attorney General,R,
Lane,Over Votes,1891,0,Attorney General,R,
Lane,Over Votes,1893,0,Attorney General,R,
Lane,Over Votes,1895,0,Attorney General,R,
Lane,Over Votes,1897,0,Attorney General,R,
Lane,Over Votes,1899,0,Attorney General,R,
Lane,Over Votes,2122,0,Attorney General,R,
Lane,Over Votes,2234,0,Attorney General,R,
Lane,Over Votes,2236,0,Attorney General,R,
Lane,Over Votes,2238,0,Attorney General,R,
Lane,Over Votes,2340,0,Attorney General,R,
Lane,Over Votes,2342,0,Attorney General,R,
Lane,Over Votes,2344,0,Attorney General,R,
Lane,Over Votes,2456,0,Attorney General,R,
Lane,Over Votes,2562,0,Attorney General,R,
Lane,Over Votes,2564,0,Attorney General,R,
Lane,Over Votes,2676,0,Attorney General,R,
Lane,Over Votes,2678,0,Attorney General,R,
Lane,Over Votes,4200,0,Attorney General,R,
Lane,Over Votes,4301,0,Attorney General,R,
Lane,Over Votes,4302,0,Attorney General,R,
Lane,Over Votes,4400,0,Attorney General,R,
Lane,Over Votes,4500,0,Attorney General,R,
Lane,Over Votes,4601,0,Attorney General,R,
Lane,Over Votes,4602,0,Attorney General,R,
Lane,Over Votes,4700,0,Attorney General,R,
Lane,Over Votes,4800,0,Attorney General,R,
Lane,Over Votes,4900,0,Attorney General,R,
Lane,Under Votes,0702 702,599,Attorney General,R,
Lane,Under Votes,0704 704,117,Attorney General,R,
Lane,Under Votes,0706 706,150,Attorney General,R,
Lane,Under Votes,0708 708,302,Attorney General,R,
Lane,Under Votes,0710 710,192,Attorney General,R,
Lane,Under Votes,0712 712,474,Attorney General,R,
Lane,Under Votes,0714 714,403,Attorney General,R,
Lane,Under Votes,0716 716,284,Attorney General,R,
Lane,Under Votes,0718 718,232,Attorney General,R,
Lane,Under Votes,0720 720,172,Attorney General,R,
Lane,Under Votes,0722 722,89,Attorney General,R,
Lane,Under Votes,0724 724,61,Attorney General,R,
Lane,Under Votes,0726 726,491,Attorney General,R,
Lane,Under Votes,0728 728,152,Attorney General,R,
Lane,Under Votes,0730 730,365,Attorney General,R,
Lane,Under Votes,0732 732,286,Attorney General,R,
Lane,Under Votes,0734 734,86,Attorney General,R,
Lane,Under Votes,0736 736,172,Attorney General,R,
Lane,Under Votes,0738 738,304,Attorney General,R,
Lane,Under Votes,0740 740,27,Attorney General,R,
Lane,Under Votes,0742 742,145,Attorney General,R,
Lane,Under Votes,0744 744,134,Attorney General,R,
Lane,Under Votes,0746 746,527,Attorney General,R,
Lane,Under Votes,0748 748,483,Attorney General,R,
Lane,Under Votes,0750 750,133,Attorney General,R,
Lane,Under Votes,0752 752,228,Attorney General,R,
Lane,Under Votes,0754 754,135,Attorney General,R,
Lane,Under Votes,0756 756,522,Attorney General,R,
Lane,Under Votes,0758 758,369,Attorney General,R,
Lane,Under Votes,0760 760,290,Attorney General,R,
Lane,Under Votes,0762 762,184,Attorney General,R,
Lane,Under Votes,0764 764,187,Attorney General,R,
Lane,Under Votes,0766 766,115,Attorney General,R,
Lane,Under Votes,1121,12,Attorney General,R,
Lane,Under Votes,1123,52,Attorney General,R,
Lane,Under Votes,1125,103,Attorney General,R,
Lane,Under Votes,1127,86,Attorney General,R,
Lane,Under Votes,1129,267,Attorney General,R,
Lane,Under Votes,1231,151,Attorney General,R,
Lane,Under Votes,1233,242,Attorney General,R,
Lane,Under Votes,1235,287,Attorney General,R,
Lane,Under Votes,1237,277,Attorney General,R,
Lane,Under Votes,1341,7,Attorney General,R,
Lane,Under Votes,1343,24,Attorney General,R,
Lane,Under Votes,1345,147,Attorney General,R,
Lane,Under Votes,1347,77,Attorney General,R,
Lane,Under Votes,1349,12,Attorney General,R,
Lane,Under Votes,1451,629,Attorney General,R,
Lane,Under Votes,1453,259,Attorney General,R,
Lane,Under Votes,1455,106,Attorney General,R,
Lane,Under Votes,1457,475,Attorney General,R,
Lane,Under Votes,1561,761,Attorney General,R,
Lane,Under Votes,1563,392,Attorney General,R,
Lane,Under Votes,1565,316,Attorney General,R,
Lane,Under Votes,1567,259,Attorney General,R,
Lane,Under Votes,1569,167,Attorney General,R,
Lane,Under Votes,1671,156,Attorney General,R,
Lane,Under Votes,1673,411,Attorney General,R,
Lane,Under Votes,1675,424,Attorney General,R,
Lane,Under Votes,1677,291,Attorney General,R,
Lane,Under Votes,1781,118,Attorney General,R,
Lane,Under Votes,1783,68,Attorney General,R,
Lane,Under Votes,1785,271,Attorney General,R,
Lane,Under Votes,1787,510,Attorney General,R,
Lane,Under Votes,1891,189,Attorney General,R,
Lane,Under Votes,1893,22,Attorney General,R,
Lane,Under Votes,1895,66,Attorney General,R,
Lane,Under Votes,1897,397,Attorney General,R,
Lane,Under Votes,1899,366,Attorney General,R,
Lane,Under Votes,2122,449,Attorney General,R,
Lane,Under Votes,2234,119,Attorney General,R,
Lane,Under Votes,2236,237,Attorney General,R,
Lane,Under Votes,2238,17,Attorney General,R,
Lane,Under Votes,2340,154,Attorney General,R,
Lane,Under Votes,2342,215,Attorney General,R,
Lane,Under Votes,2344,11,Attorney General,R,
Lane,Under Votes,2456,330,Attorney General,R,
Lane,Under Votes,2562,118,Attorney General,R,
Lane,Under Votes,2564,326,Attorney General,R,
Lane,Under Votes,2676,423,Attorney General,R,
Lane,Under Votes,2678,239,Attorney General,R,
Lane,Under Votes,4200,96,Attorney General,R,
Lane,Under Votes,4301,224,Attorney General,R,
Lane,Under Votes,4302,288,Attorney General,R,
Lane,Under Votes,4400,349,Attorney General,R,
Lane,Under Votes,4500,208,Attorney General,R,
Lane,Under Votes,4601,410,Attorney General,R,
Lane,Under Votes,4602,569,Attorney General,R,
Lane,Under Votes,4700,482,Attorney General,R,
Lane,Under Votes,4800,208,Attorney General,R,
Lane,Under Votes,4900,277,Attorney General,R,
Lane,Scott Roberts,0702 702,462,State Senate,R,5
Lane,Scott Roberts,0704 704,87,State Senate,R,5
Lane,Scott Roberts,0706 706,105,State Senate,R,5
Lane,Scott Roberts,4500,178,State Senate,R,5
Lane,Scott Roberts,4601,324,State Senate,R,5
Lane,Scott Roberts,4602,452,State Senate,R,5
Lane,Misc.,0702 702,2,State Senate,R,5
Lane,Misc.,0704 704,0,State Senate,R,5
Lane,Misc.,0706 706,1,State Senate,R,5
Lane,Misc.,4500,1,State Senate,R,5
Lane,Misc.,4601,2,State Senate,R,5
Lane,Misc.,4602,2,State Senate,R,5
Lane,Over Votes,0702 702,0,State Senate,R,5
Lane,Over Votes,0704 704,0,State Senate,R,5
Lane,Over Votes,0706 706,0,State Senate,R,5
Lane,Over Votes,4500,0,State Senate,R,5
Lane,Over Votes,4601,0,State Senate,R,5
Lane,Over Votes,4602,0,State Senate,R,5
Lane,Under Votes,0702 702,197,State Senate,R,5
Lane,Under Votes,0704 704,39,State Senate,R,5
Lane,Under Votes,0706 706,56,State Senate,R,5
Lane,Under Votes,4500,53,State Senate,R,5
Lane,Under Votes,4601,121,State Senate,R,5
Lane,Under Votes,4602,165,State Senate,R,5
Lane,Bruce Hanna,0746 746,421,State Senate,R,7
Lane,Bruce Hanna,0750 750,97,State Senate,R,7
Lane,Bruce Hanna,0752 752,207,State Senate,R,7
Lane,Bruce Hanna,0760 760,218,State Senate,R,7
Lane,Bruce Hanna,0762 762,145,State Senate,R,7
Lane,Bruce Hanna,0764 764,151,State Senate,R,7
Lane,Bruce Hanna,0766 766,99,State Senate,R,7
Lane,Bruce Hanna,4301,193,State Senate,R,7
Lane,Bruce Hanna,4302,264,State Senate,R,7
Lane,Bruce Hanna,4800,167,State Senate,R,7
Lane,Misc.,0746 746,3,State Senate,R,7
Lane,Misc.,0750 750,0,State Senate,R,7
Lane,Misc.,0752 752,2,State Senate,R,7
Lane,Misc.,0760 760,1,State Senate,R,7
Lane,Misc.,0762 762,4,State Senate,R,7
Lane,Misc.,0764 764,0,State Senate,R,7
Lane,Misc.,0766 766,0,State Senate,R,7
Lane,Misc.,4301,1,State Senate,R,7
Lane,Misc.,4302,3,State Senate,R,7
Lane,Misc.,4800,1,State Senate,R,7
Lane,Over Votes,0746 746,0,State Senate,R,7
Lane,Over Votes,0750 750,0,State Senate,R,7
Lane,Over Votes,0752 752,0,State Senate,R,7
Lane,Over Votes,0760 760,0,State Senate,R,7
Lane,Over Votes,0762 762,0,State Senate,R,7
Lane,Over Votes,0764 764,0,State Senate,R,7
Lane,Over Votes,0766 766,0,State Senate,R,7
Lane,Over Votes,4301,0,State Senate,R,7
Lane,Over Votes,4302,0,State Senate,R,7
Lane,Over Votes,4800,0,State Senate,R,7
Lane,Under Votes,0746 746,145,State Senate,R,7
Lane,Under Votes,0750 750,42,State Senate,R,7
Lane,Under Votes,0752 752,52,State Senate,R,7
Lane,Under Votes,0760 760,94,State Senate,R,7
Lane,Under Votes,0762 762,42,State Senate,R,7
Lane,Under Votes,0764 764,47,State Senate,R,7
Lane,Under Votes,0766 766,23,State Senate,R,7
Lane,Under Votes,4301,47,State Senate,R,7
Lane,Under Votes,4302,61,State Senate,R,7
Lane,Under Votes,4800,48,State Senate,R,7
Lane,Aaron Baker,0708 708,212,State House,R,8
Lane,Aaron Baker,0710 710,116,State House,R,8
Lane,Aaron Baker,0714 714,235,State House,R,8
Lane,Aaron Baker,0716 716,170,State House,R,8
Lane,Aaron Baker,0718 718,137,State House,R,8
Lane,Aaron Baker,0720 720,112,State House,R,8
Lane,Aaron Baker,0722 722,41,State House,R,8
Lane,Aaron Baker,0724 724,39,State House,R,8
Lane,Aaron Baker,1125,57,State House,R,8
Lane,Aaron Baker,1127,35,State House,R,8
Lane,Aaron Baker,1129,106,State House,R,8
Lane,Aaron Baker,1231,77,State House,R,8
Lane,Aaron Baker,1235,147,State House,R,8
Lane,Aaron Baker,1237,148,State House,R,8
Lane,Aaron Baker,1349,11,State House,R,8
Lane,Aaron Baker,1895,44,State House,R,8
Lane,Aaron Baker,1897,237,State House,R,8
Lane,Aaron Baker,4400,0,State House,R,8
Lane,Aaron Baker,4900,191,State House,R,8
Lane,Misc.,0708 708,1,State House,R,8
Lane,Misc.,0710 710,0,State House,R,8
Lane,Misc.,0714 714,3,State House,R,8
Lane,Misc.,0716 716,3,State House,R,8
Lane,Misc.,0718 718,1,State House,R,8
Lane,Misc.,0720 720,2,State House,R,8
Lane,Misc.,0722 722,0,State House,R,8
Lane,Misc.,0724 724,2,State House,R,8
Lane,Misc.,1125,1,State House,R,8
Lane,Misc.,1127,2,State House,R,8
Lane,Misc.,1129,0,State House,R,8
Lane,Misc.,1231,4,State House,R,8
Lane,Misc.,1235,3,State House,R,8
Lane,Misc.,1237,1,State House,R,8
Lane,Misc.,1349,0,State House,R,8
Lane,Misc.,1895,0,State House,R,8
Lane,Misc.,1897,3,State House,R,8
Lane,Misc.,4400,0,State House,R,8
Lane,Misc.,4900,3,State House,R,8
Lane,Over Votes,0708 708,0,State House,R,8
Lane,Over Votes,0710 710,0,State House,R,8
Lane,Over Votes,0714 714,0,State House,R,8
Lane,Over Votes,0716 716,0,State House,R,8
Lane,Over Votes,0718 718,0,State House,R,8
Lane,Over Votes,0720 720,0,State House,R,8
Lane,Over Votes,0722 722,0,State House,R,8
Lane,Over Votes,0724 724,0,State House,R,8
Lane,Over Votes,1125,0,State House,R,8
Lane,Over Votes,1127,0,State House,R,8
Lane,Over Votes,1129,0,State House,R,8
Lane,Over Votes,1231,0,State House,R,8
Lane,Over Votes,1235,0,State House,R,8
Lane,Over Votes,1237,0,State House,R,8
Lane,Over Votes,1349,0,State House,R,8
Lane,Over Votes,1895,0,State House,R,8
Lane,Over Votes,1897,0,State House,R,8
Lane,Over Votes,4400,0,State House,R,8
Lane,Over Votes,4900,0,State House,R,8
Lane,Under Votes,0708 708,127,State House,R,8
Lane,Under Votes,0710 710,87,State House,R,8
Lane,Under Votes,0714 714,191,State House,R,8
Lane,Under Votes,0716 716,139,State House,R,8
Lane,Under Votes,0718 718,111,State House,R,8
Lane,Under Votes,0720 720,74,State House,R,8
Lane,Under Votes,0722 722,53,State House,R,8
Lane,Under Votes,0724 724,27,State House,R,8
Lane,Under Votes,1125,59,State House,R,8
Lane,Under Votes,1127,52,State House,R,8
Lane,Under Votes,1129,170,State House,R,8
Lane,Under Votes,1231,84,State House,R,8
Lane,Under Votes,1235,165,State House,R,8
Lane,Under Votes,1237,153,State House,R,8
Lane,Under Votes,1349,5,State House,R,8
Lane,Under Votes,1895,23,State House,R,8
Lane,Under Votes,1897,186,State House,R,8
Lane,Under Votes,4400,0,State House,R,8
Lane,Under Votes,4900,113,State House,R,8
Lane,Nancy Brouhard,0702 702,407,State House,R,9
Lane,Nancy Brouhard,0704 704,80,State House,R,9
Lane,Nancy Brouhard,0706 706,88,State House,R,9
Lane,Nancy Brouhard,4500,167,State House,R,9
Lane,Nancy Brouhard,4601,288,State House,R,9
Lane,Nancy Brouhard,4602,390,State House,R,9
Lane,Misc.,0702 702,3,State House,R,9
Lane,Misc.,0704 704,0,State House,R,9
Lane,Misc.,0706 706,0,State House,R,9
Lane,Misc.,4500,1,State House,R,9
Lane,Misc.,4601,0,State House,R,9
Lane,Misc.,4602,1,State House,R,9
Lane,Over Votes,0702 702,0,State House,R,9
Lane,Over Votes,0704 704,0,State House,R,9
Lane,Over Votes,0706 706,0,State House,R,9
Lane,Over Votes,4500,0,State House,R,9
Lane,Over Votes,4601,0,State House,R,9
Lane,Over Votes,4602,0,State House,R,9
Lane,Under Votes,0702 702,251,State House,R,9
Lane,Under Votes,0704 704,46,State House,R,9
Lane,Under Votes,0706 706,74,State House,R,9
Lane,Under Votes,4500,64,State House,R,9
Lane,Under Votes,4601,159,State House,R,9
Lane,Under Votes,4602,228,State House,R,9
Lane,Kelly Lovelace,0736 736,80,State House,R,11
Lane,Kelly Lovelace,0740 740,10,State House,R,11
Lane,Kelly Lovelace,0742 742,67,State House,R,11
Lane,Kelly Lovelace,0744 744,56,State House,R,11
Lane,Kelly Lovelace,0748 748,231,State House,R,11
Lane,Kelly Lovelace,0754 754,70,State House,R,11
Lane,Kelly Lovelace,0756 756,214,State House,R,11
Lane,Kelly Lovelace,0758 758,222,State House,R,11
Lane,Kelly Lovelace,1233,90,State House,R,11
Lane,Kelly Lovelace,1343,11,State House,R,11
Lane,Kelly Lovelace,1345,52,State House,R,11
Lane,Kelly Lovelace,1347,26,State House,R,11
Lane,Kelly Lovelace,2238,7,State House,R,11
Lane,Kelly Lovelace,2344,7,State House,R,11
Lane,Kelly Lovelace,4200,33,State House,R,11
Lane,Kelly Lovelace,4400,111,State House,R,11
Lane,Jacob Daniels,0736 736,62,State House,R,11
Lane,Jacob Daniels,0740 740,11,State House,R,11
Lane,Jacob Daniels,0742 742,61,State House,R,11
Lane,Jacob Daniels,0744 744,71,State House,R,11
Lane,Jacob Daniels,0748 748,193,State House,R,11
Lane,Jacob Daniels,0754 754,51,State House,R,11
Lane,Jacob Daniels,0756 756,265,State House,R,11
Lane,Jacob Daniels,0758 758,124,State House,R,11
Lane,Jacob Daniels,1233,114,State House,R,11
Lane,Jacob Daniels,1343,9,State House,R,11
Lane,Jacob Daniels,1345,59,State House,R,11
Lane,Jacob Daniels,1347,35,State House,R,11
Lane,Jacob Daniels,2238,8,State House,R,11
Lane,Jacob Daniels,2344,3,State House,R,11
Lane,Jacob Daniels,4200,54,State House,R,11
Lane,Jacob Daniels,4400,209,State House,R,11
Lane,Misc.,0736 736,0,State House,R,11
Lane,Misc.,0740 740,0,State House,R,11
Lane,Misc.,0742 742,0,State House,R,11
Lane,Misc.,0744 744,1,State House,R,11
Lane,Misc.,0748 748,3,State House,R,11
Lane,Misc.,0754 754,0,State House,R,11
Lane,Misc.,0756 756,0,State House,R,11
Lane,Misc.,0758 758,2,State House,R,11
Lane,Misc.,1233,1,State House,R,11
Lane,Misc.,1343,0,State House,R,11
Lane,Misc.,1345,2,State House,R,11
Lane,Misc.,1347,2,State House,R,11
Lane,Misc.,2238,0,State House,R,11
Lane,Misc.,2344,0,State House,R,11
Lane,Misc.,4200,0,State House,R,11
Lane,Misc.,4400,1,State House,R,11
Lane,Over Votes,0736 736,0,State House,R,11
Lane,Over Votes,0740 740,0,State House,R,11
Lane,Over Votes,0742 742,0,State House,R,11
Lane,Over Votes,0744 744,0,State House,R,11
Lane,Over Votes,0748 748,0,State House,R,11
Lane,Over Votes,0754 754,0,State House,R,11
Lane,Over Votes,0756 756,0,State House,R,11
Lane,Over Votes,0758 758,1,State House,R,11
Lane,Over Votes,1233,0,State House,R,11
Lane,Over Votes,1343,0,State House,R,11
Lane,Over Votes,1345,0,State House,R,11
Lane,Over Votes,1347,0,State House,R,11
Lane,Over Votes,2238,0,State House,R,11
Lane,Over Votes,2344,0,State House,R,11
Lane,Over Votes,4200,0,State House,R,11
Lane,Over Votes,4400,2,State House,R,11
Lane,Under Votes,0736 736,49,State House,R,11
Lane,Under Votes,0740 740,6,State House,R,11
Lane,Under Votes,0742 742,22,State House,R,11
Lane,Under Votes,0744 744,9,State House,R,11
Lane,Under Votes,0748 748,89,State House,R,11
Lane,Under Votes,0754 754,25,State House,R,11
Lane,Under Votes,0756 756,69,State House,R,11
Lane,Under Votes,0758 758,48,State House,R,11
Lane,Under Votes,1233,51,State House,R,11
Lane,Under Votes,1343,4,State House,R,11
Lane,Under Votes,1345,45,State House,R,11
Lane,Under Votes,1347,28,State House,R,11
Lane,Under Votes,2238,2,State House,R,11
Lane,Under Votes,2344,1,State House,R,11
Lane,Under Votes,4200,14,State House,R,11
Lane,Under Votes,4400,42,State House,R,11
Lane,Joe Pishioneri,0738 738,225,State House,R,12
Lane,Joe Pishioneri,2122,330,State House,R,12
Lane,Joe Pishioneri,2234,99,State House,R,12
Lane,Joe Pishioneri,2236,201,State House,R,12
Lane,Joe Pishioneri,2340,116,State House,R,12
Lane,Joe Pishioneri,2342,164,State House,R,12
Lane,Joe Pishioneri,2456,257,State House,R,12
Lane,Joe Pishioneri,2562,91,State House,R,12
Lane,Joe Pishioneri,2564,255,State House,R,12
Lane,Joe Pishioneri,2676,340,State House,R,12
Lane,Joe Pishioneri,2678,187,State House,R,12
Lane,Misc.,0738 738,5,State House,R,12
Lane,Misc.,2122,4,State House,R,12
Lane,Misc.,2234,1,State House,R,12
Lane,Misc.,2236,1,State House,R,12
Lane,Misc.,2340,0,State House,R,12
Lane,Misc.,2342,5,State House,R,12
Lane,Misc.,2456,2,State House,R,12
Lane,Misc.,2562,0,State House,R,12
Lane,Misc.,2564,4,State House,R,12
Lane,Misc.,2676,5,State House,R,12
Lane,Misc.,2678,1,State House,R,12
Lane,Over Votes,0738 738,0,State House,R,12
Lane,Over Votes,2122,0,State House,R,12
Lane,Over Votes,2234,0,State House,R,12
Lane,Over Votes,2236,0,State House,R,12
Lane,Over Votes,2340,0,State House,R,12
Lane,Over Votes,2342,0,State House,R,12
Lane,Over Votes,2456,0,State House,R,12
Lane,Over Votes,2562,0,State House,R,12
Lane,Over Votes,2564,0,State House,R,12
Lane,Over Votes,2676,0,State House,R,12
Lane,Over Votes,2678,0,State House,R,12
Lane,Under Votes,0738 738,94,State House,R,12
Lane,Under Votes,2122,137,State House,R,12
Lane,Under Votes,2234,26,State House,R,12
Lane,Under Votes,2236,58,State House,R,12
Lane,Under Votes,2340,45,State House,R,12
Lane,Under Votes,2342,58,State House,R,12
Lane,Under Votes,2456,93,State House,R,12
Lane,Under Votes,2562,32,State House,R,12
Lane,Under Votes,2564,81,State House,R,12
Lane,Under Votes,2676,111,State House,R,12
Lane,Under Votes,2678,70,State House,R,12
Lane,Mark Callahan,0730 730,203,State House,R,13
Lane,Mark Callahan,0732 732,195,State House,R,13
Lane,Mark Callahan,0734 734,64,State House,R,13
Lane,Mark Callahan,1123,31,State House,R,13
Lane,Mark Callahan,1341,6,State House,R,13
Lane,Mark Callahan,1451,380,State House,R,13
Lane,Mark Callahan,1453,153,State House,R,13
Lane,Mark Callahan,1455,63,State House,R,13
Lane,Mark Callahan,1457,281,State House,R,13
Lane,Mark Callahan,1561,455,State House,R,13
Lane,Mark Callahan,1563,247,State House,R,13
Lane,Mark Callahan,1565,184,State House,R,13
Lane,Mark Callahan,1567,169,State House,R,13
Lane,Mark Callahan,1569,109,State House,R,13
