county,precinct,office,district,candidate,votes
clackamas,103,Attorney General,,Chris Henry,17
clackamas,103,Attorney General,,James L. Buchal,1157
clackamas,103,Attorney General,,James E. Leuenberger,33
clackamas,103,Attorney General,,Ellen Rosenblum,1000
clackamas,103,Attorney General,,Write-ins,2
clackamas,103,Attorney General,,Over Votes,0
clackamas,103,Attorney General,,Under Votes,280
clackamas,104,Attorney General,,Chris Henry,0
clackamas,104,Attorney General,,James L. Buchal,1
clackamas,104,Attorney General,,James E. Leuenberger,0
clackamas,104,Attorney General,,Ellen Rosenblum,2
clackamas,104,Attorney General,,Write-ins,0
clackamas,104,Attorney General,,Over Votes,0
clackamas,104,Attorney General,,Under Votes,0
clackamas,105,Attorney General,,Chris Henry,6
clackamas,105,Attorney General,,James L. Buchal,400
clackamas,105,Attorney General,,James E. Leuenberger,18
clackamas,105,Attorney General,,Ellen Rosenblum,360
clackamas,105,Attorney General,,Write-ins,0
clackamas,105,Attorney General,,Over Votes,0
clackamas,105,Attorney General,,Under Votes,79
clackamas,106,Attorney General,,Chris Henry,24
clackamas,106,Attorney General,,James L. Buchal,477
clackamas,106,Attorney General,,James E. Leuenberger,51
clackamas,106,Attorney General,,Ellen Rosenblum,555
clackamas,106,Attorney General,,Write-ins,1
clackamas,106,Attorney General,,Over Votes,1
clackamas,106,Attorney General,,Under Votes,97
clackamas,107,Attorney General,,Chris Henry,33
clackamas,107,Attorney General,,James L. Buchal,978
clackamas,107,Attorney General,,James E. Leuenberger,65
clackamas,107,Attorney General,,Ellen Rosenblum,908
clackamas,107,Attorney General,,Write-ins,1
clackamas,107,Attorney General,,Over Votes,0
clackamas,107,Attorney General,,Under Votes,226
clackamas,108,Attorney General,,Chris Henry,19
clackamas,108,Attorney General,,James L. Buchal,769
clackamas,108,Attorney General,,James E. Leuenberger,48
clackamas,108,Attorney General,,Ellen Rosenblum,816
clackamas,108,Attorney General,,Write-ins,3
clackamas,108,Attorney General,,Over Votes,0
clackamas,108,Attorney General,,Under Votes,184
clackamas,111,Attorney General,,Chris Henry,35
clackamas,111,Attorney General,,James L. Buchal,1462
clackamas,111,Attorney General,,James E. Leuenberger,71
clackamas,111,Attorney General,,Ellen Rosenblum,1078
clackamas,111,Attorney General,,Write-ins,1
clackamas,111,Attorney General,,Over Votes,0
clackamas,111,Attorney General,,Under Votes,251
clackamas,122,Attorney General,,Chris Henry,30
clackamas,122,Attorney General,,James L. Buchal,1122
clackamas,122,Attorney General,,James E. Leuenberger,46
clackamas,122,Attorney General,,Ellen Rosenblum,976
clackamas,122,Attorney General,,Write-ins,2
clackamas,122,Attorney General,,Over Votes,1
clackamas,122,Attorney General,,Under Votes,246
clackamas,124,Attorney General,,Chris Henry,21
clackamas,124,Attorney General,,James L. Buchal,990
clackamas,124,Attorney General,,James E. Leuenberger,39
clackamas,124,Attorney General,,Ellen Rosenblum,800
clackamas,124,Attorney General,,Write-ins,2
clackamas,124,Attorney General,,Over Votes,0
clackamas,124,Attorney General,,Under Votes,198
clackamas,125,Attorney General,,Chris Henry,37
clackamas,125,Attorney General,,James L. Buchal,1217
clackamas,125,Attorney General,,James E. Leuenberger,82
clackamas,125,Attorney General,,Ellen Rosenblum,1157
clackamas,125,Attorney General,,Write-ins,1
clackamas,125,Attorney General,,Over Votes,0
clackamas,125,Attorney General,,Under Votes,240
clackamas,130,Attorney General,,Chris Henry,23
clackamas,130,Attorney General,,James L. Buchal,999
clackamas,130,Attorney General,,James E. Leuenberger,48
clackamas,130,Attorney General,,Ellen Rosenblum,1076
clackamas,130,Attorney General,,Write-ins,2
clackamas,130,Attorney General,,Over Votes,1
clackamas,130,Attorney General,,Under Votes,240
clackamas,131,Attorney General,,Chris Henry,27
clackamas,131,Attorney General,,James L. Buchal,972
clackamas,131,Attorney General,,James E. Leuenberger,35
clackamas,131,Attorney General,,Ellen Rosenblum,1178
clackamas,131,Attorney General,,Write-ins,0
clackamas,131,Attorney General,,Over Votes,1
clackamas,131,Attorney General,,Under Votes,237
clackamas,132,Attorney General,,Chris Henry,15
clackamas,132,Attorney General,,James L. Buchal,727
clackamas,132,Attorney General,,James E. Leuenberger,41
clackamas,132,Attorney General,,Ellen Rosenblum,1027
clackamas,132,Attorney General,,Write-ins,2
clackamas,132,Attorney General,,Over Votes,1
clackamas,132,Attorney General,,Under Votes,193
clackamas,133,Attorney General,,Chris Henry,47
clackamas,133,Attorney General,,James L. Buchal,1187
clackamas,133,Attorney General,,James E. Leuenberger,53
clackamas,133,Attorney General,,Ellen Rosenblum,1679
clackamas,133,Attorney General,,Write-ins,4
clackamas,133,Attorney General,,Over Votes,2
clackamas,133,Attorney General,,Under Votes,276
clackamas,134,Attorney General,,Chris Henry,20
clackamas,134,Attorney General,,James L. Buchal,723
clackamas,134,Attorney General,,James E. Leuenberger,33
clackamas,134,Attorney General,,Ellen Rosenblum,1226
clackamas,134,Attorney General,,Write-ins,1
clackamas,134,Attorney General,,Over Votes,1
clackamas,134,Attorney General,,Under Votes,181
clackamas,135,Attorney General,,Chris Henry,18
clackamas,135,Attorney General,,James L. Buchal,861
clackamas,135,Attorney General,,James E. Leuenberger,38
clackamas,135,Attorney General,,Ellen Rosenblum,1250
clackamas,135,Attorney General,,Write-ins,1
clackamas,135,Attorney General,,Over Votes,1
clackamas,135,Attorney General,,Under Votes,226
clackamas,151,Attorney General,,Chris Henry,17
clackamas,151,Attorney General,,James L. Buchal,787
clackamas,151,Attorney General,,James E. Leuenberger,21
clackamas,151,Attorney General,,Ellen Rosenblum,1323
clackamas,151,Attorney General,,Write-ins,2
clackamas,151,Attorney General,,Over Votes,0
clackamas,151,Attorney General,,Under Votes,213
clackamas,152,Attorney General,,Chris Henry,22
clackamas,152,Attorney General,,James L. Buchal,855
clackamas,152,Attorney General,,James E. Leuenberger,42
clackamas,152,Attorney General,,Ellen Rosenblum,1486
clackamas,152,Attorney General,,Write-ins,3
clackamas,152,Attorney General,,Over Votes,0
clackamas,152,Attorney General,,Under Votes,218
clackamas,153,Attorney General,,Chris Henry,27
clackamas,153,Attorney General,,James L. Buchal,802
clackamas,153,Attorney General,,James E. Leuenberger,32
clackamas,153,Attorney General,,Ellen Rosenblum,1257
clackamas,153,Attorney General,,Write-ins,2
clackamas,153,Attorney General,,Over Votes,0
clackamas,153,Attorney General,,Under Votes,254
clackamas,154,Attorney General,,Chris Henry,2
clackamas,154,Attorney General,,James L. Buchal,234
clackamas,154,Attorney General,,James E. Leuenberger,2
clackamas,154,Attorney General,,Ellen Rosenblum,349
clackamas,154,Attorney General,,Write-ins,0
clackamas,154,Attorney General,,Over Votes,0
clackamas,154,Attorney General,,Under Votes,71
clackamas,155,Attorney General,,Chris Henry,19
clackamas,155,Attorney General,,James L. Buchal,1008
clackamas,155,Attorney General,,James E. Leuenberger,49
clackamas,155,Attorney General,,Ellen Rosenblum,1458
clackamas,155,Attorney General,,Write-ins,3
clackamas,155,Attorney General,,Over Votes,1
clackamas,155,Attorney General,,Under Votes,255
clackamas,156,Attorney General,,Chris Henry,19
clackamas,156,Attorney General,,James L. Buchal,1144
clackamas,156,Attorney General,,James E. Leuenberger,37
clackamas,156,Attorney General,,Ellen Rosenblum,1472
clackamas,156,Attorney General,,Write-ins,2
clackamas,156,Attorney General,,Over Votes,0
clackamas,156,Attorney General,,Under Votes,297
clackamas,157,Attorney General,,Chris Henry,10
clackamas,157,Attorney General,,James L. Buchal,840
clackamas,157,Attorney General,,James E. Leuenberger,33
clackamas,157,Attorney General,,Ellen Rosenblum,1174
clackamas,157,Attorney General,,Write-ins,2
clackamas,157,Attorney General,,Over Votes,2
clackamas,157,Attorney General,,Under Votes,177
clackamas,158,Attorney General,,Chris Henry,18
clackamas,158,Attorney General,,James L. Buchal,639
clackamas,158,Attorney General,,James E. Leuenberger,36
clackamas,158,Attorney General,,Ellen Rosenblum,876
clackamas,158,Attorney General,,Write-ins,3
clackamas,158,Attorney General,,Over Votes,0
clackamas,158,Attorney General,,Under Votes,137
clackamas,159,Attorney General,,Chris Henry,30
clackamas,159,Attorney General,,James L. Buchal,1028
clackamas,159,Attorney General,,James E. Leuenberger,60
clackamas,159,Attorney General,,Ellen Rosenblum,1853
clackamas,159,Attorney General,,Write-ins,2
clackamas,159,Attorney General,,Over Votes,0
clackamas,159,Attorney General,,Under Votes,289
clackamas,160,Attorney General,,Chris Henry,1
clackamas,160,Attorney General,,James L. Buchal,146
clackamas,160,Attorney General,,James E. Leuenberger,16
clackamas,160,Attorney General,,Ellen Rosenblum,173
clackamas,160,Attorney General,,Write-ins,0
clackamas,160,Attorney General,,Over Votes,0
clackamas,160,Attorney General,,Under Votes,41
clackamas,201,Attorney General,,Chris Henry,26
clackamas,201,Attorney General,,James L. Buchal,1122
clackamas,201,Attorney General,,James E. Leuenberger,57
clackamas,201,Attorney General,,Ellen Rosenblum,1237
clackamas,201,Attorney General,,Write-ins,3
clackamas,201,Attorney General,,Over Votes,0
clackamas,201,Attorney General,,Under Votes,245
clackamas,202,Attorney General,,Chris Henry,48
clackamas,202,Attorney General,,James L. Buchal,1550
clackamas,202,Attorney General,,James E. Leuenberger,118
clackamas,202,Attorney General,,Ellen Rosenblum,1714
clackamas,202,Attorney General,,Write-ins,5
clackamas,202,Attorney General,,Over Votes,0
clackamas,202,Attorney General,,Under Votes,380
clackamas,203,Attorney General,,Chris Henry,8
clackamas,203,Attorney General,,James L. Buchal,936
clackamas,203,Attorney General,,James E. Leuenberger,14
clackamas,203,Attorney General,,Ellen Rosenblum,880
clackamas,203,Attorney General,,Write-ins,0
clackamas,203,Attorney General,,Over Votes,0
clackamas,203,Attorney General,,Under Votes,146
clackamas,251,Attorney General,,Chris Henry,0
clackamas,251,Attorney General,,James L. Buchal,1
clackamas,251,Attorney General,,James E. Leuenberger,0
clackamas,251,Attorney General,,Ellen Rosenblum,1
clackamas,251,Attorney General,,Write-ins,0
clackamas,251,Attorney General,,Over Votes,0
clackamas,251,Attorney General,,Under Votes,0
clackamas,252,Attorney General,,Chris Henry,8
clackamas,252,Attorney General,,James L. Buchal,730
clackamas,252,Attorney General,,James E. Leuenberger,18
clackamas,252,Attorney General,,Ellen Rosenblum,755
clackamas,252,Attorney General,,Write-ins,3
clackamas,252,Attorney General,,Over Votes,0
clackamas,252,Attorney General,,Under Votes,161
clackamas,280,Attorney General,,Chris Henry,16
clackamas,280,Attorney General,,James L. Buchal,361
clackamas,280,Attorney General,,James E. Leuenberger,24
clackamas,280,Attorney General,,Ellen Rosenblum,695
clackamas,280,Attorney General,,Write-ins,3
clackamas,280,Attorney General,,Over Votes,0
clackamas,280,Attorney General,,Under Votes,91
clackamas,281,Attorney General,,Chris Henry,16
clackamas,281,Attorney General,,James L. Buchal,422
clackamas,281,Attorney General,,James E. Leuenberger,27
clackamas,281,Attorney General,,Ellen Rosenblum,786
clackamas,281,Attorney General,,Write-ins,2
clackamas,281,Attorney General,,Over Votes,0
clackamas,281,Attorney General,,Under Votes,110
clackamas,282,Attorney General,,Chris Henry,0
clackamas,282,Attorney General,,James L. Buchal,147
clackamas,282,Attorney General,,James E. Leuenberger,20
clackamas,282,Attorney General,,Ellen Rosenblum,214
clackamas,282,Attorney General,,Write-ins,0
clackamas,282,Attorney General,,Over Votes,1
clackamas,282,Attorney General,,Under Votes,32
clackamas,283,Attorney General,,Chris Henry,6
clackamas,283,Attorney General,,James L. Buchal,203
clackamas,283,Attorney General,,James E. Leuenberger,3
clackamas,283,Attorney General,,Ellen Rosenblum,241
clackamas,283,Attorney General,,Write-ins,1
clackamas,283,Attorney General,,Over Votes,0
clackamas,283,Attorney General,,Under Votes,26
clackamas,320,Attorney General,,Chris Henry,16
clackamas,320,Attorney General,,James L. Buchal,474
clackamas,320,Attorney General,,James E. Leuenberger,15
clackamas,320,Attorney General,,Ellen Rosenblum,499
clackamas,320,Attorney General,,Write-ins,2
clackamas,320,Attorney General,,Over Votes,0
clackamas,320,Attorney General,,Under Votes,105
clackamas,321,Attorney General,,Chris Henry,14
clackamas,321,Attorney General,,James L. Buchal,774
clackamas,321,Attorney General,,James E. Leuenberger,26
clackamas,321,Attorney General,,Ellen Rosenblum,546
clackamas,321,Attorney General,,Write-ins,0
clackamas,321,Attorney General,,Over Votes,0
clackamas,321,Attorney General,,Under Votes,142
clackamas,322,Attorney General,,Chris Henry,4
clackamas,322,Attorney General,,James L. Buchal,560
clackamas,322,Attorney General,,James E. Leuenberger,24
clackamas,322,Attorney General,,Ellen Rosenblum,410
clackamas,322,Attorney General,,Write-ins,0
clackamas,322,Attorney General,,Over Votes,0
clackamas,322,Attorney General,,Under Votes,74
clackamas,323,Attorney General,,Chris Henry,10
clackamas,323,Attorney General,,James L. Buchal,633
clackamas,323,Attorney General,,James E. Leuenberger,24
clackamas,323,Attorney General,,Ellen Rosenblum,570
clackamas,323,Attorney General,,Write-ins,1
clackamas,323,Attorney General,,Over Votes,0
clackamas,323,Attorney General,,Under Votes,121
clackamas,330,Attorney General,,Chris Henry,27
clackamas,330,Attorney General,,James L. Buchal,1349
clackamas,330,Attorney General,,James E. Leuenberger,63
clackamas,330,Attorney General,,Ellen Rosenblum,885
clackamas,330,Attorney General,,Write-ins,3
clackamas,330,Attorney General,,Over Votes,0
clackamas,330,Attorney General,,Under Votes,228
clackamas,331,Attorney General,,Chris Henry,9
clackamas,331,Attorney General,,James L. Buchal,299
clackamas,331,Attorney General,,James E. Leuenberger,21
clackamas,331,Attorney General,,Ellen Rosenblum,229
clackamas,331,Attorney General,,Write-ins,0
clackamas,331,Attorney General,,Over Votes,0
clackamas,331,Attorney General,,Under Votes,64
clackamas,332,Attorney General,,Chris Henry,3
clackamas,332,Attorney General,,James L. Buchal,130
clackamas,332,Attorney General,,James E. Leuenberger,6
clackamas,332,Attorney General,,Ellen Rosenblum,84
clackamas,332,Attorney General,,Write-ins,1
clackamas,332,Attorney General,,Over Votes,0
clackamas,332,Attorney General,,Under Votes,15
clackamas,333,Attorney General,,Chris Henry,8
clackamas,333,Attorney General,,James L. Buchal,670
clackamas,333,Attorney General,,James E. Leuenberger,30
clackamas,333,Attorney General,,Ellen Rosenblum,469
clackamas,333,Attorney General,,Write-ins,2
clackamas,333,Attorney General,,Over Votes,1
clackamas,333,Attorney General,,Under Votes,119
clackamas,350,Attorney General,,Chris Henry,26
clackamas,350,Attorney General,,James L. Buchal,774
clackamas,350,Attorney General,,James E. Leuenberger,48
clackamas,350,Attorney General,,Ellen Rosenblum,526
clackamas,350,Attorney General,,Write-ins,0
clackamas,350,Attorney General,,Over Votes,2
clackamas,350,Attorney General,,Under Votes,125
clackamas,351,Attorney General,,Chris Henry,42
clackamas,351,Attorney General,,James L. Buchal,1375
clackamas,351,Attorney General,,James E. Leuenberger,74
clackamas,351,Attorney General,,Ellen Rosenblum,961
clackamas,351,Attorney General,,Write-ins,3
clackamas,351,Attorney General,,Over Votes,0
clackamas,351,Attorney General,,Under Votes,248
clackamas,352,Attorney General,,Chris Henry,29
clackamas,352,Attorney General,,James L. Buchal,939
clackamas,352,Attorney General,,James E. Leuenberger,42
clackamas,352,Attorney General,,Ellen Rosenblum,543
clackamas,352,Attorney General,,Write-ins,2
clackamas,352,Attorney General,,Over Votes,1
clackamas,352,Attorney General,,Under Votes,131
clackamas,360,Attorney General,,Chris Henry,41
clackamas,360,Attorney General,,James L. Buchal,888
clackamas,360,Attorney General,,James E. Leuenberger,63
clackamas,360,Attorney General,,Ellen Rosenblum,854
clackamas,360,Attorney General,,Write-ins,2
clackamas,360,Attorney General,,Over Votes,0
clackamas,360,Attorney General,,Under Votes,197
clackamas,361,Attorney General,,Chris Henry,3
clackamas,361,Attorney General,,James L. Buchal,17
clackamas,361,Attorney General,,James E. Leuenberger,5
clackamas,361,Attorney General,,Ellen Rosenblum,33
clackamas,361,Attorney General,,Write-ins,0
clackamas,361,Attorney General,,Over Votes,0
clackamas,361,Attorney General,,Under Votes,4
clackamas,362,Attorney General,,Chris Henry,18
clackamas,362,Attorney General,,James L. Buchal,559
clackamas,362,Attorney General,,James E. Leuenberger,25
clackamas,362,Attorney General,,Ellen Rosenblum,529
clackamas,362,Attorney General,,Write-ins,1
clackamas,362,Attorney General,,Over Votes,0
clackamas,362,Attorney General,,Under Votes,123
clackamas,363,Attorney General,,Chris Henry,7
clackamas,363,Attorney General,,James L. Buchal,205
clackamas,363,Attorney General,,James E. Leuenberger,9
clackamas,363,Attorney General,,Ellen Rosenblum,188
clackamas,363,Attorney General,,Write-ins,0
clackamas,363,Attorney General,,Over Votes,0
clackamas,363,Attorney General,,Under Votes,40
clackamas,364,Attorney General,,Chris Henry,11
clackamas,364,Attorney General,,James L. Buchal,265
clackamas,364,Attorney General,,James E. Leuenberger,20
clackamas,364,Attorney General,,Ellen Rosenblum,267
clackamas,364,Attorney General,,Write-ins,0
clackamas,364,Attorney General,,Over Votes,0
clackamas,364,Attorney General,,Under Votes,62
clackamas,370,Attorney General,,Chris Henry,31
clackamas,370,Attorney General,,James L. Buchal,937
clackamas,370,Attorney General,,James E. Leuenberger,51
clackamas,370,Attorney General,,Ellen Rosenblum,883
clackamas,370,Attorney General,,Write-ins,4
clackamas,370,Attorney General,,Over Votes,2
clackamas,370,Attorney General,,Under Votes,180
clackamas,371,Attorney General,,Chris Henry,23
clackamas,371,Attorney General,,James L. Buchal,667
clackamas,371,Attorney General,,James E. Leuenberger,36
clackamas,371,Attorney General,,Ellen Rosenblum,691
clackamas,371,Attorney General,,Write-ins,2
clackamas,371,Attorney General,,Over Votes,2
clackamas,371,Attorney General,,Under Votes,147
clackamas,372,Attorney General,,Chris Henry,11
clackamas,372,Attorney General,,James L. Buchal,361
clackamas,372,Attorney General,,James E. Leuenberger,30
clackamas,372,Attorney General,,Ellen Rosenblum,324
clackamas,372,Attorney General,,Write-ins,1
clackamas,372,Attorney General,,Over Votes,0
clackamas,372,Attorney General,,Under Votes,69
clackamas,373,Attorney General,,Chris Henry,55
clackamas,373,Attorney General,,James L. Buchal,995
clackamas,373,Attorney General,,James E. Leuenberger,59
clackamas,373,Attorney General,,Ellen Rosenblum,1407
clackamas,373,Attorney General,,Write-ins,1
clackamas,373,Attorney General,,Over Votes,0
clackamas,373,Attorney General,,Under Votes,228
clackamas,400,Attorney General,,Chris Henry,13
clackamas,400,Attorney General,,James L. Buchal,578
clackamas,400,Attorney General,,James E. Leuenberger,22
clackamas,400,Attorney General,,Ellen Rosenblum,529
clackamas,400,Attorney General,,Write-ins,1
clackamas,400,Attorney General,,Over Votes,0
clackamas,400,Attorney General,,Under Votes,137
clackamas,401,Attorney General,,Chris Henry,18
clackamas,401,Attorney General,,James L. Buchal,541
clackamas,401,Attorney General,,James E. Leuenberger,23
clackamas,401,Attorney General,,Ellen Rosenblum,499
clackamas,401,Attorney General,,Write-ins,0
clackamas,401,Attorney General,,Over Votes,0
clackamas,401,Attorney General,,Under Votes,97
clackamas,402,Attorney General,,Chris Henry,14
clackamas,402,Attorney General,,James L. Buchal,650
clackamas,402,Attorney General,,James E. Leuenberger,23
clackamas,402,Attorney General,,Ellen Rosenblum,467
clackamas,402,Attorney General,,Write-ins,1
clackamas,402,Attorney General,,Over Votes,0
clackamas,402,Attorney General,,Under Votes,86
clackamas,403,Attorney General,,Chris Henry,8
clackamas,403,Attorney General,,James L. Buchal,540
clackamas,403,Attorney General,,James E. Leuenberger,20
clackamas,403,Attorney General,,Ellen Rosenblum,415
clackamas,403,Attorney General,,Write-ins,1
clackamas,403,Attorney General,,Over Votes,0
clackamas,403,Attorney General,,Under Votes,109
clackamas,404,Attorney General,,Chris Henry,34
clackamas,404,Attorney General,,James L. Buchal,1104
clackamas,404,Attorney General,,James E. Leuenberger,42
clackamas,404,Attorney General,,Ellen Rosenblum,804
clackamas,404,Attorney General,,Write-ins,3
clackamas,404,Attorney General,,Over Votes,1
clackamas,404,Attorney General,,Under Votes,220
clackamas,405,Attorney General,,Chris Henry,14
clackamas,405,Attorney General,,James L. Buchal,480
clackamas,405,Attorney General,,James E. Leuenberger,21
clackamas,405,Attorney General,,Ellen Rosenblum,326
clackamas,405,Attorney General,,Write-ins,0
clackamas,405,Attorney General,,Over Votes,0
clackamas,405,Attorney General,,Under Votes,85
clackamas,406,Attorney General,,Chris Henry,7
clackamas,406,Attorney General,,James L. Buchal,353
clackamas,406,Attorney General,,James E. Leuenberger,26
clackamas,406,Attorney General,,Ellen Rosenblum,294
clackamas,406,Attorney General,,Write-ins,0
clackamas,406,Attorney General,,Over Votes,1
clackamas,406,Attorney General,,Under Votes,54
clackamas,410,Attorney General,,Chris Henry,18
clackamas,410,Attorney General,,James L. Buchal,512
clackamas,410,Attorney General,,James E. Leuenberger,26
clackamas,410,Attorney General,,Ellen Rosenblum,639
clackamas,410,Attorney General,,Write-ins,0
clackamas,410,Attorney General,,Over Votes,0
clackamas,410,Attorney General,,Under Votes,110
clackamas,411,Attorney General,,Chris Henry,34
clackamas,411,Attorney General,,James L. Buchal,974
clackamas,411,Attorney General,,James E. Leuenberger,49
clackamas,411,Attorney General,,Ellen Rosenblum,1194
clackamas,411,Attorney General,,Write-ins,2
clackamas,411,Attorney General,,Over Votes,0
clackamas,411,Attorney General,,Under Votes,285
clackamas,412,Attorney General,,Chris Henry,15
clackamas,412,Attorney General,,James L. Buchal,778
clackamas,412,Attorney General,,James E. Leuenberger,37
clackamas,412,Attorney General,,Ellen Rosenblum,727
clackamas,412,Attorney General,,Write-ins,2
clackamas,412,Attorney General,,Over Votes,0
clackamas,412,Attorney General,,Under Votes,170
clackamas,413,Attorney General,,Chris Henry,27
clackamas,413,Attorney General,,James L. Buchal,583
clackamas,413,Attorney General,,James E. Leuenberger,37
clackamas,413,Attorney General,,Ellen Rosenblum,776
clackamas,413,Attorney General,,Write-ins,2
clackamas,413,Attorney General,,Over Votes,0
clackamas,413,Attorney General,,Under Votes,150
clackamas,414,Attorney General,,Chris Henry,11
clackamas,414,Attorney General,,James L. Buchal,314
clackamas,414,Attorney General,,James E. Leuenberger,23
clackamas,414,Attorney General,,Ellen Rosenblum,306
clackamas,414,Attorney General,,Write-ins,0
clackamas,414,Attorney General,,Over Votes,0
clackamas,414,Attorney General,,Under Votes,58
clackamas,415,Attorney General,,Chris Henry,0
clackamas,415,Attorney General,,James L. Buchal,78
clackamas,415,Attorney General,,James E. Leuenberger,3
clackamas,415,Attorney General,,Ellen Rosenblum,74
clackamas,415,Attorney General,,Write-ins,0
clackamas,415,Attorney General,,Over Votes,0
clackamas,415,Attorney General,,Under Votes,26
clackamas,416,Attorney General,,Chris Henry,37
clackamas,416,Attorney General,,James L. Buchal,987
clackamas,416,Attorney General,,James E. Leuenberger,32
clackamas,416,Attorney General,,Ellen Rosenblum,1266
clackamas,416,Attorney General,,Write-ins,4
clackamas,416,Attorney General,,Over Votes,0
clackamas,416,Attorney General,,Under Votes,259
clackamas,417,Attorney General,,Chris Henry,1
clackamas,417,Attorney General,,James L. Buchal,12
clackamas,417,Attorney General,,James E. Leuenberger,0
clackamas,417,Attorney General,,Ellen Rosenblum,22
clackamas,417,Attorney General,,Write-ins,0
clackamas,417,Attorney General,,Over Votes,0
clackamas,417,Attorney General,,Under Votes,4
clackamas,418,Attorney General,,Chris Henry,67
clackamas,418,Attorney General,,James L. Buchal,1036
clackamas,418,Attorney General,,James E. Leuenberger,71
clackamas,418,Attorney General,,Ellen Rosenblum,1641
clackamas,418,Attorney General,,Write-ins,6
clackamas,418,Attorney General,,Over Votes,1
clackamas,418,Attorney General,,Under Votes,313
clackamas,419,Attorney General,,Chris Henry,7
clackamas,419,Attorney General,,James L. Buchal,228
clackamas,419,Attorney General,,James E. Leuenberger,22
clackamas,419,Attorney General,,Ellen Rosenblum,341
clackamas,419,Attorney General,,Write-ins,2
clackamas,419,Attorney General,,Over Votes,0
clackamas,419,Attorney General,,Under Votes,70
clackamas,420,Attorney General,,Chris Henry,10
clackamas,420,Attorney General,,James L. Buchal,137
clackamas,420,Attorney General,,James E. Leuenberger,17
clackamas,420,Attorney General,,Ellen Rosenblum,307
clackamas,420,Attorney General,,Write-ins,1
clackamas,420,Attorney General,,Over Votes,0
clackamas,420,Attorney General,,Under Votes,46
clackamas,421,Attorney General,,Chris Henry,25
clackamas,421,Attorney General,,James L. Buchal,772
clackamas,421,Attorney General,,James E. Leuenberger,48
clackamas,421,Attorney General,,Ellen Rosenblum,1182
clackamas,421,Attorney General,,Write-ins,0
clackamas,421,Attorney General,,Over Votes,1
clackamas,421,Attorney General,,Under Votes,235
clackamas,422,Attorney General,,Chris Henry,63
clackamas,422,Attorney General,,James L. Buchal,802
clackamas,422,Attorney General,,James E. Leuenberger,73
clackamas,422,Attorney General,,Ellen Rosenblum,1725
clackamas,422,Attorney General,,Write-ins,7
clackamas,422,Attorney General,,Over Votes,0
clackamas,422,Attorney General,,Under Votes,261
clackamas,423,Attorney General,,Chris Henry,0
clackamas,423,Attorney General,,James L. Buchal,12
clackamas,423,Attorney General,,James E. Leuenberger,0
clackamas,423,Attorney General,,Ellen Rosenblum,2
clackamas,423,Attorney General,,Write-ins,0
clackamas,423,Attorney General,,Over Votes,0
clackamas,423,Attorney General,,Under Votes,3
clackamas,500,Attorney General,,Chris Henry,38
clackamas,500,Attorney General,,James L. Buchal,967
clackamas,500,Attorney General,,James E. Leuenberger,57
clackamas,500,Attorney General,,Ellen Rosenblum,1560
clackamas,500,Attorney General,,Write-ins,5
clackamas,500,Attorney General,,Over Votes,2
clackamas,500,Attorney General,,Under Votes,240
clackamas,501,Attorney General,,Chris Henry,37
clackamas,501,Attorney General,,James L. Buchal,650
clackamas,501,Attorney General,,James E. Leuenberger,59
clackamas,501,Attorney General,,Ellen Rosenblum,1515
clackamas,501,Attorney General,,Write-ins,0
clackamas,501,Attorney General,,Over Votes,1
clackamas,501,Attorney General,,Under Votes,179
clackamas,502,Attorney General,,Chris Henry,42
clackamas,502,Attorney General,,James L. Buchal,937
clackamas,502,Attorney General,,James E. Leuenberger,57
clackamas,502,Attorney General,,Ellen Rosenblum,1809
clackamas,502,Attorney General,,Write-ins,6
clackamas,502,Attorney General,,Over Votes,1
clackamas,502,Attorney General,,Under Votes,260
clackamas,503,Attorney General,,Chris Henry,36
clackamas,503,Attorney General,,James L. Buchal,1131
clackamas,503,Attorney General,,James E. Leuenberger,63
clackamas,503,Attorney General,,Ellen Rosenblum,1605
clackamas,503,Attorney General,,Write-ins,5
clackamas,503,Attorney General,,Over Votes,0
clackamas,503,Attorney General,,Under Votes,272
clackamas,504,Attorney General,,Chris Henry,17
clackamas,504,Attorney General,,James L. Buchal,577
clackamas,504,Attorney General,,James E. Leuenberger,44
clackamas,504,Attorney General,,Ellen Rosenblum,1019
clackamas,504,Attorney General,,Write-ins,2
clackamas,504,Attorney General,,Over Votes,0
clackamas,504,Attorney General,,Under Votes,156
clackamas,505,Attorney General,,Chris Henry,36
clackamas,505,Attorney General,,James L. Buchal,515
clackamas,505,Attorney General,,James E. Leuenberger,33
clackamas,505,Attorney General,,Ellen Rosenblum,807
clackamas,505,Attorney General,,Write-ins,2
clackamas,505,Attorney General,,Over Votes,0
clackamas,505,Attorney General,,Under Votes,149
clackamas,506,Attorney General,,Chris Henry,30
clackamas,506,Attorney General,,James L. Buchal,717
clackamas,506,Attorney General,,James E. Leuenberger,69
clackamas,506,Attorney General,,Ellen Rosenblum,1105
clackamas,506,Attorney General,,Write-ins,1
clackamas,506,Attorney General,,Over Votes,0
clackamas,506,Attorney General,,Under Votes,173
clackamas,510,Attorney General,,Chris Henry,18
clackamas,510,Attorney General,,James L. Buchal,338
clackamas,510,Attorney General,,James E. Leuenberger,21
clackamas,510,Attorney General,,Ellen Rosenblum,372
clackamas,510,Attorney General,,Write-ins,2
clackamas,510,Attorney General,,Over Votes,0
