county,precinct,office,district,party,candidate,votes,notes
Lane,0080 2 SPRINGFIELD 402,State Treasurer,,,Over Votes,1,
Lane,0080 2 SPRINGFIELD 402,State Treasurer,,,Under Votes,362,
Lane,0013 7 GLENADA,State Treasurer,,DEM,Randall Edwards,579,
Lane,0013 7 GLENADA,State Treasurer,,REP,Jeff Caton,411,
Lane,0013 7 GLENADA,State Treasurer,,CON,Carole D. Winegarden,24,
Lane,0013 7 GLENADA,State Treasurer,,LIB,Mitch Shults,31,
Lane,0013 7 GLENADA,State Treasurer,,,Over Votes,0,
Lane,0013 7 GLENADA,State Treasurer,,,Under Votes,110,
Lane,0028 4 SANTA CLARA 4,State Treasurer,,DEM,Randall Edwards,2000,
Lane,0028 4 SANTA CLARA 4,State Treasurer,,REP,Jeff Caton,1502,
Lane,0028 4 SANTA CLARA 4,State Treasurer,,CON,Carole D. Winegarden,100,
Lane,0028 4 SANTA CLARA 4,State Treasurer,,LIB,Mitch Shults,83,
Lane,0028 4 SANTA CLARA 4,State Treasurer,,,Over Votes,0,
Lane,0028 4 SANTA CLARA 4,State Treasurer,,,Under Votes,325,
Lane,0010 2 FERNRIDGE,State Treasurer,,DEM,Randall Edwards,900,
Lane,0010 2 FERNRIDGE,State Treasurer,,REP,Jeff Caton,782,
Lane,0010 2 FERNRIDGE,State Treasurer,,CON,Carole D. Winegarden,73,
Lane,0010 2 FERNRIDGE,State Treasurer,,LIB,Mitch Shults,59,
Lane,0010 2 FERNRIDGE,State Treasurer,,,Over Votes,0,
Lane,0010 2 FERNRIDGE,State Treasurer,,,Under Votes,178,
Lane,0002 3 ARMITAGE,State Treasurer,,DEM,Randall Edwards,491,
Lane,0002 3 ARMITAGE,State Treasurer,,REP,Jeff Caton,362,
Lane,0002 3 ARMITAGE,State Treasurer,,CON,Carole D. Winegarden,15,
Lane,0002 3 ARMITAGE,State Treasurer,,LIB,Mitch Shults,17,
Lane,0002 3 ARMITAGE,State Treasurer,,,Over Votes,0,
Lane,0002 3 ARMITAGE,State Treasurer,,,Under Votes,93,
Lane,0030 0 SIUSLAW,State Treasurer,,DEM,Randall Edwards,950,
Lane,0030 0 SIUSLAW,State Treasurer,,REP,Jeff Caton,782,
Lane,0030 0 SIUSLAW,State Treasurer,,CON,Carole D. Winegarden,55,
Lane,0030 0 SIUSLAW,State Treasurer,,LIB,Mitch Shults,58,
Lane,0030 0 SIUSLAW,State Treasurer,,,Over Votes,0,
Lane,0030 0 SIUSLAW,State Treasurer,,,Under Votes,136,
Lane,0052 7 EUGENE 237,State Treasurer,,DEM,Randall Edwards,1981,
Lane,0052 7 EUGENE 237,State Treasurer,,REP,Jeff Caton,566,
Lane,0052 7 EUGENE 237,State Treasurer,,CON,Carole D. Winegarden,14,
Lane,0052 7 EUGENE 237,State Treasurer,,LIB,Mitch Shults,51,
Lane,0052 7 EUGENE 237,State Treasurer,,,Over Votes,0,
Lane,0052 7 EUGENE 237,State Treasurer,,,Under Votes,217,
Lane,0070 7 EUGENE 717,State Treasurer,,DEM,Randall Edwards,180,
Lane,0070 7 EUGENE 717,State Treasurer,,REP,Jeff Caton,36,
Lane,0070 7 EUGENE 717,State Treasurer,,CON,Carole D. Winegarden,1,
Lane,0070 7 EUGENE 717,State Treasurer,,LIB,Mitch Shults,14,
Lane,0070 7 EUGENE 717,State Treasurer,,,Over Votes,0,
Lane,0070 7 EUGENE 717,State Treasurer,,,Under Votes,23,
Lane,0004 5 BLACHLY,State Treasurer,,DEM,Randall Edwards,637,
Lane,0004 5 BLACHLY,State Treasurer,,REP,Jeff Caton,425,
Lane,0004 5 BLACHLY,State Treasurer,,CON,Carole D. Winegarden,39,
Lane,0004 5 BLACHLY,State Treasurer,,LIB,Mitch Shults,51,
Lane,0004 5 BLACHLY,State Treasurer,,,Over Votes,0,
Lane,0004 5 BLACHLY,State Treasurer,,,Under Votes,99,
Lane,0063 3 EUGENE 523,State Treasurer,,DEM,Randall Edwards,1626,
Lane,0063 3 EUGENE 523,State Treasurer,,REP,Jeff Caton,1484,
Lane,0063 3 EUGENE 523,State Treasurer,,CON,Carole D. Winegarden,44,
Lane,0063 3 EUGENE 523,State Treasurer,,LIB,Mitch Shults,58,
Lane,0063 3 EUGENE 523,State Treasurer,,,Over Votes,0,
Lane,0063 3 EUGENE 523,State Treasurer,,,Under Votes,316,
Lane,0035 0 COTTAGE GROVE,State Treasurer,,DEM,Randall Edwards,1858,
Lane,0035 0 COTTAGE GROVE,State Treasurer,,REP,Jeff Caton,1547,
Lane,0035 0 COTTAGE GROVE,State Treasurer,,CON,Carole D. Winegarden,132,
Lane,0035 0 COTTAGE GROVE,State Treasurer,,LIB,Mitch Shults,120,
Lane,0035 0 COTTAGE GROVE,State Treasurer,,,Over Votes,0,
Lane,0035 0 COTTAGE GROVE,State Treasurer,,,Under Votes,360,
Lane,0069 5 EUGENE 715,State Treasurer,,DEM,Randall Edwards,191,
Lane,0069 5 EUGENE 715,State Treasurer,,REP,Jeff Caton,52,
Lane,0069 5 EUGENE 715,State Treasurer,,CON,Carole D. Winegarden,7,
Lane,0069 5 EUGENE 715,State Treasurer,,LIB,Mitch Shults,14,
Lane,0069 5 EUGENE 715,State Treasurer,,,Over Votes,0,
Lane,0069 5 EUGENE 715,State Treasurer,,,Under Votes,32,
Lane,0062 1 EUGENE 511,State Treasurer,,DEM,Randall Edwards,2402,
Lane,0062 1 EUGENE 511,State Treasurer,,REP,Jeff Caton,1468,
Lane,0062 1 EUGENE 511,State Treasurer,,CON,Carole D. Winegarden,59,
Lane,0062 1 EUGENE 511,State Treasurer,,LIB,Mitch Shults,66,
Lane,0062 1 EUGENE 511,State Treasurer,,,Over Votes,1,
Lane,0062 1 EUGENE 511,State Treasurer,,,Under Votes,403,
Lane,0037 0 DUNES CITY,State Treasurer,,DEM,Randall Edwards,390,
Lane,0037 0 DUNES CITY,State Treasurer,,REP,Jeff Caton,405,
Lane,0037 0 DUNES CITY,State Treasurer,,CON,Carole D. Winegarden,25,
Lane,0037 0 DUNES CITY,State Treasurer,,LIB,Mitch Shults,20,
Lane,0037 0 DUNES CITY,State Treasurer,,,Over Votes,0,
Lane,0037 0 DUNES CITY,State Treasurer,,,Under Votes,80,
Lane,0042 0 VENETA,State Treasurer,,DEM,Randall Edwards,663,
Lane,0042 0 VENETA,State Treasurer,,REP,Jeff Caton,661,
Lane,0042 0 VENETA,State Treasurer,,CON,Carole D. Winegarden,81,
Lane,0042 0 VENETA,State Treasurer,,LIB,Mitch Shults,32,
Lane,0042 0 VENETA,State Treasurer,,,Over Votes,1,
Lane,0042 0 VENETA,State Treasurer,,,Under Votes,129,
Lane,0031 2 WALTERVILLE,State Treasurer,,DEM,Randall Edwards,966,
Lane,0031 2 WALTERVILLE,State Treasurer,,REP,Jeff Caton,987,
Lane,0031 2 WALTERVILLE,State Treasurer,,CON,Carole D. Winegarden,41,
Lane,0031 2 WALTERVILLE,State Treasurer,,LIB,Mitch Shults,51,
Lane,0031 2 WALTERVILLE,State Treasurer,,,Over Votes,1,
Lane,0031 2 WALTERVILLE,State Treasurer,,,Under Votes,208,
Lane,0045 5 EUGENE 105,State Treasurer,,DEM,Randall Edwards,587,
Lane,0045 5 EUGENE 105,State Treasurer,,REP,Jeff Caton,144,
Lane,0045 5 EUGENE 105,State Treasurer,,CON,Carole D. Winegarden,17,
Lane,0045 5 EUGENE 105,State Treasurer,,LIB,Mitch Shults,40,
Lane,0045 5 EUGENE 105,State Treasurer,,,Over Votes,1,
Lane,0045 5 EUGENE 105,State Treasurer,,,Under Votes,102,
Lane,0075 7 EUGENE 807,State Treasurer,,DEM,Randall Edwards,2331,
Lane,0075 7 EUGENE 807,State Treasurer,,REP,Jeff Caton,1471,
Lane,0075 7 EUGENE 807,State Treasurer,,CON,Carole D. Winegarden,52,
Lane,0075 7 EUGENE 807,State Treasurer,,LIB,Mitch Shults,94,
Lane,0075 7 EUGENE 807,State Treasurer,,,Over Votes,1,
Lane,0075 7 EUGENE 807,State Treasurer,,,Under Votes,337,
Lane,0065 7 EUGENE 617,State Treasurer,,DEM,Randall Edwards,1784,
Lane,0065 7 EUGENE 617,State Treasurer,,REP,Jeff Caton,1396,
Lane,0065 7 EUGENE 617,State Treasurer,,CON,Carole D. Winegarden,72,
Lane,0065 7 EUGENE 617,State Treasurer,,LIB,Mitch Shults,82,
Lane,0065 7 EUGENE 617,State Treasurer,,,Over Votes,0,
Lane,0065 7 EUGENE 617,State Treasurer,,,Under Votes,315,
Lane,0073 3 EUGENE 803,State Treasurer,,DEM,Randall Edwards,1286,
Lane,0073 3 EUGENE 803,State Treasurer,,REP,Jeff Caton,377,
Lane,0073 3 EUGENE 803,State Treasurer,,CON,Carole D. Winegarden,61,
Lane,0073 3 EUGENE 803,State Treasurer,,LIB,Mitch Shults,79,
Lane,0073 3 EUGENE 803,State Treasurer,,,Over Votes,2,
Lane,0073 3 EUGENE 803,State Treasurer,,,Under Votes,163,
Lane,0024 2 PLEASANT HILL 2,State Treasurer,,DEM,Randall Edwards,273,
Lane,0024 2 PLEASANT HILL 2,State Treasurer,,REP,Jeff Caton,164,
Lane,0024 2 PLEASANT HILL 2,State Treasurer,,CON,Carole D. Winegarden,15,
Lane,0024 2 PLEASANT HILL 2,State Treasurer,,LIB,Mitch Shults,14,
Lane,0024 2 PLEASANT HILL 2,State Treasurer,,,Over Votes,0,
Lane,0024 2 PLEASANT HILL 2,State Treasurer,,,Under Votes,40,
Lane,0064 3 EUGENE 613,State Treasurer,,DEM,Randall Edwards,1830,
Lane,0064 3 EUGENE 613,State Treasurer,,REP,Jeff Caton,1024,
Lane,0064 3 EUGENE 613,State Treasurer,,CON,Carole D. Winegarden,107,
Lane,0064 3 EUGENE 613,State Treasurer,,LIB,Mitch Shults,78,
Lane,0064 3 EUGENE 613,State Treasurer,,,Over Votes,0,
Lane,0064 3 EUGENE 613,State Treasurer,,,Under Votes,298,
Lane,0050 3 EUGENE 223,State Treasurer,,DEM,Randall Edwards,2046,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State Treasurer,,REP,Jeff Caton,504,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State Treasurer,,CON,Carole D. Winegarden,20,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State Treasurer,,LIB,Mitch Shults,60,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State Treasurer,,,Over Votes,3,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State Treasurer,,,Under Votes,215,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0055 7 EUGENE 317,State Treasurer,,DEM,Randall Edwards,2566,
Lane,0055 7 EUGENE 317,State Treasurer,,REP,Jeff Caton,323,
Lane,0055 7 EUGENE 317,State Treasurer,,CON,Carole D. Winegarden,33,
Lane,0055 7 EUGENE 317,State Treasurer,,LIB,Mitch Shults,90,
Lane,0055 7 EUGENE 317,State Treasurer,,,Over Votes,3,
Lane,0055 7 EUGENE 317,State Treasurer,,,Under Votes,261,
Lane,0074 5 EUGENE 805,State Treasurer,,DEM,Randall Edwards,996,
Lane,0074 5 EUGENE 805,State Treasurer,,REP,Jeff Caton,602,
Lane,0074 5 EUGENE 805,State Treasurer,,CON,Carole D. Winegarden,68,
Lane,0074 5 EUGENE 805,State Treasurer,,LIB,Mitch Shults,63,
Lane,0074 5 EUGENE 805,State Treasurer,,,Over Votes,0,
Lane,0074 5 EUGENE 805,State Treasurer,,,Under Votes,144,
Lane,0039 2 FLORENCE 2,State Treasurer,,DEM,Randall Edwards,1208,
Lane,0039 2 FLORENCE 2,State Treasurer,,REP,Jeff Caton,1009,
Lane,0039 2 FLORENCE 2,State Treasurer,,CON,Carole D. Winegarden,49,
Lane,0039 2 FLORENCE 2,State Treasurer,,LIB,Mitch Shults,44,
Lane,0039 2 FLORENCE 2,State Treasurer,,,Over Votes,1,
Lane,0039 2 FLORENCE 2,State Treasurer,,,Under Votes,154,
Lane,0029 8 SANTA CLARA 8,State Treasurer,,DEM,Randall Edwards,1272,
Lane,0029 8 SANTA CLARA 8,State Treasurer,,REP,Jeff Caton,749,
Lane,0029 8 SANTA CLARA 8,State Treasurer,,CON,Carole D. Winegarden,65,
Lane,0029 8 SANTA CLARA 8,State Treasurer,,LIB,Mitch Shults,76,
Lane,0029 8 SANTA CLARA 8,State Treasurer,,,Over Votes,0,
Lane,0029 8 SANTA CLARA 8,State Treasurer,,,Under Votes,184,
Lane,0076 9 EUGENE 809,State Treasurer,,DEM,Randall Edwards,755,
Lane,0076 9 EUGENE 809,State Treasurer,,REP,Jeff Caton,359,
Lane,0076 9 EUGENE 809,State Treasurer,,CON,Carole D. Winegarden,41,
Lane,0076 9 EUGENE 809,State Treasurer,,LIB,Mitch Shults,55,
Lane,0076 9 EUGENE 809,State Treasurer,,,Over Votes,1,
Lane,0076 9 EUGENE 809,State Treasurer,,,Under Votes,125,
Lane,0060 5 EUGENE 505,State Treasurer,,DEM,Randall Edwards,322,
Lane,0060 5 EUGENE 505,State Treasurer,,REP,Jeff Caton,310,
Lane,0060 5 EUGENE 505,State Treasurer,,CON,Carole D. Winegarden,7,
Lane,0060 5 EUGENE 505,State Treasurer,,LIB,Mitch Shults,11,
Lane,0060 5 EUGENE 505,State Treasurer,,,Over Votes,1,
Lane,0060 5 EUGENE 505,State Treasurer,,,Under Votes,84,
Lane,0046 7 EUGENE 107,State Treasurer,,DEM,Randall Edwards,693,
Lane,0046 7 EUGENE 107,State Treasurer,,REP,Jeff Caton,82,
Lane,0046 7 EUGENE 107,State Treasurer,,CON,Carole D. Winegarden,22,
Lane,0046 7 EUGENE 107,State Treasurer,,LIB,Mitch Shults,50,
Lane,0046 7 EUGENE 107,State Treasurer,,,Over Votes,1,
Lane,0046 7 EUGENE 107,State Treasurer,,,Under Votes,77,
Lane,0008 2 CHESHIRE,State Treasurer,,DEM,Randall Edwards,1263,
Lane,0008 2 CHESHIRE,State Treasurer,,REP,Jeff Caton,1438,
Lane,0008 2 CHESHIRE,State Treasurer,,CON,Carole D. Winegarden,88,
Lane,0008 2 CHESHIRE,State Treasurer,,LIB,Mitch Shults,65,
Lane,0008 2 CHESHIRE,State Treasurer,,,Over Votes,0,
Lane,0008 2 CHESHIRE,State Treasurer,,,Under Votes,283,
Lane,0027 1 SANTA CLARA 1,State Treasurer,,DEM,Randall Edwards,673,
Lane,0027 1 SANTA CLARA 1,State Treasurer,,REP,Jeff Caton,484,
Lane,0027 1 SANTA CLARA 1,State Treasurer,,CON,Carole D. Winegarden,51,
Lane,0027 1 SANTA CLARA 1,State Treasurer,,LIB,Mitch Shults,46,
Lane,0027 1 SANTA CLARA 1,State Treasurer,,,Over Votes,0,
Lane,0027 1 SANTA CLARA 1,State Treasurer,,,Under Votes,135,
Lane,0067 1 EUGENE 711,State Treasurer,,DEM,Randall Edwards,649,
Lane,0067 1 EUGENE 711,State Treasurer,,REP,Jeff Caton,206,
Lane,0067 1 EUGENE 711,State Treasurer,,CON,Carole D. Winegarden,45,
Lane,0067 1 EUGENE 711,State Treasurer,,LIB,Mitch Shults,47,
Lane,0067 1 EUGENE 711,State Treasurer,,,Over Votes,0,
Lane,0067 1 EUGENE 711,State Treasurer,,,Under Votes,73,
Lane,0058 5 EUGENE 435,State Treasurer,,DEM,Randall Edwards,1600,
Lane,0058 5 EUGENE 435,State Treasurer,,REP,Jeff Caton,1042,
Lane,0058 5 EUGENE 435,State Treasurer,,CON,Carole D. Winegarden,47,
Lane,0058 5 EUGENE 435,State Treasurer,,LIB,Mitch Shults,71,
Lane,0058 5 EUGENE 435,State Treasurer,,,Over Votes,1,
Lane,0058 5 EUGENE 435,State Treasurer,,,Under Votes,253,
Lane,0014 0 GOSHEN,State Treasurer,,DEM,Randall Edwards,1124,
Lane,0014 0 GOSHEN,State Treasurer,,REP,Jeff Caton,715,
Lane,0014 0 GOSHEN,State Treasurer,,CON,Carole D. Winegarden,54,
Lane,0014 0 GOSHEN,State Treasurer,,LIB,Mitch Shults,50,
Lane,0014 0 GOSHEN,State Treasurer,,,Over Votes,0,
Lane,0014 0 GOSHEN,State Treasurer,,,Under Votes,185,
Lane,0018 0 LORANE,State Treasurer,,DEM,Randall Edwards,673,
Lane,0018 0 LORANE,State Treasurer,,REP,Jeff Caton,508,
Lane,0018 0 LORANE,State Treasurer,,CON,Carole D. Winegarden,45,
Lane,0018 0 LORANE,State Treasurer,,LIB,Mitch Shults,47,
Lane,0018 0 LORANE,State Treasurer,,,Over Votes,0,
Lane,0018 0 LORANE,State Treasurer,,,Under Votes,90,
Lane,0003 4 BAILEY,State Treasurer,,DEM,Randall Edwards,799,
Lane,0003 4 BAILEY,State Treasurer,,REP,Jeff Caton,581,
Lane,0003 4 BAILEY,State Treasurer,,CON,Carole D. Winegarden,27,
Lane,0003 4 BAILEY,State Treasurer,,LIB,Mitch Shults,35,
Lane,0003 4 BAILEY,State Treasurer,,,Over Votes,0,
Lane,0003 4 BAILEY,State Treasurer,,,Under Votes,126,
Lane,0083 8 SPRINGFIELD 608,State Treasurer,,DEM,Randall Edwards,620,
Lane,0083 8 SPRINGFIELD 608,State Treasurer,,REP,Jeff Caton,726,
Lane,0083 8 SPRINGFIELD 608,State Treasurer,,CON,Carole D. Winegarden,37,
Lane,0083 8 SPRINGFIELD 608,State Treasurer,,LIB,Mitch Shults,40,
Lane,0083 8 SPRINGFIELD 608,State Treasurer,,,Over Votes,0,
Lane,0083 8 SPRINGFIELD 608,State Treasurer,,,Under Votes,139,
Lane,0011 4 FOX HOLLOW,State Treasurer,,DEM,Randall Edwards,844,
Lane,0011 4 FOX HOLLOW,State Treasurer,,REP,Jeff Caton,376,
Lane,0011 4 FOX HOLLOW,State Treasurer,,CON,Carole D. Winegarden,20,
Lane,0011 4 FOX HOLLOW,State Treasurer,,LIB,Mitch Shults,42,
Lane,0011 4 FOX HOLLOW,State Treasurer,,,Over Votes,0,
Lane,0011 4 FOX HOLLOW,State Treasurer,,,Under Votes,96,
Lane,0059 9 EUGENE 439,State Treasurer,,DEM,Randall Edwards,1760,
Lane,0059 9 EUGENE 439,State Treasurer,,REP,Jeff Caton,1363,
Lane,0059 9 EUGENE 439,State Treasurer,,CON,Carole D. Winegarden,56,
Lane,0059 9 EUGENE 439,State Treasurer,,LIB,Mitch Shults,67,
Lane,0059 9 EUGENE 439,State Treasurer,,,Over Votes,1,
Lane,0059 9 EUGENE 439,State Treasurer,,,Under Votes,313,
Lane,0061 7 EUGENE 507,State Treasurer,,DEM,Randall Edwards,1325,
Lane,0061 7 EUGENE 507,State Treasurer,,REP,Jeff Caton,955,
Lane,0061 7 EUGENE 507,State Treasurer,,CON,Carole D. Winegarden,48,
Lane,0061 7 EUGENE 507,State Treasurer,,LIB,Mitch Shults,62,
Lane,0061 7 EUGENE 507,State Treasurer,,,Over Votes,2,
Lane,0061 7 EUGENE 507,State Treasurer,,,Under Votes,256,
Lane,0034 0 COBURG,State Treasurer,,DEM,Randall Edwards,289,
Lane,0034 0 COBURG,State Treasurer,,REP,Jeff Caton,228,
Lane,0034 0 COBURG,State Treasurer,,CON,Carole D. Winegarden,14,
Lane,0034 0 COBURG,State Treasurer,,LIB,Mitch Shults,10,
Lane,0034 0 COBURG,State Treasurer,,,Over Votes,1,
Lane,0034 0 COBURG,State Treasurer,,,Under Votes,56,
Lane,0077 2 SPRINGFIELD 102,State Treasurer,,DEM,Randall Edwards,1995,
Lane,0077 2 SPRINGFIELD 102,State Treasurer,,REP,Jeff Caton,1232,
Lane,0077 2 SPRINGFIELD 102,State Treasurer,,CON,Carole D. Winegarden,136,
Lane,0077 2 SPRINGFIELD 102,State Treasurer,,LIB,Mitch Shults,93,
Lane,0077 2 SPRINGFIELD 102,State Treasurer,,,Over Votes,1,
Lane,0077 2 SPRINGFIELD 102,State Treasurer,,,Under Votes,302,
Lane,0038 1 FLORENCE 1,State Treasurer,,DEM,Randall Edwards,1108,
Lane,0038 1 FLORENCE 1,State Treasurer,,REP,Jeff Caton,811,
Lane,0038 1 FLORENCE 1,State Treasurer,,CON,Carole D. Winegarden,53,
Lane,0038 1 FLORENCE 1,State Treasurer,,LIB,Mitch Shults,55,
Lane,0038 1 FLORENCE 1,State Treasurer,,,Over Votes,0,
Lane,0038 1 FLORENCE 1,State Treasurer,,,Under Votes,156,
Lane,0049 5 EUGENE 215,State Treasurer,,DEM,Randall Edwards,3045,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,State Treasurer,,REP,Jeff Caton,782,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,State Treasurer,,CON,Carole D. Winegarden,34,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,State Treasurer,,LIB,Mitch Shults,96,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,State Treasurer,,,Over Votes,2,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0049 5 EUGENE 215,State Treasurer,,,Under Votes,321,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0016 5 GATEWAY,State Treasurer,,DEM,Randall Edwards,503,
Lane,0016 5 GATEWAY,State Treasurer,,REP,Jeff Caton,305,
Lane,0016 5 GATEWAY,State Treasurer,,CON,Carole D. Winegarden,29,
Lane,0016 5 GATEWAY,State Treasurer,,LIB,Mitch Shults,30,
Lane,0016 5 GATEWAY,State Treasurer,,,Over Votes,1,
Lane,0016 5 GATEWAY,State Treasurer,,,Under Votes,74,
Lane,0021 5 MARCOLA,State Treasurer,,DEM,Randall Edwards,559,
Lane,0021 5 MARCOLA,State Treasurer,,REP,Jeff Caton,395,
Lane,0021 5 MARCOLA,State Treasurer,,CON,Carole D. Winegarden,38,
Lane,0021 5 MARCOLA,State Treasurer,,LIB,Mitch Shults,32,
Lane,0021 5 MARCOLA,State Treasurer,,,Over Votes,0,
Lane,0021 5 MARCOLA,State Treasurer,,,Under Votes,111,
Lane,0051 5 EUGENE 235,State Treasurer,,DEM,Randall Edwards,2058,
Lane,0051 5 EUGENE 235,State Treasurer,,REP,Jeff Caton,288,
Lane,0051 5 EUGENE 235,State Treasurer,,CON,Carole D. Winegarden,29,
Lane,0051 5 EUGENE 235,State Treasurer,,LIB,Mitch Shults,73,
Lane,0051 5 EUGENE 235,State Treasurer,,,Over Votes,0,
Lane,0051 5 EUGENE 235,State Treasurer,,,Under Votes,201,
Lane,0019 2 LOWELL,State Treasurer,,DEM,Randall Edwards,585,
Lane,0019 2 LOWELL,State Treasurer,,REP,Jeff Caton,514,
Lane,0019 2 LOWELL,State Treasurer,,CON,Carole D. Winegarden,41,
Lane,0019 2 LOWELL,State Treasurer,,LIB,Mitch Shults,53,
Lane,0019 2 LOWELL,State Treasurer,,,Over Votes,0,
Lane,0019 2 LOWELL,State Treasurer,,,Under Votes,104,
Lane,0017 7 LATHAM,State Treasurer,,DEM,Randall Edwards,816,
Lane,0017 7 LATHAM,State Treasurer,,REP,Jeff Caton,816,
Lane,0017 7 LATHAM,State Treasurer,,CON,Carole D. Winegarden,75,
Lane,0017 7 LATHAM,State Treasurer,,LIB,Mitch Shults,63,
Lane,0017 7 LATHAM,State Treasurer,,,Over Votes,1,
Lane,0017 7 LATHAM,State Treasurer,,,Under Votes,212,
Lane,0053 3 EUGENE 313,State Treasurer,,DEM,Randall Edwards,2320,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
