county,precinct,office,district,party,candidate,votes,,,
Linn,46,U.S. Senate,,REP,Monica Wehby,80,,,
Linn,47,U.S. Senate,,REP,Monica Wehby,18,,,
Linn,48,U.S. Senate,,REP,Monica Wehby,80,,,
Linn,49,U.S. Senate,,REP,Monica Wehby,0,,,
Linn,50,U.S. Senate,,REP,Monica Wehby,34,,,
Linn,51,U.S. Senate,,REP,Monica Wehby,16,,,
Linn,52,U.S. Senate,,REP,Monica Wehby,19,,,
Linn,53,U.S. Senate,,REP,Monica Wehby,72,,,
Linn,54,U.S. Senate,,REP,Monica Wehby,41,,,
Linn,55,U.S. Senate,,REP,Monica Wehby,61,,,
Linn,56,U.S. Senate,,REP,Monica Wehby,47,,,
Linn,57,U.S. Senate,,REP,Monica Wehby,5,,,
Linn,58,U.S. Senate,,REP,Monica Wehby,9,,,
Linn,59,U.S. Senate,,REP,Monica Wehby,26,,,
Linn,60,U.S. Senate,,REP,Monica Wehby,42,,,
Linn,61,U.S. Senate,,REP,Monica Wehby,32,,,
Linn,62,U.S. Senate,,REP,Monica Wehby,40,,,
Linn,63,U.S. Senate,,REP,Monica Wehby,102,,,
Linn,65,U.S. Senate,,REP,Monica Wehby,7,,,
Linn,66,U.S. Senate,,REP,Monica Wehby,14,,,
Linn,67,U.S. Senate,,REP,Monica Wehby,26,,,
Linn,68,U.S. Senate,,REP,Monica Wehby,9,,,
Linn,70,U.S. Senate,,REP,Monica Wehby,58,,,
Linn,71,U.S. Senate,,REP,Monica Wehby,4,,,
Linn,73,U.S. Senate,,REP,Monica Wehby,60,,,
Linn,74,U.S. Senate,,REP,Monica Wehby,38,,,
Linn,75,U.S. Senate,,REP,Monica Wehby,97,,,
Linn,76,U.S. Senate,,REP,Monica Wehby,94,,,
Linn,77,U.S. Senate,,REP,Monica Wehby,28,,,
Linn,78,U.S. Senate,,REP,Monica Wehby,44,,,
Linn,79,U.S. Senate,,REP,Monica Wehby,69,,,
Linn,80,U.S. Senate,,REP,Monica Wehby,71,,,
Linn,82,U.S. Senate,,REP,Monica Wehby,25,,,
Linn,83,U.S. Senate,,REP,Monica Wehby,5,,,
Linn,84,U.S. Senate,,REP,Monica Wehby,23,,,
Linn,86,U.S. Senate,,REP,Monica Wehby,107,,,
Linn,87,U.S. Senate,,REP,Monica Wehby,29,,,
Linn,88,U.S. Senate,,REP,Monica Wehby,40,,,
Linn,89,U.S. Senate,,REP,Monica Wehby,49,,,
Linn,91,U.S. Senate,,REP,Monica Wehby,38,,,
Linn,92,U.S. Senate,,REP,Monica Wehby,63,,,
Linn,93,U.S. Senate,,REP,Monica Wehby,83,,,
Linn,94,U.S. Senate,,REP,Monica Wehby,43,,,
Linn,95,U.S. Senate,,REP,Monica Wehby,71,,,
Linn,96,U.S. Senate,,REP,Monica Wehby,95,,,
Linn,97,U.S. Senate,,REP,Monica Wehby,80,,,
Linn,99,U.S. Senate,,REP,Monica Wehby,22,,,
Linn,100,U.S. Senate,,REP,Monica Wehby,84,,,
Linn,101,U.S. Senate,,REP,Monica Wehby,41,,,
Linn,102,U.S. Senate,,REP,Monica Wehby,51,,,
Linn,103,U.S. Senate,,REP,Monica Wehby,35,,,
Linn,104,U.S. Senate,,REP,Monica Wehby,47,,,
Linn,105,U.S. Senate,,REP,Monica Wehby,25,,,
Linn,106,U.S. Senate,,REP,Monica Wehby,43,,,
Linn,107,U.S. Senate,,REP,Monica Wehby,77,,,
Linn,108,U.S. Senate,,REP,Monica Wehby,66,,,
Linn,1,U.S. Senate,,REP,Jo Rae Perkins,5,,,
Linn,3,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,5,U.S. Senate,,REP,Jo Rae Perkins,9,,,
Linn,8,U.S. Senate,,REP,Jo Rae Perkins,20,,,
Linn,11,U.S. Senate,,REP,Jo Rae Perkins,9,,,
Linn,14,U.S. Senate,,REP,Jo Rae Perkins,8,,,
Linn,15,U.S. Senate,,REP,Jo Rae Perkins,2,,,
Linn,16,U.S. Senate,,REP,Jo Rae Perkins,13,,,
Linn,18,U.S. Senate,,REP,Jo Rae Perkins,32,,,
Linn,19,U.S. Senate,,REP,Jo Rae Perkins,8,,,
Linn,20,U.S. Senate,,REP,Jo Rae Perkins,3,,,
Linn,21,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,22,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,23,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,25,U.S. Senate,,REP,Jo Rae Perkins,5,,,
Linn,26,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,27,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,28,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,29,U.S. Senate,,REP,Jo Rae Perkins,8,,,
Linn,30,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,31,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,32,U.S. Senate,,REP,Jo Rae Perkins,12,,,
Linn,33,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,34,U.S. Senate,,REP,Jo Rae Perkins,3,,,
Linn,35,U.S. Senate,,REP,Jo Rae Perkins,18,,,
Linn,36,U.S. Senate,,REP,Jo Rae Perkins,9,,,
Linn,37,U.S. Senate,,REP,Jo Rae Perkins,3,,,
Linn,38,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,39,U.S. Senate,,REP,Jo Rae Perkins,5,,,
Linn,41,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,42,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,43,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,44,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,45,U.S. Senate,,REP,Jo Rae Perkins,9,,,
Linn,46,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,47,U.S. Senate,,REP,Jo Rae Perkins,2,,,
Linn,48,U.S. Senate,,REP,Jo Rae Perkins,13,,,
Linn,49,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,50,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,51,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,52,U.S. Senate,,REP,Jo Rae Perkins,3,,,
Linn,53,U.S. Senate,,REP,Jo Rae Perkins,17,,,
Linn,54,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,55,U.S. Senate,,REP,Jo Rae Perkins,3,,,
Linn,56,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,57,U.S. Senate,,REP,Jo Rae Perkins,2,,,
Linn,58,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,59,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,60,U.S. Senate,,REP,Jo Rae Perkins,2,,,
Linn,61,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,62,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,63,U.S. Senate,,REP,Jo Rae Perkins,14,,,
Linn,65,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,66,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,67,U.S. Senate,,REP,Jo Rae Perkins,5,,,
Linn,68,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,70,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,71,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,73,U.S. Senate,,REP,Jo Rae Perkins,9,,,
Linn,74,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,75,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,76,U.S. Senate,,REP,Jo Rae Perkins,12,,,
Linn,77,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,78,U.S. Senate,,REP,Jo Rae Perkins,7,,,
Linn,79,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,80,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,82,U.S. Senate,,REP,Jo Rae Perkins,2,,,
Linn,83,U.S. Senate,,REP,Jo Rae Perkins,0,,,
Linn,84,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,86,U.S. Senate,,REP,Jo Rae Perkins,11,,,
Linn,87,U.S. Senate,,REP,Jo Rae Perkins,2,,,
Linn,88,U.S. Senate,,REP,Jo Rae Perkins,7,,,
Linn,89,U.S. Senate,,REP,Jo Rae Perkins,10,,,
Linn,91,U.S. Senate,,REP,Jo Rae Perkins,9,,,
Linn,92,U.S. Senate,,REP,Jo Rae Perkins,18,,,
Linn,93,U.S. Senate,,REP,Jo Rae Perkins,26,,,
Linn,94,U.S. Senate,,REP,Jo Rae Perkins,10,,,
Linn,95,U.S. Senate,,REP,Jo Rae Perkins,15,,,
Linn,96,U.S. Senate,,REP,Jo Rae Perkins,12,,,
Linn,97,U.S. Senate,,REP,Jo Rae Perkins,13,,,
Linn,99,U.S. Senate,,REP,Jo Rae Perkins,6,,,
Linn,100,U.S. Senate,,REP,Jo Rae Perkins,23,,,
Linn,101,U.S. Senate,,REP,Jo Rae Perkins,3,,,
Linn,102,U.S. Senate,,REP,Jo Rae Perkins,11,,,
Linn,103,U.S. Senate,,REP,Jo Rae Perkins,1,,,
Linn,104,U.S. Senate,,REP,Jo Rae Perkins,4,,,
Linn,105,U.S. Senate,,REP,Jo Rae Perkins,7,,,
Linn,106,U.S. Senate,,REP,Jo Rae Perkins,13,,,
Linn,107,U.S. Senate,,REP,Jo Rae Perkins,13,,,
Linn,108,U.S. Senate,,REP,Jo Rae Perkins,21,,,
Linn,1,U.S. Senate,,REP,Mark Callahan,1,,,
Linn,3,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,5,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,8,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,11,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,14,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,15,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,16,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,18,U.S. Senate,,REP,Mark Callahan,19,,,
Linn,19,U.S. Senate,,REP,Mark Callahan,18,,,
Linn,20,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,21,U.S. Senate,,REP,Mark Callahan,10,,,
Linn,22,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,23,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,25,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,26,U.S. Senate,,REP,Mark Callahan,0,,,
Linn,27,U.S. Senate,,REP,Mark Callahan,11,,,
Linn,28,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,29,U.S. Senate,,REP,Mark Callahan,20,,,
Linn,30,U.S. Senate,,REP,Mark Callahan,1,,,
Linn,31,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,32,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,33,U.S. Senate,,REP,Mark Callahan,1,,,
Linn,34,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,35,U.S. Senate,,REP,Mark Callahan,26,,,
Linn,36,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,37,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,38,U.S. Senate,,REP,Mark Callahan,4,,,
Linn,39,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,41,U.S. Senate,,REP,Mark Callahan,4,,,
Linn,42,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,43,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,44,U.S. Senate,,REP,Mark Callahan,4,,,
Linn,45,U.S. Senate,,REP,Mark Callahan,6,,,
Linn,46,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,47,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,48,U.S. Senate,,REP,Mark Callahan,11,,,
Linn,49,U.S. Senate,,REP,Mark Callahan,0,,,
Linn,50,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,51,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,52,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,53,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,54,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,55,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,56,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,57,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,58,U.S. Senate,,REP,Mark Callahan,0,,,
Linn,59,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,60,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,61,U.S. Senate,,REP,Mark Callahan,4,,,
Linn,62,U.S. Senate,,REP,Mark Callahan,10,,,
Linn,63,U.S. Senate,,REP,Mark Callahan,15,,,
Linn,65,U.S. Senate,,REP,Mark Callahan,0,,,
Linn,66,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,67,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,68,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,70,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,71,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,73,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,74,U.S. Senate,,REP,Mark Callahan,9,,,
Linn,75,U.S. Senate,,REP,Mark Callahan,6,,,
Linn,76,U.S. Senate,,REP,Mark Callahan,12,,,
Linn,77,U.S. Senate,,REP,Mark Callahan,4,,,
Linn,78,U.S. Senate,,REP,Mark Callahan,11,,,
Linn,79,U.S. Senate,,REP,Mark Callahan,6,,,
Linn,80,U.S. Senate,,REP,Mark Callahan,11,,,
Linn,82,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,83,U.S. Senate,,REP,Mark Callahan,0,,,
Linn,84,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,86,U.S. Senate,,REP,Mark Callahan,13,,,
Linn,87,U.S. Senate,,REP,Mark Callahan,13,,,
Linn,88,U.S. Senate,,REP,Mark Callahan,14,,,
Linn,89,U.S. Senate,,REP,Mark Callahan,12,,,
Linn,91,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,92,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,93,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,94,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,95,U.S. Senate,,REP,Mark Callahan,7,,,
Linn,96,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,97,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,99,U.S. Senate,,REP,Mark Callahan,3,,,
Linn,100,U.S. Senate,,REP,Mark Callahan,10,,,
Linn,101,U.S. Senate,,REP,Mark Callahan,6,,,
Linn,102,U.S. Senate,,REP,Mark Callahan,5,,,
Linn,103,U.S. Senate,,REP,Mark Callahan,12,,,
Linn,104,U.S. Senate,,REP,Mark Callahan,8,,,
Linn,105,U.S. Senate,,REP,Mark Callahan,4,,,
Linn,106,U.S. Senate,,REP,Mark Callahan,2,,,
Linn,107,U.S. Senate,,REP,Mark Callahan,14,,,
Linn,108,U.S. Senate,,REP,Mark Callahan,19,,,
Linn,1,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,3,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,5,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,8,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,11,U.S. Senate,,REP,Timothy I Crawley,4,,,
Linn,14,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,15,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,16,U.S. Senate,,REP,Timothy I Crawley,6,,,
Linn,18,U.S. Senate,,REP,Timothy I Crawley,4,,,
Linn,19,U.S. Senate,,REP,Timothy I Crawley,5,,,
Linn,20,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,21,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,22,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,23,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,25,U.S. Senate,,REP,Timothy I Crawley,5,,,
Linn,26,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,27,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,28,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,29,U.S. Senate,,REP,Timothy I Crawley,8,,,
Linn,30,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,31,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,32,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,33,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,34,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,35,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,36,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,37,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,38,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,39,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,41,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,42,U.S. Senate,,REP,Timothy I Crawley,6,,,
Linn,43,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,44,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,45,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,46,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,47,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,48,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,49,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,50,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,51,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,52,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,53,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,54,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,55,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,56,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,57,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,58,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,59,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,60,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,61,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,62,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,63,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,65,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,66,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,67,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,68,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,70,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,71,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,73,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,74,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,75,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,76,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,77,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,78,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,79,U.S. Senate,,REP,Timothy I Crawley,7,,,
Linn,80,U.S. Senate,,REP,Timothy I Crawley,6,,,
Linn,82,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,83,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,84,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,86,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,87,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,88,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,89,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,91,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,92,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,93,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,94,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,95,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,96,U.S. Senate,,REP,Timothy I Crawley,5,,,
Linn,97,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,99,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,100,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,101,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,102,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,103,U.S. Senate,,REP,Timothy I Crawley,4,,,
Linn,104,U.S. Senate,,REP,Timothy I Crawley,1,,,
Linn,105,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,106,U.S. Senate,,REP,Timothy I Crawley,3,,,
Linn,107,U.S. Senate,,REP,Timothy I Crawley,0,,,
Linn,108,U.S. Senate,,REP,Timothy I Crawley,2,,,
Linn,1,U.S. Senate,,REP,Jason Conger,30,,,
Linn,3,U.S. Senate,,REP,Jason Conger,28,,,
Linn,5,U.S. Senate,,REP,Jason Conger,15,,,
Linn,8,U.S. Senate,,REP,Jason Conger,23,,,
Linn,11,U.S. Senate,,REP,Jason Conger,16,,,
Linn,14,U.S. Senate,,REP,Jason Conger,26,,,
Linn,15,U.S. Senate,,REP,Jason Conger,16,,,
Linn,16,U.S. Senate,,REP,Jason Conger,28,,,
Linn,18,U.S. Senate,,REP,Jason Conger,122,,,
Linn,19,U.S. Senate,,REP,Jason Conger,45,,,
Linn,20,U.S. Senate,,REP,Jason Conger,40,,,
Linn,21,U.S. Senate,,REP,Jason Conger,31,,,
Linn,22,U.S. Senate,,REP,Jason Conger,6,,,
Linn,23,U.S. Senate,,REP,Jason Conger,56,,,
Linn,25,U.S. Senate,,REP,Jason Conger,40,,,
Linn,26,U.S. Senate,,REP,Jason Conger,18,,,
Linn,27,U.S. Senate,,REP,Jason Conger,32,,,
Linn,28,U.S. Senate,,REP,Jason Conger,11,,,
Linn,29,U.S. Senate,,REP,Jason Conger,88,,,
Linn,30,U.S. Senate,,REP,Jason Conger,22,,,
Linn,31,U.S. Senate,,REP,Jason Conger,45,,,
Linn,32,U.S. Senate,,REP,Jason Conger,79,,,
Linn,33,U.S. Senate,,REP,Jason Conger,5,,,
Linn,34,U.S. Senate,,REP,Jason Conger,30,,,
Linn,35,U.S. Senate,,REP,Jason Conger,82,,,
Linn,36,U.S. Senate,,REP,Jason Conger,71,,,
Linn,37,U.S. Senate,,REP,Jason Conger,39,,,
Linn,38,U.S. Senate,,REP,Jason Conger,32,,,
Linn,39,U.S. Senate,,REP,Jason Conger,21,,,
Linn,41,U.S. Senate,,REP,Jason Conger,32,,,
Linn,42,U.S. Senate,,REP,Jason Conger,41,,,
Linn,43,U.S. Senate,,REP,Jason Conger,28,,,
Linn,44,U.S. Senate,,REP,Jason Conger,43,,,
Linn,45,U.S. Senate,,REP,Jason Conger,48,,,
Linn,46,U.S. Senate,,REP,Jason Conger,69,,,
Linn,47,U.S. Senate,,REP,Jason Conger,15,,,
Linn,48,U.S. Senate,,REP,Jason Conger,75,,,
Linn,49,U.S. Senate,,REP,Jason Conger,0,,,
Linn,50,U.S. Senate,,REP,Jason Conger,39,,,
Linn,51,U.S. Senate,,REP,Jason Conger,26,,,
Linn,52,U.S. Senate,,REP,Jason Conger,28,,,
Linn,53,U.S. Senate,,REP,Jason Conger,66,,,
Linn,54,U.S. Senate,,REP,Jason Conger,25,,,
Linn,55,U.S. Senate,,REP,Jason Conger,39,,,
Linn,56,U.S. Senate,,REP,Jason Conger,66,,,
Linn,57,U.S. Senate,,REP,Jason Conger,1,,,
Linn,58,U.S. Senate,,REP,Jason Conger,2,,,
Linn,59,U.S. Senate,,REP,Jason Conger,21,,,
Linn,60,U.S. Senate,,REP,Jason Conger,51,,,
Linn,61,U.S. Senate,,REP,Jason Conger,33,,,
Linn,62,U.S. Senate,,REP,Jason Conger,33,,,
Linn,63,U.S. Senate,,REP,Jason Conger,102,,,
Linn,65,U.S. Senate,,REP,Jason Conger,5,,,
Linn,66,U.S. Senate,,REP,Jason Conger,8,,,
Linn,67,U.S. Senate,,REP,Jason Conger,47,,,
Linn,68,U.S. Senate,,REP,Jason Conger,8,,,
Linn,70,U.S. Senate,,REP,Jason Conger,61,,,
Linn,71,U.S. Senate,,REP,Jason Conger,8,,,
Linn,73,U.S. Senate,,REP,Jason Conger,57,,,
Linn,74,U.S. Senate,,REP,Jason Conger,42,,,
Linn,75,U.S. Senate,,REP,Jason Conger,72,,,
Linn,76,U.S. Senate,,REP,Jason Conger,49,,,
Linn,77,U.S. Senate,,REP,Jason Conger,22,,,
Linn,78,U.S. Senate,,REP,Jason Conger,38,,,
Linn,79,U.S. Senate,,REP,Jason Conger,65,,,
Linn,80,U.S. Senate,,REP,Jason Conger,59,,,
Linn,82,U.S. Senate,,REP,Jason Conger,17,,,
Linn,83,U.S. Senate,,REP,Jason Conger,4,,,
Linn,84,U.S. Senate,,REP,Jason Conger,27,,,
Linn,86,U.S. Senate,,REP,Jason Conger,107,,,
Linn,87,U.S. Senate,,REP,Jason Conger,34,,,
Linn,88,U.S. Senate,,REP,Jason Conger,39,,,
Linn,89,U.S. Senate,,REP,Jason Conger,36,,,
Linn,91,U.S. Senate,,REP,Jason Conger,37,,,
Linn,92,U.S. Senate,,REP,Jason Conger,68,,,
Linn,93,U.S. Senate,,REP,Jason Conger,45,,,
Linn,94,U.S. Senate,,REP,Jason Conger,30,,,
Linn,95,U.S. Senate,,REP,Jason Conger,75,,,
Linn,96,U.S. Senate,,REP,Jason Conger,57,,,
Linn,97,U.S. Senate,,REP,Jason Conger,51,,,
Linn,99,U.S. Senate,,REP,Jason Conger,29,,,
Linn,100,U.S. Senate,,REP,Jason Conger,85,,,
Linn,101,U.S. Senate,,REP,Jason Conger,27,,,
Linn,102,U.S. Senate,,REP,Jason Conger,67,,,
Linn,103,U.S. Senate,,REP,Jason Conger,36,,,
Linn,104,U.S. Senate,,REP,Jason Conger,26,,,
Linn,105,U.S. Senate,,REP,Jason Conger,22,,,
Linn,106,U.S. Senate,,REP,Jason Conger,40,,,
Linn,107,U.S. Senate,,REP,Jason Conger,53,,,
Linn,108,U.S. Senate,,REP,Jason Conger,93,,,
Linn,1,U.S. Senate,,REP,Write-ins,0,,,
Linn,3,U.S. Senate,,REP,Write-ins,0,,,
Linn,5,U.S. Senate,,REP,Write-ins,2,,,
Linn,8,U.S. Senate,,REP,Write-ins,1,,,
Linn,11,U.S. Senate,,REP,Write-ins,0,,,
Linn,14,U.S. Senate,,REP,Write-ins,0,,,
Linn,15,U.S. Senate,,REP,Write-ins,0,,,
Linn,16,U.S. Senate,,REP,Write-ins,0,,,
Linn,18,U.S. Senate,,REP,Write-ins,0,,,
Linn,19,U.S. Senate,,REP,Write-ins,2,,,
Linn,20,U.S. Senate,,REP,Write-ins,1,,,
Linn,21,U.S. Senate,,REP,Write-ins,0,,,
Linn,22,U.S. Senate,,REP,Write-ins,0,,,
Linn,23,U.S. Senate,,REP,Write-ins,0,,,
Linn,25,U.S. Senate,,REP,Write-ins,0,,,
Linn,26,U.S. Senate,,REP,Write-ins,0,,,
Linn,27,U.S. Senate,,REP,Write-ins,0,,,
Linn,28,U.S. Senate,,REP,Write-ins,0,,,
Linn,29,U.S. Senate,,REP,Write-ins,0,,,
Linn,30,U.S. Senate,,REP,Write-ins,0,,,
Linn,31,U.S. Senate,,REP,Write-ins,2,,,
Linn,32,U.S. Senate,,REP,Write-ins,1,,,
Linn,33,U.S. Senate,,REP,Write-ins,0,,,
Linn,34,U.S. Senate,,REP,Write-ins,0,,,
