county,precinct,office,district,party,candidate,votes,BallotsWith Contest,Overvoted WithVote for this Choice,Undervoted WithoutVote for this Choice
Multnomah,4506,Measure 110,,,Yes,2433,3478,0,142
Multnomah,4508,Measure 110,,,Yes,3266,4311,0,158
Multnomah,4509,Measure 110,,,Yes,1712,2787,0,131
Multnomah,4510,Measure 110,,,Yes,1455,2377,0,107
Multnomah,4511,Measure 110,,,Yes,1641,2578,0,126
Multnomah,4512,Measure 110,,,Yes,420,598,0,21
Multnomah,4601,Measure 110,,,Yes,7740,9856,1,343
Multnomah,4602,Measure 110,,,Yes,2867,3771,0,109
Multnomah,4604,Measure 110,,,Yes,4195,5994,0,339
Multnomah,4605,Measure 110,,,Yes,3900,5130,1,191
Multnomah,4606,Measure 110,,,Yes,8077,10570,1,388
Multnomah,4607,Measure 110,,,Yes,2362,3700,0,225
Multnomah,4608,Measure 110,,,Yes,1058,1472,0,65
Multnomah,4701,Measure 110,,,Yes,1666,2831,1,142
Multnomah,4702,Measure 110,,,Yes,487,818,0,34
Multnomah,4703,Measure 110,,,Yes,1300,2178,0,95
Multnomah,4704,Measure 110,,,Yes,2361,4035,0,213
Multnomah,4705,Measure 110,,,Yes,3514,5451,0,285
Multnomah,4706,Measure 110,,,Yes,1941,3364,0,133
Multnomah,4707,Measure 110,,,Yes,1107,1762,0,81
Multnomah,4708,Measure 110,,,Yes,2418,3872,0,180
Multnomah,4709,Measure 110,,,Yes,1185,1988,0,85
Multnomah,4710,Measure 110,,,Yes,2100,3611,0,186
Multnomah,4801,Measure 110,,,Yes,869,1471,0,71
Multnomah,4802,Measure 110,,,Yes,24,44,0,2
Multnomah,4803,Measure 110,,,Yes,5211,7386,2,323
Multnomah,4804,Measure 110,,,Yes,1141,1661,0,77
Multnomah,4805,Measure 110,,,Yes,542,894,0,54
Multnomah,4806,Measure 110,,,Yes,930,1610,0,74
Multnomah,4807,Measure 110,,,Yes,1864,3077,1,146
Multnomah,4901,Measure 110,,,Yes,17,52,0,1
Multnomah,4902,Measure 110,,,Yes,9,24,0,0
Multnomah,4903,Measure 110,,,Yes,2774,4889,0,205
Multnomah,4904,Measure 110,,,Yes,4385,8635,0,369
Multnomah,4905,Measure 110,,,Yes,131,319,0,11
Multnomah,4906,Measure 110,,,Yes,805,1466,0,81
Multnomah,4907,Measure 110,,,Yes,154,274,1,8
Multnomah,4908,Measure 110,,,Yes,1248,2376,0,117
Multnomah,4909,Measure 110,,,Yes,2634,4491,1,221
Multnomah,4910,Measure 110,,,Yes,2133,3593,0,222
Multnomah,4911,Measure 110,,,Yes,2446,4379,0,219
Multnomah,5001,Measure 110,,,Yes,2420,4188,1,243
Multnomah,5002,Measure 110,,,Yes,3884,7448,0,356
Multnomah,5003,Measure 110,,,Yes,648,1157,0,74
Multnomah,5004,Measure 110,,,Yes,3453,6510,0,312
Multnomah,5006,Measure 110,,,Yes,1952,3784,1,181
Multnomah,5007,Measure 110,,,Yes,2024,3733,0,171
Multnomah,5008,Measure 110,,,Yes,1667,3573,0,179
Multnomah,5009,Measure 110,,,Yes,566,1105,0,62
Multnomah,5101,Measure 110,,,Yes,471,799,0,46
Multnomah,5102,Measure 110,,,Yes,2762,4780,1,223
Multnomah,5103,Measure 110,,,Yes,1496,2742,0,140
Multnomah,5104,Measure 110,,,Yes,2086,3914,0,206
Multnomah,5105,Measure 110,,,Yes,167,396,0,23
Multnomah,5106,Measure 110,,,Yes,979,1708,0,112
Multnomah,5107,Measure 110,,,Yes,600,1296,0,33
Multnomah,5202,Measure 110,,,Yes,1328,2673,0,103
Multnomah,5203,Measure 110,,,Yes,857,2073,0,83
Multnomah,5204,Measure 110,,,Yes,1705,3526,0,147
Multnomah,2701,Measure 110,,,No,179,641,0,18
Multnomah,2702,Measure 110,,,No,280,879,0,36
Multnomah,3101,Measure 110,,,No,410,1409,0,35
Multnomah,3102,Measure 110,,,No,734,2007,0,63
Multnomah,3103,Measure 110,,,No,232,627,0,21
Multnomah,3301,Measure 110,,,No,2189,12981,0,443
Multnomah,3303,Measure 110,,,No,1197,3865,3,159
Multnomah,3304,Measure 110,,,No,175,614,0,22
Multnomah,3501,Measure 110,,,No,303,1019,0,35
Multnomah,3502,Measure 110,,,No,1301,5004,1,163
Multnomah,3602,Measure 110,,,No,907,5837,0,186
Multnomah,3603,Measure 110,,,No,1427,8038,1,272
Multnomah,3604,Measure 110,,,No,47,172,0,5
Multnomah,3605,Measure 110,,,No,619,2477,0,71
Multnomah,3606,Measure 110,,,No,375,1882,1,56
Multnomah,3607,Measure 110,,,No,1294,5906,1,182
Multnomah,3608,Measure 110,,,No,945,5173,0,172
Multnomah,3609,Measure 110,,,No,179,535,0,17
Multnomah,3610,Measure 110,,,No,843,3729,0,130
Multnomah,3611,Measure 110,,,No,1255,5498,0,197
Multnomah,3612,Measure 110,,,No,948,5211,2,215
Multnomah,3801,Measure 110,,,No,20,66,0,4
Multnomah,3802,Measure 110,,,No,2438,9234,1,286
Multnomah,3803,Measure 110,,,No,1252,6140,0,190
Multnomah,3804,Measure 110,,,No,309,1308,0,31
Multnomah,3805,Measure 110,,,No,223,830,0,24
Multnomah,3806,Measure 110,,,No,609,2070,0,66
Multnomah,3807,Measure 110,,,No,407,1151,0,31
Multnomah,3808,Measure 110,,,No,26,135,0,2
Multnomah,4101,Measure 110,,,No,1730,9451,1,310
Multnomah,4102,Measure 110,,,No,1107,5001,0,191
Multnomah,4103,Measure 110,,,No,950,3795,1,122
Multnomah,4203,Measure 110,,,No,1040,10532,1,297
Multnomah,4204,Measure 110,,,No,1138,8637,0,206
Multnomah,4205,Measure 110,,,No,529,4313,0,111
Multnomah,4207,Measure 110,,,No,597,5101,1,145
Multnomah,4208,Measure 110,,,No,428,3255,0,95
Multnomah,4209,Measure 110,,,No,1125,7803,0,215
Multnomah,4210,Measure 110,,,No,1873,10552,0,319
Multnomah,4301,Measure 110,,,No,1176,9496,0,282
Multnomah,4302,Measure 110,,,No,1357,10872,0,386
Multnomah,4304,Measure 110,,,No,1111,7642,2,214
Multnomah,4305,Measure 110,,,No,1626,9892,0,325
Multnomah,4306,Measure 110,,,No,244,1851,0,40
Multnomah,4310,Measure 110,,,No,1111,8431,0,255
Multnomah,4401,Measure 110,,,No,1678,9797,2,301
Multnomah,4402,Measure 110,,,No,1935,10062,0,349
Multnomah,4403,Measure 110,,,No,1224,8039,1,253
Multnomah,4404,Measure 110,,,No,1731,9503,1,303
Multnomah,4409,Measure 110,,,No,534,2183,1,89
Multnomah,4501,Measure 110,,,No,2237,10148,1,325
Multnomah,4502,Measure 110,,,No,919,4559,0,142
Multnomah,4503,Measure 110,,,No,687,4078,0,131
Multnomah,4505,Measure 110,,,No,1519,7579,1,265
Multnomah,4506,Measure 110,,,No,903,3478,0,142
Multnomah,4508,Measure 110,,,No,887,4311,0,158
Multnomah,4509,Measure 110,,,No,944,2787,0,131
Multnomah,4510,Measure 110,,,No,815,2377,0,107
Multnomah,4511,Measure 110,,,No,811,2578,0,126
Multnomah,4512,Measure 110,,,No,157,598,0,21
Multnomah,4601,Measure 110,,,No,1772,9856,1,343
Multnomah,4602,Measure 110,,,No,795,3771,0,109
Multnomah,4604,Measure 110,,,No,1460,5994,0,339
Multnomah,4605,Measure 110,,,No,1038,5130,1,191
Multnomah,4606,Measure 110,,,No,2104,10570,1,388
Multnomah,4607,Measure 110,,,No,1113,3700,0,225
Multnomah,4608,Measure 110,,,No,349,1472,0,65
Multnomah,4701,Measure 110,,,No,1022,2831,1,142
Multnomah,4702,Measure 110,,,No,297,818,0,34
Multnomah,4703,Measure 110,,,No,783,2178,0,95
Multnomah,4704,Measure 110,,,No,1461,4035,0,213
Multnomah,4705,Measure 110,,,No,1652,5451,0,285
Multnomah,4706,Measure 110,,,No,1290,3364,0,133
Multnomah,4707,Measure 110,,,No,574,1762,0,81
Multnomah,4708,Measure 110,,,No,1274,3872,0,180
Multnomah,4709,Measure 110,,,No,718,1988,0,85
Multnomah,4710,Measure 110,,,No,1325,3611,0,186
Multnomah,4801,Measure 110,,,No,531,1471,0,71
Multnomah,4802,Measure 110,,,No,18,44,0,2
Multnomah,4803,Measure 110,,,No,1850,7386,2,323
Multnomah,4804,Measure 110,,,No,443,1661,0,77
Multnomah,4805,Measure 110,,,No,298,894,0,54
Multnomah,4806,Measure 110,,,No,606,1610,0,74
Multnomah,4807,Measure 110,,,No,1066,3077,1,146
Multnomah,4901,Measure 110,,,No,34,52,0,1
Multnomah,4902,Measure 110,,,No,15,24,0,0
Multnomah,4903,Measure 110,,,No,1910,4889,0,205
Multnomah,4904,Measure 110,,,No,3881,8635,0,369
Multnomah,4905,Measure 110,,,No,177,319,0,11
Multnomah,4906,Measure 110,,,No,580,1466,0,81
Multnomah,4907,Measure 110,,,No,111,274,1,8
Multnomah,4908,Measure 110,,,No,1011,2376,0,117
Multnomah,4909,Measure 110,,,No,1635,4491,1,221
Multnomah,4910,Measure 110,,,No,1238,3593,0,222
Multnomah,4911,Measure 110,,,No,1714,4379,0,219
Multnomah,5001,Measure 110,,,No,1524,4188,1,243
Multnomah,5002,Measure 110,,,No,3208,7448,0,356
Multnomah,5003,Measure 110,,,No,435,1157,0,74
Multnomah,5004,Measure 110,,,No,2745,6510,0,312
Multnomah,5006,Measure 110,,,No,1650,3784,1,181
Multnomah,5007,Measure 110,,,No,1538,3733,0,171
Multnomah,5008,Measure 110,,,No,1727,3573,0,179
Multnomah,5009,Measure 110,,,No,477,1105,0,62
Multnomah,5101,Measure 110,,,No,282,799,0,46
Multnomah,5102,Measure 110,,,No,1794,4780,1,223
Multnomah,5103,Measure 110,,,No,1106,2742,0,140
Multnomah,5104,Measure 110,,,No,1622,3914,0,206
Multnomah,5105,Measure 110,,,No,206,396,0,23
Multnomah,5106,Measure 110,,,No,617,1708,0,112
Multnomah,5107,Measure 110,,,No,663,1296,0,33
Multnomah,5202,Measure 110,,,No,1242,2673,0,103
Multnomah,5203,Measure 110,,,No,1133,2073,0,83
Multnomah,5204,Measure 110,,,No,1674,3526,0,147
Multnomah,2701,Measure 26-211,,,Yes,312,641,0,23
Multnomah,2702,Measure 26-211,,,Yes,412,879,0,32
Multnomah,3101,Measure 26-211,,,Yes,646,1409,0,42
Multnomah,3102,Measure 26-211,,,Yes,817,2007,0,77
Multnomah,3103,Measure 26-211,,,Yes,301,627,0,23
Multnomah,3301,Measure 26-211,,,Yes,8371,12981,0,644
Multnomah,3303,Measure 26-211,,,Yes,1711,3865,0,171
Multnomah,3304,Measure 26-211,,,Yes,316,614,0,23
Multnomah,3501,Measure 26-211,,,Yes,473,1019,0,39
Multnomah,3502,Measure 26-211,,,Yes,2578,5004,1,168
Multnomah,3602,Measure 26-211,,,Yes,3946,5837,0,262
Multnomah,3603,Measure 26-211,,,Yes,5233,8038,2,376
Multnomah,3604,Measure 26-211,,,Yes,90,172,0,4
Multnomah,3605,Measure 26-211,,,Yes,1284,2477,0,93
Multnomah,3606,Measure 26-211,,,Yes,1179,1882,0,54
Multnomah,3607,Measure 26-211,,,Yes,3478,5906,0,232
Multnomah,3608,Measure 26-211,,,Yes,3166,5173,0,263
Multnomah,3609,Measure 26-211,,,Yes,285,535,0,15
Multnomah,3610,Measure 26-211,,,Yes,2044,3729,0,156
Multnomah,3611,Measure 26-211,,,Yes,3108,5498,0,215
Multnomah,3612,Measure 26-211,,,Yes,3527,5211,2,287
Multnomah,3801,Measure 26-211,,,Yes,42,66,0,2
Multnomah,3802,Measure 26-211,,,Yes,4940,9234,0,308
Multnomah,3803,Measure 26-211,,,Yes,3704,6140,0,236
Multnomah,3804,Measure 26-211,,,Yes,731,1308,0,38
Multnomah,3805,Measure 26-211,,,Yes,410,830,0,20
Multnomah,3806,Measure 26-211,,,Yes,1048,2070,0,76
Multnomah,3807,Measure 26-211,,,Yes,497,1151,0,37
Multnomah,3808,Measure 26-211,,,Yes,80,135,0,4
Multnomah,4101,Measure 26-211,,,Yes,6289,9451,0,402
Multnomah,4102,Measure 26-211,,,Yes,2946,5001,0,228
Multnomah,4103,Measure 26-211,,,Yes,2112,3795,0,133
Multnomah,4203,Measure 26-211,,,Yes,7873,10532,1,504
Multnomah,4204,Measure 26-211,,,Yes,6369,8637,0,346
Multnomah,4205,Measure 26-211,,,Yes,3136,4313,0,152
Multnomah,4207,Measure 26-211,,,Yes,3833,5101,0,190
Multnomah,4208,Measure 26-211,,,Yes,2360,3255,0,123
Multnomah,4209,Measure 26-211,,,Yes,5502,7803,1,303
Multnomah,4210,Measure 26-211,,,Yes,6968,10552,0,413
Multnomah,4301,Measure 26-211,,,Yes,6675,9496,0,391
Multnomah,4302,Measure 26-211,,,Yes,7830,10872,0,532
Multnomah,4304,Measure 26-211,,,Yes,5294,7642,1,299
Multnomah,4305,Measure 26-211,,,Yes,6384,9892,1,450
Multnomah,4306,Measure 26-211,,,Yes,1337,1851,0,68
Multnomah,4310,Measure 26-211,,,Yes,6023,8431,0,355
Multnomah,4401,Measure 26-211,,,Yes,6326,9797,3,382
Multnomah,4402,Measure 26-211,,,Yes,5886,10062,0,497
Multnomah,4403,Measure 26-211,,,Yes,5457,8039,0,309
Multnomah,4404,Measure 26-211,,,Yes,6042,9503,2,373
Multnomah,4409,Measure 26-211,,,Yes,1170,2183,0,118
Multnomah,4501,Measure 26-211,,,Yes,6345,10148,1,339
Multnomah,4502,Measure 26-211,,,Yes,2862,4559,0,177
Multnomah,4503,Measure 26-211,,,Yes,2809,4078,1,181
Multnomah,4505,Measure 26-211,,,Yes,4810,7579,1,294
Multnomah,4506,Measure 26-211,,,Yes,1834,3478,0,173
Multnomah,4508,Measure 26-211,,,Yes,2688,4311,1,216
Multnomah,4509,Measure 26-211,,,Yes,1242,2787,1,159
Multnomah,4510,Measure 26-211,,,Yes,1003,2377,0,116
Multnomah,4511,Measure 26-211,,,Yes,1228,2578,0,156
Multnomah,4512,Measure 26-211,,,Yes,334,598,0,38
Multnomah,4601,Measure 26-211,,,Yes,6558,9856,0,395
Multnomah,4602,Measure 26-211,,,Yes,2308,3771,0,123
Multnomah,4604,Measure 26-211,,,Yes,3395,5994,0,388
Multnomah,4605,Measure 26-211,,,Yes,3205,5130,0,242
Multnomah,4606,Measure 26-211,,,Yes,6792,10570,0,481
Multnomah,4607,Measure 26-211,,,Yes,1925,3700,0,251
Multnomah,4608,Measure 26-211,,,Yes,832,1472,0,95
Multnomah,4701,Measure 26-211,,,Yes,1104,2831,0,199
Multnomah,4702,Measure 26-211,,,Yes,358,818,0,47
Multnomah,4703,Measure 26-211,,,Yes,927,2178,0,96
Multnomah,4704,Measure 26-211,,,Yes,1689,4035,0,214
Multnomah,4705,Measure 26-211,,,Yes,2742,5451,0,321
Multnomah,4706,Measure 26-211,,,Yes,1373,3364,0,177
Multnomah,4707,Measure 26-211,,,Yes,873,1762,0,102
Multnomah,4708,Measure 26-211,,,Yes,1863,3872,0,243
Multnomah,4709,Measure 26-211,,,Yes,824,1988,0,95
Multnomah,4710,Measure 26-211,,,Yes,1569,3611,0,223
Multnomah,4801,Measure 26-211,,,Yes,620,1471,0,91
Multnomah,4802,Measure 26-211,,,Yes,16,44,0,3
Multnomah,4803,Measure 26-211,,,Yes,3829,7386,0,410
Multnomah,4804,Measure 26-211,,,Yes,836,1661,0,98
Multnomah,4805,Measure 26-211,,,Yes,435,894,0,72
Multnomah,4806,Measure 26-211,,,Yes,640,1610,0,84
Multnomah,4807,Measure 26-211,,,Yes,1383,3077,0,181
Multnomah,4901,Measure 26-211,,,Yes,10,52,0,2
Multnomah,4902,Measure 26-211,,,Yes,3,24,0,0
Multnomah,4903,Measure 26-211,,,Yes,2024,4889,1,306
Multnomah,4904,Measure 26-211,,,Yes,2911,8635,1,534
Multnomah,4905,Measure 26-211,,,Yes,78,319,0,17
Multnomah,4906,Measure 26-211,,,Yes,608,1466,0,108
Multnomah,4907,Measure 26-211,,,Yes,110,274,0,14
Multnomah,4908,Measure 26-211,,,Yes,887,2376,0,127
Multnomah,4909,Measure 26-211,,,Yes,1915,4491,0,245
Multnomah,4910,Measure 26-211,,,Yes,1690,3593,0,252
Multnomah,4911,Measure 26-211,,,Yes,1757,4379,0,262
Multnomah,5001,Measure 26-211,,,Yes,1865,4188,1,255
Multnomah,5002,Measure 26-211,,,Yes,2891,7448,0,394
Multnomah,5003,Measure 26-211,,,Yes,502,1157,0,72
Multnomah,5004,Measure 26-211,,,Yes,2492,6510,0,301
Multnomah,5006,Measure 26-211,,,Yes,1397,3784,0,191
Multnomah,5007,Measure 26-211,,,Yes,1461,3733,0,151
Multnomah,5008,Measure 26-211,,,Yes,1209,3573,0,162
Multnomah,5009,Measure 26-211,,,Yes,392,1105,0,83
Multnomah,5101,Measure 26-211,,,Yes,362,799,0,48
Multnomah,5102,Measure 26-211,,,Yes,2008,4780,0,258
Multnomah,5103,Measure 26-211,,,Yes,1047,2742,0,169
Multnomah,5104,Measure 26-211,,,Yes,1477,3914,0,244
Multnomah,5105,Measure 26-211,,,Yes,102,396,0,20
Multnomah,5106,Measure 26-211,,,Yes,705,1708,0,133
Multnomah,5107,Measure 26-211,,,Yes,399,1296,0,58
Multnomah,5202,Measure 26-211,,,Yes,994,2673,0,97
Multnomah,5203,Measure 26-211,,,Yes,527,2073,0,79
Multnomah,5204,Measure 26-211,,,Yes,1096,3526,0,203
Multnomah,2701,Measure 26-211,,,No,306,641,0,23
Multnomah,2702,Measure 26-211,,,No,435,879,0,32
Multnomah,3101,Measure 26-211,,,No,721,1409,0,42
Multnomah,3102,Measure 26-211,,,No,1113,2007,0,77
Multnomah,3103,Measure 26-211,,,No,303,627,0,23
Multnomah,3301,Measure 26-211,,,No,3966,12981,0,644
Multnomah,3303,Measure 26-211,,,No,1983,3865,0,171
Multnomah,3304,Measure 26-211,,,No,275,614,0,23
Multnomah,3501,Measure 26-211,,,No,507,1019,0,39
Multnomah,3502,Measure 26-211,,,No,2257,5004,1,168
Multnomah,3602,Measure 26-211,,,No,1629,5837,0,262
Multnomah,3603,Measure 26-211,,,No,2427,8038,2,376
Multnomah,3604,Measure 26-211,,,No,78,172,0,4
Multnomah,3605,Measure 26-211,,,No,1100,2477,0,93
Multnomah,3606,Measure 26-211,,,No,649,1882,0,54
Multnomah,3607,Measure 26-211,,,No,2196,5906,0,232
Multnomah,3608,Measure 26-211,,,No,1744,5173,0,263
Multnomah,3609,Measure 26-211,,,No,235,535,0,15
Multnomah,3610,Measure 26-211,,,No,1529,3729,0,156
Multnomah,3611,Measure 26-211,,,No,2175,5498,0,215
Multnomah,3612,Measure 26-211,,,No,1395,5211,2,287
Multnomah,3801,Measure 26-211,,,No,22,66,0,2
Multnomah,3802,Measure 26-211,,,No,3986,9234,0,308
Multnomah,3803,Measure 26-211,,,No,2200,6140,0,236
Multnomah,3804,Measure 26-211,,,No,539,1308,0,38
Multnomah,3805,Measure 26-211,,,No,400,830,0,20
Multnomah,3806,Measure 26-211,,,No,946,2070,0,76
Multnomah,3807,Measure 26-211,,,No,617,1151,0,37
Multnomah,3808,Measure 26-211,,,No,51,135,0,4
Multnomah,4101,Measure 26-211,,,No,2760,9451,0,402
Multnomah,4102,Measure 26-211,,,No,1827,5001,0,228
Multnomah,4103,Measure 26-211,,,No,1550,3795,0,133
Multnomah,4203,Measure 26-211,,,No,2154,10532,1,504
Multnomah,4204,Measure 26-211,,,No,1922,8637,0,346
Multnomah,4205,Measure 26-211,,,No,1025,4313,0,152
Multnomah,4207,Measure 26-211,,,No,1078,5101,0,190
Multnomah,4208,Measure 26-211,,,No,772,3255,0,123
Multnomah,4209,Measure 26-211,,,No,1997,7803,1,303
Multnomah,4210,Measure 26-211,,,No,3171,10552,0,413
Multnomah,4301,Measure 26-211,,,No,2430,9496,0,391
Multnomah,4302,Measure 26-211,,,No,2510,10872,0,532
Multnomah,4304,Measure 26-211,,,No,2048,7642,1,299
Multnomah,4305,Measure 26-211,,,No,3057,9892,1,450
Multnomah,4306,Measure 26-211,,,No,446,1851,0,68
Multnomah,4310,Measure 26-211,,,No,2053,8431,0,355
Multnomah,4401,Measure 26-211,,,No,3086,9797,3,382
Multnomah,4402,Measure 26-211,,,No,3679,10062,0,497
Multnomah,4403,Measure 26-211,,,No,2273,8039,0,309
Multnomah,4404,Measure 26-211,,,No,3086,9503,2,373
Multnomah,4409,Measure 26-211,,,No,895,2183,0,118
Multnomah,4501,Measure 26-211,,,No,3463,10148,1,339
Multnomah,4502,Measure 26-211,,,No,1520,4559,0,177
Multnomah,4503,Measure 26-211,,,No,1087,4078,1,181
Multnomah,4505,Measure 26-211,,,No,2474,7579,1,294
Multnomah,4506,Measure 26-211,,,No,1471,3478,0,173
Multnomah,4508,Measure 26-211,,,No,1406,4311,1,216
Multnomah,4509,Measure 26-211,,,No,1385,2787,1,159
Multnomah,4510,Measure 26-211,,,No,1258,2377,0,116
Multnomah,4511,Measure 26-211,,,No,1194,2578,0,156
Multnomah,4512,Measure 26-211,,,No,226,598,0,38
Multnomah,4601,Measure 26-211,,,No,2903,9856,0,395
Multnomah,4602,Measure 26-211,,,No,1340,3771,0,123
Multnomah,4604,Measure 26-211,,,No,2211,5994,0,388
Multnomah,4605,Measure 26-211,,,No,1683,5130,0,242
Multnomah,4606,Measure 26-211,,,No,3297,10570,0,481
Multnomah,4607,Measure 26-211,,,No,1524,3700,0,251
Multnomah,4608,Measure 26-211,,,No,545,1472,0,95
Multnomah,4701,Measure 26-211,,,No,1528,2831,0,199
Multnomah,4702,Measure 26-211,,,No,413,818,0,47
Multnomah,4703,Measure 26-211,,,No,1155,2178,0,96
Multnomah,4704,Measure 26-211,,,No,2132,4035,0,214
Multnomah,4705,Measure 26-211,,,No,2388,5451,0,321
Multnomah,4706,Measure 26-211,,,No,1814,3364,0,177
Multnomah,4707,Measure 26-211,,,No,787,1762,0,102
Multnomah,4708,Measure 26-211,,,No,1766,3872,0,243
Multnomah,4709,Measure 26-211,,,No,1069,1988,0,95
Multnomah,4710,Measure 26-211,,,No,1819,3611,0,223
Multnomah,4801,Measure 26-211,,,No,760,1471,0,91
Multnomah,4802,Measure 26-211,,,No,25,44,0,3
Multnomah,4803,Measure 26-211,,,No,3147,7386,0,410
Multnomah,4804,Measure 26-211,,,No,727,1661,0,98
Multnomah,4805,Measure 26-211,,,No,387,894,0,72
Multnomah,4806,Measure 26-211,,,No,886,1610,0,84
Multnomah,4807,Measure 26-211,,,No,1513,3077,0,181
Multnomah,4901,Measure 26-211,,,No,40,52,0,2
Multnomah,4902,Measure 26-211,,,No,21,24,0,0
Multnomah,4903,Measure 26-211,,,No,2558,4889,1,306
Multnomah,4904,Measure 26-211,,,No,5189,8635,1,534
Multnomah,4905,Measure 26-211,,,No,224,319,0,17
Multnomah,4906,Measure 26-211,,,No,750,1466,0,108
Multnomah,4907,Measure 26-211,,,No,150,274,0,14
Multnomah,4908,Measure 26-211,,,No,1362,2376,0,127
Multnomah,4909,Measure 26-211,,,No,2331,4491,0,245
Multnomah,4910,Measure 26-211,,,No,1651,3593,0,252
Multnomah,4911,Measure 26-211,,,No,2360,4379,0,262
Multnomah,5001,Measure 26-211,,,No,2067,4188,1,255
Multnomah,5002,Measure 26-211,,,No,4163,7448,0,394
Multnomah,5003,Measure 26-211,,,No,583,1157,0,72
Multnomah,5004,Measure 26-211,,,No,3717,6510,0,301
Multnomah,5006,Measure 26-211,,,No,2196,3784,0,191
Multnomah,5007,Measure 26-211,,,No,2121,3733,0,151
Multnomah,5008,Measure 26-211,,,No,2202,3573,0,162
Multnomah,5009,Measure 26-211,,,No,630,1105,0,83
Multnomah,5101,Measure 26-211,,,No,389,799,0,48
Multnomah,5102,Measure 26-211,,,No,2514,4780,0,258
Multnomah,5103,Measure 26-211,,,No,1526,2742,0,169
Multnomah,5104,Measure 26-211,,,No,2193,3914,0,244
Multnomah,5105,Measure 26-211,,,No,274,396,0,20
Multnomah,5106,Measure 26-211,,,No,870,1708,0,133
Multnomah,5107,Measure 26-211,,,No,839,1296,0,58
Multnomah,5202,Measure 26-211,,,No,1582,2673,0,97
Multnomah,5203,Measure 26-211,,,No,1467,2073,0,79
Multnomah,5204,Measure 26-211,,,No,2227,3526,0,203
Multnomah,2701,Measure 26-214,,,Yes,268,641,0,19
Multnomah,2702,Measure 26-214,,,Yes,335,879,0,37
Multnomah,3101,Measure 26-214,,,Yes,613,1409,0,42
Multnomah,3102,Measure 26-214,,,Yes,922,2007,0,70
Multnomah,3103,Measure 26-214,,,Yes,297,627,0,21
Multnomah,3301,Measure 26-214,,,Yes,8248,12981,0,504
Multnomah,3303,Measure 26-214,,,Yes,1496,3865,0,153
Multnomah,3304,Measure 26-214,,,Yes,287,614,0,23
Multnomah,3501,Measure 26-214,,,Yes,541,1019,0,33
Multnomah,3502,Measure 26-214,,,Yes,2774,5004,2,163
Multnomah,3602,Measure 26-214,,,Yes,3911,5837,0,221
Multnomah,3603,Measure 26-214,,,Yes,5362,8038,3,360
Multnomah,3604,Measure 26-214,,,Yes,74,172,0,4
Multnomah,3605,Measure 26-214,,,Yes,1216,2477,1,72
Multnomah,3606,Measure 26-214,,,Yes,1195,1882,1,48
Multnomah,3607,Measure 26-214,,,Yes,3381,5906,0,208
Multnomah,3608,Measure 26-214,,,Yes,3152,5173,0,207
Multnomah,3609,Measure 26-214,,,Yes,227,535,0,19
Multnomah,3610,Measure 26-214,,,Yes,2040,3729,0,146
Multnomah,3611,Measure 26-214,,,Yes,3259,5498,0,208
Multnomah,3612,Measure 26-214,,,Yes,3587,5211,2,270
Multnomah,3801,Measure 26-214,,,Yes,31,66,0,6
Multnomah,3802,Measure 26-214,,,Yes,5102,9234,1,268
Multnomah,3803,Measure 26-214,,,Yes,3915,6140,1,222
Multnomah,3804,Measure 26-214,,,Yes,757,1308,0,26
Multnomah,3805,Measure 26-214,,,Yes,470,830,0,19
Multnomah,3806,Measure 26-214,,,Yes,1089,2070,0,107
Multnomah,3807,Measure 26-214,,,Yes,386,1151,0,28
Multnomah,3808,Measure 26-214,,,Yes,76,135,0,2
Multnomah,4101,Measure 26-214,,,Yes,6489,9451,0,320
Multnomah,4102,Measure 26-214,,,Yes,3269,5001,0,209
Multnomah,4103,Measure 26-214,,,Yes,2056,3795,0,118
Multnomah,4203,Measure 26-214,,,Yes,8577,10532,0,363
Multnomah,4204,Measure 26-214,,,Yes,6621,8637,0,259
Multnomah,4205,Measure 26-214,,,Yes,3318,4313,0,128
Multnomah,4207,Measure 26-214,,,Yes,4017,5101,1,155
Multnomah,4208,Measure 26-214,,,Yes,2494,3255,0,109
Multnomah,4209,Measure 26-214,,,Yes,5979,7803,0,243
Multnomah,4210,Measure 26-214,,,Yes,7619,10552,0,346
Multnomah,4301,Measure 26-214,,,Yes,7347,9496,0,316
Multnomah,4302,Measure 26-214,,,Yes,8271,10872,0,452
Multnomah,4304,Measure 26-214,,,Yes,5528,7642,0,258
