county,precinct,office,district,party,candidate,votes,Percent
Benton,PRECINCT 136,U.S. House,5,REP,BRIAN J. BOQUIST,121,37.35%
Benton,PRECINCT 136,U.S. House,5,DEM,DARLENE HOOLEY,188,58.02%
Benton,PRECINCT 136,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 136,U.S. House,5,,Total,309,
Benton,PRECINCT 136,U.S. House,5,,Under Votes,15,4.63%
Benton,PRECINCT 136,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 136,U.S. House,5,,Total Votes Cast,324,
Benton,PRECINCT 139,U.S. House,5,REP,BRIAN J. BOQUIST,212,40.08%
Benton,PRECINCT 139,U.S. House,5,DEM,DARLENE HOOLEY,275,51.98%
Benton,PRECINCT 139,U.S. House,5,,Write-ins,1,0.19%
Benton,PRECINCT 139,U.S. House,5,,Total,488,
Benton,PRECINCT 139,U.S. House,5,,Under Votes,39,7.37%
Benton,PRECINCT 139,U.S. House,5,,Over Votes,2,0.38%
Benton,PRECINCT 139,U.S. House,5,,Total Votes Cast,529,
Benton,PRECINCT 142,U.S. House,5,REP,BRIAN J. BOQUIST,274,38.21%
Benton,PRECINCT 142,U.S. House,5,DEM,DARLENE HOOLEY,410,57.18%
Benton,PRECINCT 142,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 142,U.S. House,5,,Total,684,
Benton,PRECINCT 142,U.S. House,5,,Under Votes,33,4.60%
Benton,PRECINCT 142,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 142,U.S. House,5,,Total Votes Cast,717,
Benton,PRECINCT 143,U.S. House,5,REP,BRIAN J. BOQUIST,12,40.00%
Benton,PRECINCT 143,U.S. House,5,DEM,DARLENE HOOLEY,16,53.33%
Benton,PRECINCT 143,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 143,U.S. House,5,,Total,28,
Benton,PRECINCT 143,U.S. House,5,,Under Votes,2,6.67%
Benton,PRECINCT 143,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 143,U.S. House,5,,Total Votes Cast,30,
Benton,PRECINCT 144,U.S. House,5,REP,BRIAN J. BOQUIST,372,50.75%
Benton,PRECINCT 144,U.S. House,5,DEM,DARLENE HOOLEY,318,43.38%
Benton,PRECINCT 144,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 144,U.S. House,5,,Total,690,
Benton,PRECINCT 144,U.S. House,5,,Under Votes,42,5.73%
Benton,PRECINCT 144,U.S. House,5,,Over Votes,1,0.14%
Benton,PRECINCT 144,U.S. House,5,,Total Votes Cast,733,
Benton,PRECINCT 145,U.S. House,5,REP,BRIAN J. BOQUIST,58,34.73%
Benton,PRECINCT 145,U.S. House,5,DEM,DARLENE HOOLEY,101,60.48%
Benton,PRECINCT 145,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 145,U.S. House,5,,Total,159,
Benton,PRECINCT 145,U.S. House,5,,Under Votes,8,4.79%
Benton,PRECINCT 145,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 145,U.S. House,5,,Total Votes Cast,167,
Benton,PRECINCT 146,U.S. House,5,REP,BRIAN J. BOQUIST,12,25.53%
Benton,PRECINCT 146,U.S. House,5,DEM,DARLENE HOOLEY,29,61.70%
Benton,PRECINCT 146,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 146,U.S. House,5,,Total,41,
Benton,PRECINCT 146,U.S. House,5,,Under Votes,6,12.77%
Benton,PRECINCT 146,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 146,U.S. House,5,,Total Votes Cast,47,
Benton,PRECINCT 148,U.S. House,5,REP,BRIAN J. BOQUIST,235,38.65%
Benton,PRECINCT 148,U.S. House,5,DEM,DARLENE HOOLEY,317,52.14%
Benton,PRECINCT 148,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 148,U.S. House,5,,Total,552,
Benton,PRECINCT 148,U.S. House,5,,Under Votes,56,9.21%
Benton,PRECINCT 148,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 148,U.S. House,5,,Total Votes Cast,608,
Benton,PRECINCT 153,U.S. House,5,REP,BRIAN J. BOQUIST,35,32.71%
Benton,PRECINCT 153,U.S. House,5,DEM,DARLENE HOOLEY,70,65.42%
Benton,PRECINCT 153,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 153,U.S. House,5,,Total,105,
Benton,PRECINCT 153,U.S. House,5,,Under Votes,2,1.87%
Benton,PRECINCT 153,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 153,U.S. House,5,,Total Votes Cast,107,
Benton,PRECINCT 156,U.S. House,5,REP,BRIAN J. BOQUIST,66,28.70%
Benton,PRECINCT 156,U.S. House,5,DEM,DARLENE HOOLEY,152,66.09%
Benton,PRECINCT 156,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 156,U.S. House,5,,Total,218,
Benton,PRECINCT 156,U.S. House,5,,Under Votes,12,5.22%
Benton,PRECINCT 156,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 156,U.S. House,5,,Total Votes Cast,230,
Benton,PRECINCT 157,U.S. House,5,REP,BRIAN J. BOQUIST,54,33.96%
Benton,PRECINCT 157,U.S. House,5,DEM,DARLENE HOOLEY,98,61.64%
Benton,PRECINCT 157,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 157,U.S. House,5,,Total,152,
Benton,PRECINCT 157,U.S. House,5,,Under Votes,7,4.40%
Benton,PRECINCT 157,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 157,U.S. House,5,,Total Votes Cast,159,
Benton,PRECINCT 158,U.S. House,5,REP,BRIAN J. BOQUIST,228,40.28%
Benton,PRECINCT 158,U.S. House,5,DEM,DARLENE HOOLEY,304,53.71%
Benton,PRECINCT 158,U.S. House,5,,Write-ins,3,0.53%
Benton,PRECINCT 158,U.S. House,5,,Total,535,
Benton,PRECINCT 158,U.S. House,5,,Under Votes,28,4.95%
Benton,PRECINCT 158,U.S. House,5,,Over Votes,3,0.53%
Benton,PRECINCT 158,U.S. House,5,,Total Votes Cast,566,
Benton,PRECINCT 160,U.S. House,5,REP,BRIAN J. BOQUIST,23,67.65%
Benton,PRECINCT 160,U.S. House,5,DEM,DARLENE HOOLEY,9,26.47%
Benton,PRECINCT 160,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 160,U.S. House,5,,Total,32,
Benton,PRECINCT 160,U.S. House,5,,Under Votes,2,5.88%
Benton,PRECINCT 160,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 160,U.S. House,5,,Total Votes Cast,34,
Benton,PRECINCT 165,U.S. House,5,REP,BRIAN J. BOQUIST,539,51.73%
Benton,PRECINCT 165,U.S. House,5,DEM,DARLENE HOOLEY,446,42.80%
Benton,PRECINCT 165,U.S. House,5,,Write-ins,2,0.19%
Benton,PRECINCT 165,U.S. House,5,,Total,987,
Benton,PRECINCT 165,U.S. House,5,,Under Votes,54,5.18%
Benton,PRECINCT 165,U.S. House,5,,Over Votes,1,0.10%
Benton,PRECINCT 165,U.S. House,5,,Total Votes Cast,"1,042",
Benton,PRECINCT 166,U.S. House,5,REP,BRIAN J. BOQUIST,601,47.21%
Benton,PRECINCT 166,U.S. House,5,DEM,DARLENE HOOLEY,577,45.33%
Benton,PRECINCT 166,U.S. House,5,,Write-ins,3,0.24%
Benton,PRECINCT 166,U.S. House,5,,Total,"1,181",
Benton,PRECINCT 166,U.S. House,5,,Under Votes,90,7.07%
Benton,PRECINCT 166,U.S. House,5,,Over Votes,2,0.16%
Benton,PRECINCT 166,U.S. House,5,,Total Votes Cast,"1,273",
Benton,PRECINCT 167,U.S. House,5,REP,BRIAN J. BOQUIST,124,40.26%
Benton,PRECINCT 167,U.S. House,5,DEM,DARLENE HOOLEY,163,52.92%
Benton,PRECINCT 167,U.S. House,5,,Write-ins,0,0.00%
Benton,PRECINCT 167,U.S. House,5,,Total,287,
Benton,PRECINCT 167,U.S. House,5,,Under Votes,21,6.82%
Benton,PRECINCT 167,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 167,U.S. House,5,,Total Votes Cast,308,
Benton,PRECINCT 168,U.S. House,5,REP,BRIAN J. BOQUIST,227,39.69%
Benton,PRECINCT 168,U.S. House,5,DEM,DARLENE HOOLEY,319,55.77%
Benton,PRECINCT 168,U.S. House,5,,Write-ins,2,0.35%
Benton,PRECINCT 168,U.S. House,5,,Total,548,
Benton,PRECINCT 168,U.S. House,5,,Under Votes,23,4.02%
Benton,PRECINCT 168,U.S. House,5,,Over Votes,1,0.17%
Benton,PRECINCT 168,U.S. House,5,,Total Votes Cast,572,
Benton,PRECINCT 169,U.S. House,5,REP,BRIAN J. BOQUIST,37,43.53%
Benton,PRECINCT 169,U.S. House,5,DEM,DARLENE HOOLEY,45,52.94%
Benton,PRECINCT 169,U.S. House,5,,Write-ins,1,1.18%
Benton,PRECINCT 169,U.S. House,5,,Total,83,
Benton,PRECINCT 169,U.S. House,5,,Under Votes,2,2.35%
Benton,PRECINCT 169,U.S. House,5,,Over Votes,0,0.00%
Benton,PRECINCT 169,U.S. House,5,,Total Votes Cast,85,
Benton,PRECINCT 082,Secretary of State,,DEM,BILL BRADBURY,192,49.36%
Benton,PRECINCT 082,Secretary of State,,PG,LLOYD MARBET,44,11.31%
Benton,PRECINCT 082,Secretary of State,,REP,LYNN SNODGRASS,128,32.90%
Benton,PRECINCT 082,Secretary of State,,LIB,"E.J. (ED) POLE, II",6,1.54%
Benton,PRECINCT 082,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 082,Secretary of State,,,Total,370,
Benton,PRECINCT 082,Secretary of State,,,Under Votes,18,4.63%
Benton,PRECINCT 082,Secretary of State,,,Over Votes,1,0.26%
Benton,PRECINCT 082,Secretary of State,,,Total Votes Cast,389,
Benton,PRECINCT 083,Secretary of State,,DEM,BILL BRADBURY,186,52.10%
Benton,PRECINCT 083,Secretary of State,,PG,LLOYD MARBET,37,10.36%
Benton,PRECINCT 083,Secretary of State,,REP,LYNN SNODGRASS,105,29.41%
Benton,PRECINCT 083,Secretary of State,,LIB,"E.J. (ED) POLE, II",5,1.40%
Benton,PRECINCT 083,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 083,Secretary of State,,,Total,333,
Benton,PRECINCT 083,Secretary of State,,,Under Votes,22,6.16%
Benton,PRECINCT 083,Secretary of State,,,Over Votes,2,0.56%
Benton,PRECINCT 083,Secretary of State,,,Total Votes Cast,357,
Benton,PRECINCT 084,Secretary of State,,DEM,BILL BRADBURY,300,48.39%
Benton,PRECINCT 084,Secretary of State,,PG,LLOYD MARBET,30,4.84%
Benton,PRECINCT 084,Secretary of State,,REP,LYNN SNODGRASS,247,39.84%
Benton,PRECINCT 084,Secretary of State,,LIB,"E.J. (ED) POLE, II",8,1.29%
Benton,PRECINCT 084,Secretary of State,,,Write-ins,1,0.16%
Benton,PRECINCT 084,Secretary of State,,,Total,586,
Benton,PRECINCT 084,Secretary of State,,,Under Votes,32,5.16%
Benton,PRECINCT 084,Secretary of State,,,Over Votes,2,0.32%
Benton,PRECINCT 084,Secretary of State,,,Total Votes Cast,620,
Benton,PRECINCT 085,Secretary of State,,DEM,BILL BRADBURY,92,44.66%
Benton,PRECINCT 085,Secretary of State,,PG,LLOYD MARBET,15,7.28%
Benton,PRECINCT 085,Secretary of State,,REP,LYNN SNODGRASS,81,39.32%
Benton,PRECINCT 085,Secretary of State,,LIB,"E.J. (ED) POLE, II",7,3.40%
Benton,PRECINCT 085,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 085,Secretary of State,,,Total,195,
Benton,PRECINCT 085,Secretary of State,,,Under Votes,11,5.34%
Benton,PRECINCT 085,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 085,Secretary of State,,,Total Votes Cast,206,
Benton,PRECINCT 086,Secretary of State,,DEM,BILL BRADBURY,214,60.28%
Benton,PRECINCT 086,Secretary of State,,PG,LLOYD MARBET,18,5.07%
Benton,PRECINCT 086,Secretary of State,,REP,LYNN SNODGRASS,104,29.30%
Benton,PRECINCT 086,Secretary of State,,LIB,"E.J. (ED) POLE, II",5,1.41%
Benton,PRECINCT 086,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 086,Secretary of State,,,Total,341,
Benton,PRECINCT 086,Secretary of State,,,Under Votes,14,3.94%
Benton,PRECINCT 086,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 086,Secretary of State,,,Total Votes Cast,355,
Benton,PRECINCT 087,Secretary of State,,DEM,BILL BRADBURY,333,57.41%
Benton,PRECINCT 087,Secretary of State,,PG,LLOYD MARBET,20,3.45%
Benton,PRECINCT 087,Secretary of State,,REP,LYNN SNODGRASS,204,35.17%
Benton,PRECINCT 087,Secretary of State,,LIB,"E.J. (ED) POLE, II",5,0.86%
Benton,PRECINCT 087,Secretary of State,,,Write-ins,1,0.17%
Benton,PRECINCT 087,Secretary of State,,,Total,563,
Benton,PRECINCT 087,Secretary of State,,,Under Votes,16,2.76%
Benton,PRECINCT 087,Secretary of State,,,Over Votes,1,0.17%
Benton,PRECINCT 087,Secretary of State,,,Total Votes Cast,580,
Benton,PRECINCT 088,Secretary of State,,DEM,BILL BRADBURY,391,49.62%
Benton,PRECINCT 088,Secretary of State,,PG,LLOYD MARBET,42,5.33%
Benton,PRECINCT 088,Secretary of State,,REP,LYNN SNODGRASS,306,38.83%
Benton,PRECINCT 088,Secretary of State,,LIB,"E.J. (ED) POLE, II",7,0.89%
Benton,PRECINCT 088,Secretary of State,,,Write-ins,2,0.25%
Benton,PRECINCT 088,Secretary of State,,,Total,748,
Benton,PRECINCT 088,Secretary of State,,,Under Votes,38,4.82%
Benton,PRECINCT 088,Secretary of State,,,Over Votes,2,0.25%
Benton,PRECINCT 088,Secretary of State,,,Total Votes Cast,788,
Benton,PRECINCT 089,Secretary of State,,DEM,BILL BRADBURY,160,57.55%
Benton,PRECINCT 089,Secretary of State,,PG,LLOYD MARBET,8,2.88%
Benton,PRECINCT 089,Secretary of State,,REP,LYNN SNODGRASS,95,34.17%
Benton,PRECINCT 089,Secretary of State,,LIB,"E.J. (ED) POLE, II",4,1.44%
Benton,PRECINCT 089,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 089,Secretary of State,,,Total,267,
Benton,PRECINCT 089,Secretary of State,,,Under Votes,9,3.24%
Benton,PRECINCT 089,Secretary of State,,,Over Votes,2,0.72%
Benton,PRECINCT 089,Secretary of State,,,Total Votes Cast,278,
Benton,PRECINCT 091,Secretary of State,,DEM,BILL BRADBURY,15,40.54%
Benton,PRECINCT 091,Secretary of State,,PG,LLOYD MARBET,1,2.70%
Benton,PRECINCT 091,Secretary of State,,REP,LYNN SNODGRASS,15,40.54%
Benton,PRECINCT 091,Secretary of State,,LIB,"E.J. (ED) POLE, II",2,5.41%
Benton,PRECINCT 091,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 091,Secretary of State,,,Total,33,
Benton,PRECINCT 091,Secretary of State,,,Under Votes,4,10.81%
Benton,PRECINCT 091,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 091,Secretary of State,,,Total Votes Cast,37,
Benton,PRECINCT 092,Secretary of State,,DEM,BILL BRADBURY,565,46.77%
Benton,PRECINCT 092,Secretary of State,,PG,LLOYD MARBET,80,6.62%
Benton,PRECINCT 092,Secretary of State,,REP,LYNN SNODGRASS,484,40.07%
Benton,PRECINCT 092,Secretary of State,,LIB,"E.J. (ED) POLE, II",12,0.99%
Benton,PRECINCT 092,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 092,Secretary of State,,,Total,"1,141",
Benton,PRECINCT 092,Secretary of State,,,Under Votes,66,5.46%
Benton,PRECINCT 092,Secretary of State,,,Over Votes,1,0.08%
Benton,PRECINCT 092,Secretary of State,,,Total Votes Cast,"1,208",
Benton,PRECINCT 093,Secretary of State,,DEM,BILL BRADBURY,182,49.19%
Benton,PRECINCT 093,Secretary of State,,PG,LLOYD MARBET,17,4.59%
Benton,PRECINCT 093,Secretary of State,,REP,LYNN SNODGRASS,144,38.92%
Benton,PRECINCT 093,Secretary of State,,LIB,"E.J. (ED) POLE, II",5,1.35%
Benton,PRECINCT 093,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 093,Secretary of State,,,Total,348,
Benton,PRECINCT 093,Secretary of State,,,Under Votes,21,5.68%
Benton,PRECINCT 093,Secretary of State,,,Over Votes,1,0.27%
Benton,PRECINCT 093,Secretary of State,,,Total Votes Cast,370,
Benton,PRECINCT 094,Secretary of State,,DEM,BILL BRADBURY,534,54.10%
Benton,PRECINCT 094,Secretary of State,,PG,LLOYD MARBET,25,2.53%
Benton,PRECINCT 094,Secretary of State,,REP,LYNN SNODGRASS,370,37.49%
Benton,PRECINCT 094,Secretary of State,,LIB,"E.J. (ED) POLE, II",12,1.22%
Benton,PRECINCT 094,Secretary of State,,,Write-ins,2,0.20%
Benton,PRECINCT 094,Secretary of State,,,Total,943,
Benton,PRECINCT 094,Secretary of State,,,Under Votes,44,4.46%
Benton,PRECINCT 094,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 094,Secretary of State,,,Total Votes Cast,987,
Benton,PRECINCT 095,Secretary of State,,DEM,BILL BRADBURY,3,42.86%
Benton,PRECINCT 095,Secretary of State,,PG,LLOYD MARBET,0,0.00%
Benton,PRECINCT 095,Secretary of State,,REP,LYNN SNODGRASS,4,57.14%
Benton,PRECINCT 095,Secretary of State,,LIB,"E.J. (ED) POLE, II",0,0.00%
Benton,PRECINCT 095,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 095,Secretary of State,,,Total,7,
Benton,PRECINCT 095,Secretary of State,,,Under Votes,0,0.00%
Benton,PRECINCT 095,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 095,Secretary of State,,,Total Votes Cast,7,
Benton,PRECINCT 096,Secretary of State,,DEM,BILL BRADBURY,376,61.14%
Benton,PRECINCT 096,Secretary of State,,PG,LLOYD MARBET,17,2.76%
Benton,PRECINCT 096,Secretary of State,,REP,LYNN SNODGRASS,187,30.41%
Benton,PRECINCT 096,Secretary of State,,LIB,"E.J. (ED) POLE, II",3,0.49%
Benton,PRECINCT 096,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 096,Secretary of State,,,Total,583,
Benton,PRECINCT 096,Secretary of State,,,Under Votes,32,5.20%
Benton,PRECINCT 096,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 096,Secretary of State,,,Total Votes Cast,615,
Benton,PRECINCT 097,Secretary of State,,DEM,BILL BRADBURY,369,54.99%
Benton,PRECINCT 097,Secretary of State,,PG,LLOYD MARBET,18,2.68%
Benton,PRECINCT 097,Secretary of State,,REP,LYNN SNODGRASS,244,36.36%
Benton,PRECINCT 097,Secretary of State,,LIB,"E.J. (ED) POLE, II",11,1.64%
Benton,PRECINCT 097,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 097,Secretary of State,,,Total,642,
Benton,PRECINCT 097,Secretary of State,,,Under Votes,27,4.02%
Benton,PRECINCT 097,Secretary of State,,,Over Votes,2,0.30%
Benton,PRECINCT 097,Secretary of State,,,Total Votes Cast,671,
Benton,PRECINCT 098,Secretary of State,,DEM,BILL BRADBURY,208,57.46%
Benton,PRECINCT 098,Secretary of State,,PG,LLOYD MARBET,13,3.59%
Benton,PRECINCT 098,Secretary of State,,REP,LYNN SNODGRASS,120,33.15%
Benton,PRECINCT 098,Secretary of State,,LIB,"E.J. (ED) POLE, II",6,1.66%
Benton,PRECINCT 098,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 098,Secretary of State,,,Total,347,
Benton,PRECINCT 098,Secretary of State,,,Under Votes,15,4.14%
Benton,PRECINCT 098,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 098,Secretary of State,,,Total Votes Cast,362,
Benton,PRECINCT 099,Secretary of State,,DEM,BILL BRADBURY,271,53.24%
Benton,PRECINCT 099,Secretary of State,,PG,LLOYD MARBET,40,7.86%
Benton,PRECINCT 099,Secretary of State,,REP,LYNN SNODGRASS,170,33.40%
Benton,PRECINCT 099,Secretary of State,,LIB,"E.J. (ED) POLE, II",7,1.38%
Benton,PRECINCT 099,Secretary of State,,,Write-ins,1,0.20%
Benton,PRECINCT 099,Secretary of State,,,Total,489,
Benton,PRECINCT 099,Secretary of State,,,Under Votes,20,3.93%
Benton,PRECINCT 099,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 099,Secretary of State,,,Total Votes Cast,509,
Benton,PRECINCT 100,Secretary of State,,DEM,BILL BRADBURY,364,51.93%
Benton,PRECINCT 100,Secretary of State,,PG,LLOYD MARBET,92,13.12%
Benton,PRECINCT 100,Secretary of State,,REP,LYNN SNODGRASS,181,25.82%
Benton,PRECINCT 100,Secretary of State,,LIB,"E.J. (ED) POLE, II",13,1.85%
Benton,PRECINCT 100,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 100,Secretary of State,,,Total,650,
Benton,PRECINCT 100,Secretary of State,,,Under Votes,47,6.70%
Benton,PRECINCT 100,Secretary of State,,,Over Votes,4,0.57%
Benton,PRECINCT 100,Secretary of State,,,Total Votes Cast,701,
Benton,PRECINCT 101,Secretary of State,,DEM,BILL BRADBURY,325,46.97%
Benton,PRECINCT 101,Secretary of State,,PG,LLOYD MARBET,86,12.43%
Benton,PRECINCT 101,Secretary of State,,REP,LYNN SNODGRASS,228,32.95%
Benton,PRECINCT 101,Secretary of State,,LIB,"E.J. (ED) POLE, II",14,2.02%
Benton,PRECINCT 101,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 101,Secretary of State,,,Total,653,
Benton,PRECINCT 101,Secretary of State,,,Under Votes,33,4.77%
Benton,PRECINCT 101,Secretary of State,,,Over Votes,6,0.87%
Benton,PRECINCT 101,Secretary of State,,,Total Votes Cast,692,
Benton,PRECINCT 102,Secretary of State,,DEM,BILL BRADBURY,23,67.65%
Benton,PRECINCT 102,Secretary of State,,PG,LLOYD MARBET,4,11.76%
Benton,PRECINCT 102,Secretary of State,,REP,LYNN SNODGRASS,4,11.76%
Benton,PRECINCT 102,Secretary of State,,LIB,"E.J. (ED) POLE, II",0,0.00%
Benton,PRECINCT 102,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 102,Secretary of State,,,Total,31,
Benton,PRECINCT 102,Secretary of State,,,Under Votes,2,5.88%
Benton,PRECINCT 102,Secretary of State,,,Over Votes,1,2.94%
Benton,PRECINCT 102,Secretary of State,,,Total Votes Cast,34,
Benton,PRECINCT 103,Secretary of State,,DEM,BILL BRADBURY,48,44.04%
Benton,PRECINCT 103,Secretary of State,,PG,LLOYD MARBET,7,6.42%
Benton,PRECINCT 103,Secretary of State,,REP,LYNN SNODGRASS,33,30.28%
Benton,PRECINCT 103,Secretary of State,,LIB,"E.J. (ED) POLE, II",1,0.92%
Benton,PRECINCT 103,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 103,Secretary of State,,,Total,89,
Benton,PRECINCT 103,Secretary of State,,,Under Votes,19,17.43%
Benton,PRECINCT 103,Secretary of State,,,Over Votes,1,0.92%
Benton,PRECINCT 103,Secretary of State,,,Total Votes Cast,109,
Benton,PRECINCT 104,Secretary of State,,DEM,BILL BRADBURY,111,52.11%
Benton,PRECINCT 104,Secretary of State,,PG,LLOYD MARBET,35,16.43%
Benton,PRECINCT 104,Secretary of State,,REP,LYNN SNODGRASS,42,19.72%
Benton,PRECINCT 104,Secretary of State,,LIB,"E.J. (ED) POLE, II",3,1.41%
Benton,PRECINCT 104,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 104,Secretary of State,,,Total,191,
Benton,PRECINCT 104,Secretary of State,,,Under Votes,21,9.86%
Benton,PRECINCT 104,Secretary of State,,,Over Votes,1,0.47%
Benton,PRECINCT 104,Secretary of State,,,Total Votes Cast,213,
Benton,PRECINCT 105,Secretary of State,,DEM,BILL BRADBURY,229,52.28%
Benton,PRECINCT 105,Secretary of State,,PG,LLOYD MARBET,68,15.53%
Benton,PRECINCT 105,Secretary of State,,REP,LYNN SNODGRASS,102,23.29%
Benton,PRECINCT 105,Secretary of State,,LIB,"E.J. (ED) POLE, II",8,1.83%
Benton,PRECINCT 105,Secretary of State,,,Write-ins,1,0.23%
Benton,PRECINCT 105,Secretary of State,,,Total,408,
Benton,PRECINCT 105,Secretary of State,,,Under Votes,27,6.16%
Benton,PRECINCT 105,Secretary of State,,,Over Votes,3,0.68%
Benton,PRECINCT 105,Secretary of State,,,Total Votes Cast,438,
Benton,PRECINCT 106,Secretary of State,,DEM,BILL BRADBURY,116,54.46%
Benton,PRECINCT 106,Secretary of State,,PG,LLOYD MARBET,34,15.96%
Benton,PRECINCT 106,Secretary of State,,REP,LYNN SNODGRASS,45,21.13%
Benton,PRECINCT 106,Secretary of State,,LIB,"E.J. (ED) POLE, II",8,3.76%
Benton,PRECINCT 106,Secretary of State,,,Write-ins,1,0.47%
Benton,PRECINCT 106,Secretary of State,,,Total,204,
Benton,PRECINCT 106,Secretary of State,,,Under Votes,9,4.23%
Benton,PRECINCT 106,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 106,Secretary of State,,,Total Votes Cast,213,
Benton,PRECINCT 107,Secretary of State,,DEM,BILL BRADBURY,374,58.26%
Benton,PRECINCT 107,Secretary of State,,PG,LLOYD MARBET,93,14.49%
Benton,PRECINCT 107,Secretary of State,,REP,LYNN SNODGRASS,124,19.31%
Benton,PRECINCT 107,Secretary of State,,LIB,"E.J. (ED) POLE, II",7,1.09%
Benton,PRECINCT 107,Secretary of State,,,Write-ins,1,0.16%
Benton,PRECINCT 107,Secretary of State,,,Total,599,
Benton,PRECINCT 107,Secretary of State,,,Under Votes,41,6.39%
Benton,PRECINCT 107,Secretary of State,,,Over Votes,2,0.31%
Benton,PRECINCT 107,Secretary of State,,,Total Votes Cast,642,
Benton,PRECINCT 108,Secretary of State,,DEM,BILL BRADBURY,284,55.36%
Benton,PRECINCT 108,Secretary of State,,PG,LLOYD MARBET,31,6.04%
Benton,PRECINCT 108,Secretary of State,,REP,LYNN SNODGRASS,164,31.97%
Benton,PRECINCT 108,Secretary of State,,LIB,"E.J. (ED) POLE, II",3,0.58%
Benton,PRECINCT 108,Secretary of State,,,Write-ins,1,0.19%
Benton,PRECINCT 108,Secretary of State,,,Total,483,
Benton,PRECINCT 108,Secretary of State,,,Under Votes,30,5.85%
Benton,PRECINCT 108,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 108,Secretary of State,,,Total Votes Cast,513,
Benton,PRECINCT 109,Secretary of State,,DEM,BILL BRADBURY,394,54.72%
Benton,PRECINCT 109,Secretary of State,,PG,LLOYD MARBET,40,5.56%
Benton,PRECINCT 109,Secretary of State,,REP,LYNN SNODGRASS,247,34.31%
Benton,PRECINCT 109,Secretary of State,,LIB,"E.J. (ED) POLE, II",15,2.08%
Benton,PRECINCT 109,Secretary of State,,,Write-ins,0,0.00%
Benton,PRECINCT 109,Secretary of State,,,Total,696,
Benton,PRECINCT 109,Secretary of State,,,Under Votes,24,3.33%
Benton,PRECINCT 109,Secretary of State,,,Over Votes,0,0.00%
Benton,PRECINCT 109,Secretary of State,,,Total Votes Cast,720,
Benton,PRECINCT 110,Secretary of State,,DEM,BILL BRADBURY,193,56.76%
Benton,PRECINCT 110,Secretary of State,,PG,LLOYD MARBET,17,5.00%
Benton,PRECINCT 110,Secretary of State,,REP,LYNN SNODGRASS,107,31.47%
Benton,PRECINCT 110,Secretary of State,,LIB,"E.J. (ED) POLE, II",2,0.59%
