county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,military,provisional,emergency
Union,Prec 01 - City of La Grande,Governor,,John Kitzhaber,DEM,845,,,,,,
Union,Prec 02 - City of La Grande,Governor,,John Kitzhaber,DEM,508,,,,,,
Union,Prec 03 - City of La Grande,Governor,,John Kitzhaber,DEM,459,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,John Kitzhaber,DEM,114,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,John Kitzhaber,DEM,250,,,,,,
Union,Prec 06 - City of Cove,Governor,,John Kitzhaber,DEM,100,,,,,,
Union,Prec 07 - Rural Cove,Governor,,John Kitzhaber,DEM,134,,,,,,
Union,Prec 08 - City of Elgin,Governor,,John Kitzhaber,DEM,142,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,John Kitzhaber,DEM,102,,,,,,
Union,Prec 1O - City of Imbler,Governor,,John Kitzhaber,DEM,36,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,John Kitzhaber,DEM,121,,,,,,
Union,Prec 12 - City of Summerville,Governor,,John Kitzhaber,DEM,5,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,John Kitzhaber,DEM,13,,,,,,
Union,Prec 14 - City of North Powder,Governor,,John Kitzhaber,DEM,52,,,,,,
Union,Prec 15 - Rural Union,Governor,,John Kitzhaber,DEM,49,,,,,,
Union,Prec 16 - City of Union,Governor,,John Kitzhaber,DEM,257,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,John Kitzhaber,DEM,7,,,,,,
Union,Prec 18 - City of Island City,Governor,,John Kitzhaber,DEM,127,,,,,,
Union,Prec 19 - Rural Island City,Governor,,John Kitzhaber,DEM,45,,,,,,
Union,Prec 01 - City of La Grande,Governor,,Greg Kord,CON,19,,,,,,
Union,Prec 02 - City of La Grande,Governor,,Greg Kord,CON,23,,,,,,
Union,Prec 03 - City of La Grande,Governor,,Greg Kord,CON,35,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,Greg Kord,CON,5,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,Greg Kord,CON,24,,,,,,
Union,Prec 06 - City of Cove,Governor,,Greg Kord,CON,14,,,,,,
Union,Prec 07 - Rural Cove,Governor,,Greg Kord,CON,8,,,,,,
Union,Prec 08 - City of Elgin,Governor,,Greg Kord,CON,19,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,Greg Kord,CON,10,,,,,,
Union,Prec 1O - City of Imbler,Governor,,Greg Kord,CON,1,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,Greg Kord,CON,13,,,,,,
Union,Prec 12 - City of Summerville,Governor,,Greg Kord,CON,1,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,Greg Kord,CON,3,,,,,,
Union,Prec 14 - City of North Powder,Governor,,Greg Kord,CON,4,,,,,,
Union,Prec 15 - Rural Union,Governor,,Greg Kord,CON,4,,,,,,
Union,Prec 16 - City of Union,Governor,,Greg Kord,CON,28,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,Greg Kord,CON,1,,,,,,
Union,Prec 18 - City of Island City,Governor,,Greg Kord,CON,6,,,,,,
Union,Prec 19 - Rural Island City,Governor,,Greg Kord,CON,3,,,,,,
Union,Prec 01 - City of La Grande,Governor,,Wes Wagner,LBT,15,,,,,,
Union,Prec 02 - City of La Grande,Governor,,Wes Wagner,LBT,23,,,,,,
Union,Prec 03 - City of La Grande,Governor,,Wes Wagner,LBT,21,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,Wes Wagner,LBT,4,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,Wes Wagner,LBT,13,,,,,,
Union,Prec 06 - City of Cove,Governor,,Wes Wagner,LBT,7,,,,,,
Union,Prec 07 - Rural Cove,Governor,,Wes Wagner,LBT,5,,,,,,
Union,Prec 08 - City of Elgin,Governor,,Wes Wagner,LBT,11,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,Wes Wagner,LBT,8,,,,,,
Union,Prec 1O - City of Imbler,Governor,,Wes Wagner,LBT,4,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,Wes Wagner,LBT,10,,,,,,
Union,Prec 12 - City of Summerville,Governor,,Wes Wagner,LBT,1,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,Wes Wagner,LBT,0,,,,,,
Union,Prec 14 - City of North Powder,Governor,,Wes Wagner,LBT,0,,,,,,
Union,Prec 15 - Rural Union,Governor,,Wes Wagner,LBT,2,,,,,,
Union,Prec 16 - City of Union,Governor,,Wes Wagner,LBT,25,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,Wes Wagner,LBT,4,,,,,,
Union,Prec 18 - City of Island City,Governor,,Wes Wagner,LBT,8,,,,,,
Union,Prec 19 - Rural Island City,Governor,,Wes Wagner,LBT,4,,,,,,
Union,Prec 01 - City of La Grande,Governor,,Chris Dudley,REP,809,,,,,,
Union,Prec 02 - City of La Grande,Governor,,Chris Dudley,REP,862,,,,,,
Union,Prec 03 - City of La Grande,Governor,,Chris Dudley,REP,819,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,Chris Dudley,REP,175,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,Chris Dudley,REP,599,,,,,,
Union,Prec 06 - City of Cove,Governor,,Chris Dudley,REP,205,,,,,,
Union,Prec 07 - Rural Cove,Governor,,Chris Dudley,REP,324,,,,,,
Union,Prec 08 - City of Elgin,Governor,,Chris Dudley,REP,455,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,Chris Dudley,REP,388,,,,,,
Union,Prec 1O - City of Imbler,Governor,,Chris Dudley,REP,139,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,Chris Dudley,REP,439,,,,,,
Union,Prec 12 - City of Summerville,Governor,,Chris Dudley,REP,43,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,Chris Dudley,REP,76,,,,,,
Union,Prec 14 - City of North Powder,Governor,,Chris Dudley,REP,102,,,,,,
Union,Prec 15 - Rural Union,Governor,,Chris Dudley,REP,187,,,,,,
Union,Prec 16 - City of Union,Governor,,Chris Dudley,REP,634,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,Chris Dudley,REP,31,,,,,,
Union,Prec 18 - City of Island City,Governor,,Chris Dudley,REP,365,,,,,,
Union,Prec 19 - Rural Island City,Governor,,Chris Dudley,REP,217,,,,,,
Union,Prec 01 - City of La Grande,Governor,,Write-ins,,7,,,,,,
Union,Prec 02 - City of La Grande,Governor,,Write-ins,,1,,,,,,
Union,Prec 03 - City of La Grande,Governor,,Write-ins,,4,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,Write-ins,,1,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,Write-ins,,1,,,,,,
Union,Prec 06 - City of Cove,Governor,,Write-ins,,2,,,,,,
Union,Prec 07 - Rural Cove,Governor,,Write-ins,,1,,,,,,
Union,Prec 08 - City of Elgin,Governor,,Write-ins,,0,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,Write-ins,,0,,,,,,
Union,Prec 1O - City of Imbler,Governor,,Write-ins,,0,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,Write-ins,,0,,,,,,
Union,Prec 12 - City of Summerville,Governor,,Write-ins,,0,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,Write-ins,,1,,,,,,
Union,Prec 14 - City of North Powder,Governor,,Write-ins,,2,,,,,,
Union,Prec 15 - Rural Union,Governor,,Write-ins,,0,,,,,,
Union,Prec 16 - City of Union,Governor,,Write-ins,,9,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,Write-ins,,1,,,,,,
Union,Prec 18 - City of Island City,Governor,,Write-ins,,1,,,,,,
Union,Prec 19 - Rural Island City,Governor,,Write-ins,,0,,,,,,
Union,Prec 01 - City of La Grande,Governor,,Over Votes,,0,,,,,,
Union,Prec 02 - City of La Grande,Governor,,Over Votes,,0,,,,,,
Union,Prec 03 - City of La Grande,Governor,,Over Votes,,0,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,Over Votes,,0,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,Over Votes,,1,,,,,,
Union,Prec 06 - City of Cove,Governor,,Over Votes,,0,,,,,,
Union,Prec 07 - Rural Cove,Governor,,Over Votes,,0,,,,,,
Union,Prec 08 - City of Elgin,Governor,,Over Votes,,0,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,Over Votes,,0,,,,,,
Union,Prec 1O - City of Imbler,Governor,,Over Votes,,0,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,Over Votes,,0,,,,,,
Union,Prec 12 - City of Summerville,Governor,,Over Votes,,0,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,Over Votes,,1,,,,,,
Union,Prec 14 - City of North Powder,Governor,,Over Votes,,0,,,,,,
Union,Prec 15 - Rural Union,Governor,,Over Votes,,0,,,,,,
Union,Prec 16 - City of Union,Governor,,Over Votes,,1,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,Over Votes,,0,,,,,,
Union,Prec 18 - City of Island City,Governor,,Over Votes,,0,,,,,,
Union,Prec 19 - Rural Island City,Governor,,Over Votes,,0,,,,,,
Union,Prec 01 - City of La Grande,Governor,,Under Votes,,29,,,,,,
Union,Prec 02 - City of La Grande,Governor,,Under Votes,,24,,,,,,
Union,Prec 03 - City of La Grande,Governor,,Under Votes,,27,,,,,,
Union,Prec 04 - Rural La Grande,Governor,,Under Votes,,4,,,,,,
Union,Prec 05 - Rural La Grande,Governor,,Under Votes,,14,,,,,,
Union,Prec 06 - City of Cove,Governor,,Under Votes,,1,,,,,,
Union,Prec 07 - Rural Cove,Governor,,Under Votes,,8,,,,,,
Union,Prec 08 - City of Elgin,Governor,,Under Votes,,9,,,,,,
Union,Prec 09 - Rural Elgin,Governor,,Under Votes,,4,,,,,,
Union,Prec 1O - City of Imbler,Governor,,Under Votes,,8,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,Governor,,Under Votes,,5,,,,,,
Union,Prec 12 - City of Summerville,Governor,,Under Votes,,2,,,,,,
Union,Prec 13 - Rural North Powder,Governor,,Under Votes,,0,,,,,,
Union,Prec 14 - City of North Powder,Governor,,Under Votes,,4,,,,,,
Union,Prec 15 - Rural Union,Governor,,Under Votes,,7,,,,,,
Union,Prec 16 - City of Union,Governor,,Under Votes,,26,,,,,,
Union,Prec 17 - Antelope/Big Creek,Governor,,Under Votes,,0,,,,,,
Union,Prec 18 - City of Island City,Governor,,Under Votes,,8,,,,,,
Union,Prec 19 - Rural Island City,Governor,,Under Votes,,2,,,,,,
Union,Prec 01 - City of La Grande,State House,57,Greg Smith,REP,1063,,,,,,
Union,Prec 02 - City of La Grande,State House,57,Greg Smith,REP,1025,,,,,,
Union,Prec 03 - City of La Grande,State House,57,Greg Smith,REP,955,,,,,,
Union,Prec 04 - Rural La Grande,State House,57,Greg Smith,REP,224,,,,,,
Union,Prec 05 - Rural La Grande,State House,57,Greg Smith,REP,671,,,,,,
Union,Prec 06 - City of Cove,State House,57,Greg Smith,REP,241,,,,,,
Union,Prec 07 - Rural Cove,State House,57,Greg Smith,REP,369,,,,,,
Union,Prec 08 - City of Elgin,State House,57,Greg Smith,REP,498,,,,,,
Union,Prec 09 - Rural Elgin,State House,57,Greg Smith,REP,415,,,,,,
Union,Prec 1O - City of Imbler,State House,57,Greg Smith,REP,160,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,State House,57,Greg Smith,REP,475,,,,,,
Union,Prec 12 - City of Summerville,State House,57,Greg Smith,REP,44,,,,,,
Union,Prec 13 - Rural North Powder,State House,57,Greg Smith,REP,85,,,,,,
Union,Prec 14 - City of North Powder,State House,57,Greg Smith,REP,121,,,,,,
Union,Prec 15 - Rural Union,State House,57,Greg Smith,REP,195,,,,,,
Union,Prec 16 - City of Union,State House,57,Greg Smith,REP,721,,,,,,
Union,Prec 17 - Antelope/Big Creek,State House,57,Greg Smith,REP,33,,,,,,
Union,Prec 18 - City of Island City,State House,57,Greg Smith,REP,427,,,,,,
Union,Prec 19 - Rural Island City,State House,57,Greg Smith,REP,230,,,,,,
Union,Prec 01 - City of La Grande,State House,57,Jean A. Falbo,DEM,564,,,,,,
Union,Prec 02 - City of La Grande,State House,57,Jean A. Falbo,DEM,339,,,,,,
Union,Prec 03 - City of La Grande,State House,57,Jean A. Falbo,DEM,329,,,,,,
Union,Prec 04 - Rural La Grande,State House,57,Jean A. Falbo,DEM,70,,,,,,
Union,Prec 05 - Rural La Grande,State House,57,Jean A. Falbo,DEM,193,,,,,,
Union,Prec 06 - City of Cove,State House,57,Jean A. Falbo,DEM,82,,,,,,
Union,Prec 07 - Rural Cove,State House,57,Jean A. Falbo,DEM,99,,,,,,
Union,Prec 08 - City of Elgin,State House,57,Jean A. Falbo,DEM,111,,,,,,
Union,Prec 09 - Rural Elgin,State House,57,Jean A. Falbo,DEM,78,,,,,,
Union,Prec 1O - City of Imbler,State House,57,Jean A. Falbo,DEM,19,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,State House,57,Jean A. Falbo,DEM,92,,,,,,
Union,Prec 12 - City of Summerville,State House,57,Jean A. Falbo,DEM,7,,,,,,
Union,Prec 13 - Rural North Powder,State House,57,Jean A. Falbo,DEM,5,,,,,,
Union,Prec 14 - City of North Powder,State House,57,Jean A. Falbo,DEM,35,,,,,,
Union,Prec 15 - Rural Union,State House,57,Jean A. Falbo,DEM,38,,,,,,
Union,Prec 16 - City of Union,State House,57,Jean A. Falbo,DEM,201,,,,,,
Union,Prec 17 - Antelope/Big Creek,State House,57,Jean A. Falbo,DEM,10,,,,,,
Union,Prec 18 - City of Island City,State House,57,Jean A. Falbo,DEM,70,,,,,,
Union,Prec 19 - Rural Island City,State House,57,Jean A. Falbo,DEM,30,,,,,,
Union,Prec 01 - City of La Grande,State House,57,Write-ins,,2,,,,,,
Union,Prec 02 - City of La Grande,State House,57,Write-ins,,5,,,,,,
Union,Prec 03 - City of La Grande,State House,57,Write-ins,,3,,,,,,
Union,Prec 04 - Rural La Grande,State House,57,Write-ins,,0,,,,,,
Union,Prec 05 - Rural La Grande,State House,57,Write-ins,,0,,,,,,
Union,Prec 06 - City of Cove,State House,57,Write-ins,,0,,,,,,
Union,Prec 07 - Rural Cove,State House,57,Write-ins,,1,,,,,,
Union,Prec 08 - City of Elgin,State House,57,Write-ins,,2,,,,,,
Union,Prec 09 - Rural Elgin,State House,57,Write-ins,,0,,,,,,
Union,Prec 1O - City of Imbler,State House,57,Write-ins,,0,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,State House,57,Write-ins,,1,,,,,,
Union,Prec 12 - City of Summerville,State House,57,Write-ins,,0,,,,,,
Union,Prec 13 - Rural North Powder,State House,57,Write-ins,,3,,,,,,
Union,Prec 14 - City of North Powder,State House,57,Write-ins,,0,,,,,,
Union,Prec 15 - Rural Union,State House,57,Write-ins,,2,,,,,,
Union,Prec 16 - City of Union,State House,57,Write-ins,,4,,,,,,
Union,Prec 17 - Antelope/Big Creek,State House,57,Write-ins,,1,,,,,,
Union,Prec 18 - City of Island City,State House,57,Write-ins,,0,,,,,,
Union,Prec 19 - Rural Island City,State House,57,Write-ins,,0,,,,,,
Union,Prec 01 - City of La Grande,State House,57,Over Votes,,0,,,,,,
Union,Prec 02 - City of La Grande,State House,57,Over Votes,,0,,,,,,
Union,Prec 03 - City of La Grande,State House,57,Over Votes,,0,,,,,,
Union,Prec 04 - Rural La Grande,State House,57,Over Votes,,0,,,,,,
Union,Prec 05 - Rural La Grande,State House,57,Over Votes,,2,,,,,,
Union,Prec 06 - City of Cove,State House,57,Over Votes,,1,,,,,,
Union,Prec 07 - Rural Cove,State House,57,Over Votes,,0,,,,,,
Union,Prec 08 - City of Elgin,State House,57,Over Votes,,0,,,,,,
Union,Prec 09 - Rural Elgin,State House,57,Over Votes,,0,,,,,,
Union,Prec 1O - City of Imbler,State House,57,Over Votes,,0,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,State House,57,Over Votes,,0,,,,,,
Union,Prec 12 - City of Summerville,State House,57,Over Votes,,0,,,,,,
Union,Prec 13 - Rural North Powder,State House,57,Over Votes,,0,,,,,,
Union,Prec 14 - City of North Powder,State House,57,Over Votes,,0,,,,,,
Union,Prec 15 - Rural Union,State House,57,Over Votes,,0,,,,,,
Union,Prec 16 - City of Union,State House,57,Over Votes,,0,,,,,,
Union,Prec 17 - Antelope/Big Creek,State House,57,Over Votes,,0,,,,,,
Union,Prec 18 - City of Island City,State House,57,Over Votes,,0,,,,,,
Union,Prec 19 - Rural Island City,State House,57,Over Votes,,0,,,,,,
Union,Prec 01 - City of La Grande,State House,57,Under Votes,,95,,,,,,
Union,Prec 02 - City of La Grande,State House,57,Under Votes,,72,,,,,,
Union,Prec 03 - City of La Grande,State House,57,Under Votes,,78,,,,,,
Union,Prec 04 - Rural La Grande,State House,57,Under Votes,,9,,,,,,
Union,Prec 05 - Rural La Grande,State House,57,Under Votes,,36,,,,,,
Union,Prec 06 - City of Cove,State House,57,Under Votes,,5,,,,,,
Union,Prec 07 - Rural Cove,State House,57,Under Votes,,11,,,,,,
Union,Prec 08 - City of Elgin,State House,57,Under Votes,,25,,,,,,
Union,Prec 09 - Rural Elgin,State House,57,Under Votes,,19,,,,,,
Union,Prec 1O - City of Imbler,State House,57,Under Votes,,9,,,,,,
Union,Prec 11 - Rural Imbler/Summerville,State House,57,Under Votes,,20,,,,,,
Union,Prec 12 - City of Summerville,State House,57,Under Votes,,1,,,,,,
Union,Prec 13 - Rural North Powder,State House,57,Under Votes,,1,,,,,,
Union,Prec 14 - City of North Powder,State House,57,Under Votes,,8,,,,,,
Union,Prec 15 - Rural Union,State House,57,Under Votes,,14,,,,,,
Union,Prec 16 - City of Union,State House,57,Under Votes,,54,,,,,,
Union,Prec 17 - Antelope/Big Creek,State House,57,Under Votes,,0,,,,,,
Union,Prec 18 - City of Island City,State House,57,Under Votes,,18,,,,,,
Union,Prec 19 - Rural Island City,State House,57,Under Votes,,11,,,,,,
Malheur,1 - Ontario 1,U.S. Senate,,Jim Huffman,REP,412,,,,,,
Malheur,2 - Ontario 2,U.S. Senate,,Jim Huffman,REP,293,,,,,,
Malheur,3 - Ontario 3,U.S. Senate,,Jim Huffman,REP,320,,,,,,
Malheur,4 - Ontario 4,U.S. Senate,,Jim Huffman,REP,364,,,,,,
Malheur,5 - Applegate,U.S. Senate,,Jim Huffman,REP,204,,,,,,
Malheur,6 - Fair/Ontario Heiqhts,U.S. Senate,,Jim Huffman,REP,435,,,,,,
Malheur,7 - Butte/Cairo,U.S. Senate,,Jim Huffman,REP,339,,,,,,
Malheur,8 - City of Nyssa,U.S. Senate,,Jim Huffman,REP,305,,,,,,
Malheur,9 - Rural Nyssa,U.S. Senate,,Jim Huffman,REP,442,,,,,,
Malheur,10 - City of Adrian,U.S. Senate,,Jim Huffman,REP,33,,,,,,
Malheur,11 - Rural Adrian,U.S. Senate,,Jim Huffman,REP,293,,,,,,
Malheur,12 - City of Vale,U.S. Senate,,Jim Huffman,REP,303,,,,,,
Malheur,13 - South Rural Vale,U.S. Senate,,Jim Huffman,REP,292,,,,,,
Malheur,14 - North Rural Vale,U.S. Senate,,Jim Huffman,REP,393,,,,,,
Malheur,15 - Willowcreek,U.S. Senate,,Jim Huffman,REP,151,,,,,,
Malheur,16 - Brogan,U.S. Senate,,Jim Huffman,REP,25,,,,,,
Malheur,17 - lronside,U.S. Senate,,Jim Huffman,REP,27,,,,,,
Malheur,18 - Harper,U.S. Senate,,Jim Huffman,REP,84,,,,,,
Malheur,19 - Juntura,U.S. Senate,,Jim Huffman,REP,40,,,,,,
Malheur,20 - City of Jordan Valley,U.S. Senate,,Jim Huffman,REP,65,,,,,,
Malheur,21 - Rural Jordan Valley,U.S. Senate,,Jim Huffman,REP,87,,,,,,
Malheur,22 - Arock,U.S. Senate,,Jim Huffman,REP,56,,,,,,
Malheur,23 - McDermitt,U.S. Senate,,Jim Huffman,REP,24,,,,,,
Malheur,24 - Annex/Huntington/Farewell Bend,U.S. Senate,,Jim Huffman,REP,91,,,,,,
Malheur,1 - Ontario 1,U.S. Senate,,Rick Staggenborg,PRO,2,,,,,,
Malheur,2 - Ontario 2,U.S. Senate,,Rick Staggenborg,PRO,7,,,,,,
Malheur,3 - Ontario 3,U.S. Senate,,Rick Staggenborg,PRO,9,,,,,,
Malheur,4 - Ontario 4,U.S. Senate,,Rick Staggenborg,PRO,10,,,,,,
Malheur,5 - Applegate,U.S. Senate,,Rick Staggenborg,PRO,2,,,,,,
Malheur,6 - Fair/Ontario Heiqhts,U.S. Senate,,Rick Staggenborg,PRO,6,,,,,,
Malheur,7 - Butte/Cairo,U.S. Senate,,Rick Staggenborg,PRO,2,,,,,,
Malheur,8 - City of Nyssa,U.S. Senate,,Rick Staggenborg,PRO,3,,,,,,
Malheur,9 - Rural Nyssa,U.S. Senate,,Rick Staggenborg,PRO,7,,,,,,
Malheur,10 - City of Adrian,U.S. Senate,,Rick Staggenborg,PRO,2,,,,,,
Malheur,11 - Rural Adrian,U.S. Senate,,Rick Staggenborg,PRO,4,,,,,,
Malheur,12 - City of Vale,U.S. Senate,,Rick Staggenborg,PRO,3,,,,,,
Malheur,13 - South Rural Vale,U.S. Senate,,Rick Staggenborg,PRO,3,,,,,,
Malheur,14 - North Rural Vale,U.S. Senate,,Rick Staggenborg,PRO,6,,,,,,
Malheur,15 - Willowcreek,U.S. Senate,,Rick Staggenborg,PRO,0,,,,,,
Malheur,16 - Brogan,U.S. Senate,,Rick Staggenborg,PRO,5,,,,,,
Malheur,17 - lronside,U.S. Senate,,Rick Staggenborg,PRO,0,,,,,,
Malheur,18 - Harper,U.S. Senate,,Rick Staggenborg,PRO,4,,,,,,
Malheur,19 - Juntura,U.S. Senate,,Rick Staggenborg,PRO,0,,,,,,
Malheur,20 - City of Jordan Valley,U.S. Senate,,Rick Staggenborg,PRO,1,,,,,,
Malheur,21 - Rural Jordan Valley,U.S. Senate,,Rick Staggenborg,PRO,0,,,,,,
Malheur,22 - Arock,U.S. Senate,,Rick Staggenborg,PRO,0,,,,,,
Malheur,23 - McDermitt,U.S. Senate,,Rick Staggenborg,PRO,0,,,,,,
Malheur,24 - Annex/Huntington/Farewell Bend,U.S. Senate,,Rick Staggenborg,PRO,2,,,,,,
Malheur,1 - Ontario 1,U.S. Senate,,Ron Wyden,DEM,249,,,,,,
Malheur,2 - Ontario 2,U.S. Senate,,Ron Wyden,DEM,198,,,,,,
Malheur,3 - Ontario 3,U.S. Senate,,Ron Wyden,DEM,226,,,,,,
Malheur,4 - Ontario 4,U.S. Senate,,Ron Wyden,DEM,267,,,,,,
Malheur,5 - Applegate,U.S. Senate,,Ron Wyden,DEM,78,,,,,,
Malheur,6 - Fair/Ontario Heiqhts,U.S. Senate,,Ron Wyden,DEM,151,,,,,,
Malheur,7 - Butte/Cairo,U.S. Senate,,Ron Wyden,DEM,135,,,,,,
Malheur,8 - City of Nyssa,U.S. Senate,,Ron Wyden,DEM,187,,,,,,
Malheur,9 - Rural Nyssa,U.S. Senate,,Ron Wyden,DEM,109,,,,,,
Malheur,10 - City of Adrian,U.S. Senate,,Ron Wyden,DEM,29,,,,,,
Malheur,11 - Rural Adrian,U.S. Senate,,Ron Wyden,DEM,70,,,,,,
Malheur,12 - City of Vale,U.S. Senate,,Ron Wyden,DEM,152,,,,,,
Malheur,13 - South Rural Vale,U.S. Senate,,Ron Wyden,DEM,87,,,,,,
Malheur,14 - North Rural Vale,U.S. Senate,,Ron Wyden,DEM,132,,,,,,
Malheur,15 - Willowcreek,U.S. Senate,,Ron Wyden,DEM,38,,,,,,
Malheur,16 - Brogan,U.S. Senate,,Ron Wyden,DEM,22,,,,,,
Malheur,17 - lronside,U.S. Senate,,Ron Wyden,DEM,2,,,,,,
Malheur,18 - Harper,U.S. Senate,,Ron Wyden,DEM,21,,,,,,
Malheur,19 - Juntura,U.S. Senate,,Ron Wyden,DEM,4,,,,,,
Malheur,20 - City of Jordan Valley,U.S. Senate,,Ron Wyden,DEM,9,,,,,,
Malheur,21 - Rural Jordan Valley,U.S. Senate,,Ron Wyden,DEM,3,,,,,,
Malheur,22 - Arock,U.S. Senate,,Ron Wyden,DEM,9,,,,,,
Malheur,23 - McDermitt,U.S. Senate,,Ron Wyden,DEM,1,,,,,,
Malheur,24 - Annex/Huntington/Farewell Bend,U.S. Senate,,Ron Wyden,DEM,36,,,,,,
Malheur,1 - Ontario 1,U.S. Senate,,Marc Delphine,LBT,10,,,,,,
Malheur,2 - Ontario 2,U.S. Senate,,Marc Delphine,LBT,16,,,,,,
Malheur,3 - Ontario 3,U.S. Senate,,Marc Delphine,LBT,14,,,,,,
Malheur,4 - Ontario 4,U.S. Senate,,Marc Delphine,LBT,13,,,,,,
Malheur,5 - Applegate,U.S. Senate,,Marc Delphine,LBT,7,,,,,,
Malheur,6 - Fair/Ontario Heiqhts,U.S. Senate,,Marc Delphine,LBT,5,,,,,,
Malheur,7 - Butte/Cairo,U.S. Senate,,Marc Delphine,LBT,11,,,,,,
Malheur,8 - City of Nyssa,U.S. Senate,,Marc Delphine,LBT,6,,,,,,
Malheur,9 - Rural Nyssa,U.S. Senate,,Marc Delphine,LBT,8,,,,,,
Malheur,10 - City of Adrian,U.S. Senate,,Marc Delphine,LBT,3,,,,,,
Malheur,11 - Rural Adrian,U.S. Senate,,Marc Delphine,LBT,11,,,,,,
Malheur,12 - City of Vale,U.S. Senate,,Marc Delphine,LBT,9,,,,,,
Malheur,13 - South Rural Vale,U.S. Senate,,Marc Delphine,LBT,1,,,,,,
Malheur,14 - North Rural Vale,U.S. Senate,,Marc Delphine,LBT,14,,,,,,
Malheur,15 - Willowcreek,U.S. Senate,,Marc Delphine,LBT,3,,,,,,
Malheur,16 - Brogan,U.S. Senate,,Marc Delphine,LBT,0,,,,,,
Malheur,17 - lronside,U.S. Senate,,Marc Delphine,LBT,0,,,,,,
Malheur,18 - Harper,U.S. Senate,,Marc Delphine,LBT,3,,,,,,
Malheur,19 - Juntura,U.S. Senate,,Marc Delphine,LBT,0,,,,,,
Malheur,20 - City of Jordan Valley,U.S. Senate,,Marc Delphine,LBT,1,,,,,,
Malheur,21 - Rural Jordan Valley,U.S. Senate,,Marc Delphine,LBT,1,,,,,,
Malheur,22 - Arock,U.S. Senate,,Marc Delphine,LBT,0,,,,,,
Malheur,23 - McDermitt,U.S. Senate,,Marc Delphine,LBT,0,,,,,,
Malheur,24 - Annex/Huntington/Farewell Bend,U.S. Senate,,Marc Delphine,LBT,3,,,,,,
Malheur,1 - Ontario 1,U.S. Senate,,Bruce Cronk,WFP,9,,,,,,
Malheur,2 - Ontario 2,U.S. Senate,,Bruce Cronk,WFP,24,,,,,,
Malheur,3 - Ontario 3,U.S. Senate,,Bruce Cronk,WFP,7,,,,,,
Malheur,4 - Ontario 4,U.S. Senate,,Bruce Cronk,WFP,14,,,,,,
Malheur,5 - Applegate,U.S. Senate,,Bruce Cronk,WFP,5,,,,,,
Malheur,6 - Fair/Ontario Heiqhts,U.S. Senate,,Bruce Cronk,WFP,15,,,,,,
Malheur,7 - Butte/Cairo,U.S. Senate,,Bruce Cronk,WFP,8,,,,,,
Malheur,8 - City of Nyssa,U.S. Senate,,Bruce Cronk,WFP,8,,,,,,
Malheur,9 - Rural Nyssa,U.S. Senate,,Bruce Cronk,WFP,13,,,,,,
Malheur,10 - City of Adrian,U.S. Senate,,Bruce Cronk,WFP,1,,,,,,
Malheur,11 - Rural Adrian,U.S. Senate,,Bruce Cronk,WFP,14,,,,,,
Malheur,12 - City of Vale,U.S. Senate,,Bruce Cronk,WFP,16,,,,,,
